num_episodes,total timesteps,total_time,ep_rew_mean,total_loss,entropy_loss,value_loss,policy_gradient_loss
2471,254976,183.3823049068451,879.52,0.03602471919565365,-0.14857166074216366,0.03639439566177316,-0.00036967646611950724
2472,256000,184.11511540412903,882.58,5.445728958944207,-0.13699290715157986,5.449225254356861,-0.0034962954126547185
2474,257024,184.8483121395111,909.58,2.422307348662957,-0.1290782243013382,2.3951263615163043,0.027180987146652957
2474,258048,185.606764793396,909.58,5.173863885618515,-0.11073295213282108,5.172094414243475,0.0017694713750408878
2475,259072,186.35966634750366,926.72,0.04289833441545036,-0.10819815285503864,0.04390647081891075,-0.0010081364034603918
2476,260096,187.10586285591125,938.78,2.7139963679440764,-0.1253142822533846,2.7136342473095283,0.0003621206345481308
2478,261120,187.77995920181274,953.52,2.5555161267002706,-0.13259482011198997,2.5575537035474554,-0.0020375768471849968
2478,262144,188.50273895263672,953.52,5.193808675842407,-0.12749670445919037,5.192920160479844,0.0008885153625628522
2479,263168,189.199853181839,953.52,0.019612526733810656,-0.12293467298150063,0.024233225427451544,-0.00462069869364089
2480,264192,189.9514389038086,953.52,2.6010772709725316,-0.12824708223342896,2.6037828543921933,-0.002705583419661578
2482,265216,190.71593046188354,953.52,2.7521459784118,-0.14880305528640747,2.7524760137312114,-0.00033003531941108645
2482,266240,191.45448780059814,953.52,5.318846335059364,-0.15620608627796173,5.320794171188027,-0.001947836128662356
2483,267264,192.16705965995789,953.52,0.061432523389444105,-0.15857544727623463,0.06096139826695435,0.00047112512248976136
2484,268288,192.90544152259827,953.52,0.3244950382056329,-0.15704176016151905,0.32736624305834994,-0.0028712048527170515
2486,269312,193.60260248184204,964.96,3.0131394404122895,-0.14963597245514393,3.0110342539846897,0.002105186427600034
2487,270336,194.3053162097931,964.96,4.7673530395250765,-0.1585523709654808,4.768840668722987,-0.0014876291979103535
2487,271360,195.09867477416992,964.96,3.212441753843807,-0.1526406928896904,3.213054663967341,-0.0006129101235343899
2489,272384,195.77125310897827,964.96,0.10384225438862157,-0.13726307451725006,0.10581438418012112,-0.001972129791499546
2490,273408,196.48375535011292,964.96,6.020034422602483,-0.13336653634905815,6.020408429205418,-0.00037400660293448735
2491,274432,197.19698524475098,964.96,2.7285639486746494,-0.13635833747684956,2.7271179992239922,0.0014459494506568517
2491,275456,197.86395692825317,964.96,3.396554079644975,-0.14632388576865196,3.388355281902477,0.008198797742498095
2493,276480,198.6324269771576,964.96,0.08312164493711723,-0.14728969521820545,0.084468757675495,-0.0013471127383777664
2494,277504,199.3853361606598,964.96,6.0915003473782665,-0.14922471344470978,6.096560372970998,-0.005060025592731493
2495,278528,200.068350315094,964.96,3.061262707079856,-0.15820300579071045,3.0611690911464393,9.361593341659859e-05
2498,279552,200.7911615371704,947.78,2.7237771248879636,-0.1532786265015602,2.692239129450172,0.03153799543779112
2498,280576,201.50381588935852,947.78,5.258956196077951,-0.16148666478693485,5.243462513200939,0.015493682877012211
2498,281600,202.23193430900574,947.78,0.25471849750479747,-0.17321494407951832,0.255598969059065,-0.0008804715542675523
2499,282624,202.9189474582672,947.78,0.07036898341367145,-0.17462969943881035,0.0714151655556634,-0.0010461821419919465
2502,283648,203.72749090194702,947.78,3.8093841398599744,-0.17809903994202614,3.8103286339901388,-0.0009444941301645187
2502,284672,204.40450882911682,947.78,10.627436941079285,-0.18424328602850437,10.628893721848726,-0.0014567807694405366
2502,285696,205.1026635169983,947.78,0.051367595479634834,-0.19121107831597328,0.053227487223921344,-0.0018598917442865068
2503,286720,205.84010004997253,947.78,0.027967900694305763,-0.18157759495079517,0.03023641384788789,-0.0022685131535821286
2506,287744,206.58196115493774,947.78,3.8010027412082468,-0.16926825791597366,3.8032002036925405,-0.0021974624842935964
2506,288768,207.33062267303467,947.78,11.181839199616288,-0.17253192886710167,11.18339179456234,-0.0015525949460506406
2506,289792,208.08915305137634,947.78,0.04661832867631953,-0.17365442588925362,0.04693727832636796,-0.0003189496500484348
2507,290816,208.82127356529236,947.78,0.0433377053314006,-0.17449983954429626,0.043756151717389,-0.000418446385988402
2510,291840,209.51339840888977,947.78,3.8820995554472293,-0.16649223677814007,3.881966858636588,0.00013269681064116196
2510,292864,210.25635814666748,947.78,11.264936613504867,-0.16805719584226608,11.25780282355845,0.0071337899464170434
2510,293888,211.01480722427368,947.78,0.23018611682516602,-0.17189905792474747,0.2302151657640934,-2.9048938927392918e-05
2513,294912,211.8893895149231,940.84,0.2968926250840187,-0.1642121858894825,0.29319801880046725,0.0036946062835514475
2514,295936,212.72184658050537,953.96,8.187379307283685,-0.16095650009810925,8.185566673055291,0.0018126342283934927
2516,296960,213.46566796302795,933.54,2.8852176520598034,-0.1436336450278759,2.88856849540025,-0.0033508433404463535
2516,297984,214.20297408103943,933.54,2.20600554504546,-0.13980010710656643,2.201361038722098,0.004644506323362108
2518,299008,214.96614575386047,941.9,0.10713165506024425,-0.15146230533719063,0.11105834599584341,-0.003926690935599161
2519,300032,215.6990728378296,941.9,9.034449120348516,-0.15940413251519203,9.035360479727387,-0.0009113593788724749
2520,301056,216.48063898086548,941.9,4.271348330789996,-0.15909862518310547,4.270668178796768,0.0006801519932275162
2521,302080,217.26049518585205,932.26,3.9446784453734316,-0.16210079565644264,3.9440979880746454,0.000580457298786641
2523,303104,217.99777746200562,945.82,2.972892183755681,-0.1617559790611267,2.9738935048226267,-0.0010013210669458034
2523,304128,218.75633835792542,945.82,9.109583355508457,-0.17593020759522915,9.112130879424512,-0.0025475239160548746
2524,305152,219.4836037158966,945.82,0.08094477091063362,-0.1811289954930544,0.0847890351433307,-0.0038442642326970786
2525,306176,220.1360626220703,945.82,4.677827733255336,-0.1682443507015705,4.677331560757011,0.0004961724983252613
2527,307200,220.866779088974,945.82,4.549572074941741,-0.16592646576464176,4.5497999168001115,-0.00022784185837097776
2527,308224,221.58765864372253,945.82,7.877823276653781,-0.16706601157784462,7.8732650217134506,0.004558254940330134
2528,309248,222.31936144828796,945.82,0.09798738227508474,-0.15370518155395985,0.10087355627911165,-0.002886174004026895
2530,310272,223.09793758392334,945.82,4.358781018153621,-0.11782108247280121,4.3595184702426195,-0.0007374520889989331
2531,311296,223.88431692123413,945.82,8.165564282145626,-0.0974314771592617,8.165637806523591,-7.352437796528727e-05
2531,312320,224.60479760169983,945.82,5.057497575553336,-0.08791043050587177,5.055948038352653,0.0015495372006826109
2532,313344,225.33091235160828,945.82,0.04063477288357464,-0.08689015731215477,0.04184723284561187,-0.0012124599620372343
2534,314368,226.05472254753113,945.82,4.907764853677536,-0.09870540723204613,4.910631921608001,-0.00286706793046534
2535,315392,226.76307225227356,945.82,9.096169220115165,-0.11232756078243256,9.069961001630872,0.026208218484293607
2535,316416,227.50201320648193,945.82,5.17549082837586,-0.11836490593850613,5.174356719246134,0.0011341091297259664
2536,317440,228.28061532974243,945.82,0.0582680127102871,-0.12329474277794361,0.056876650312915444,0.00139136239737166
2538,318464,229.00790452957153,945.82,4.95627777559994,-0.12176213786005974,4.930303413886577,0.025974361713362534
2539,319488,229.76518440246582,945.82,10.284800385097288,-0.11333837173879147,10.286560009233654,-0.0017596241363641695
2539,320512,230.49353766441345,945.82,5.008489291476861,-0.1149661373347044,5.011267394409515,-0.0027781029326544
2540,321536,231.21631979942322,945.82,0.012568754775026952,-0.10681146010756493,0.014216976807801984,-0.001648222032775033
2542,322560,231.91911602020264,945.82,5.031581476313306,-0.10703632421791553,5.031759254517965,-0.00017777820465873865
2543,323584,232.6810019016266,945.82,10.034844171279056,-0.12422565929591656,10.039147809147835,-0.004303637868779085
2543,324608,233.4652659893036,945.82,5.289651143339368,-0.13042433746159077,5.296126814326271,-0.006475670986902663
2544,325632,234.2430055141449,945.82,0.02328361419838025,-0.13017821870744228,0.026001815625932068,-0.0027182014275518207
2546,326656,235.1309142112732,948.72,5.338511548925538,-0.12349823489785194,5.335460801492445,0.0030507474330930713
2547,327680,236.01780796051025,955.54,10.47673469830829,-0.11579941399395466,10.476609827950597,0.0001248703576934519
2547,328704,236.96889472007751,955.54,4.957760484885018,-0.11895078420639038,4.960925960214809,-0.003165475329790399
2548,329728,237.86102652549744,963.0,0.021743438444992477,-0.11893954873085022,0.02261850245122332,-0.0008750640062308416
2550,330752,238.5905523300171,963.0,5.038440071679927,-0.11867956072092056,5.040369565598667,-0.001929493918739565
2551,331776,239.36910343170166,963.0,10.292596743177088,-0.1207268163561821,10.292292602360249,0.00030414081683835444
2551,332800,240.11071300506592,963.0,4.653378819347899,-0.12540473230183125,4.658913565101102,-0.005534745753203015
2552,333824,240.8597183227539,963.0,0.13773242849626735,-0.13689165748655796,0.14367311913520098,-0.005940690638933616
2554,334848,241.58250784873962,963.0,5.151716204928408,-0.14159181527793407,5.147221673163585,0.004494531764822591
2555,335872,242.28526306152344,963.0,10.607989331830408,-0.13642459735274315,10.606443947181106,0.0015453846493024368
2555,336896,242.98839020729065,963.0,5.053457071931124,-0.13195454515516758,5.056976385065354,-0.0035193131342307394
2556,337920,243.74900460243225,963.0,0.02889526210370629,-0.14258056692779064,0.03075574932154268,-0.0018604872178363898
2558,338944,244.4695007801056,963.0,3.3059627925686206,-0.1501246951520443,3.305237922744709,0.000724869823911992
2559,339968,245.22698378562927,963.0,9.84633157219385,-0.14710364304482937,9.843710304470733,0.002621267723118643
2560,340992,245.98155283927917,963.0,1.3782185677322794,-0.14039291068911552,1.3799896733107744,-0.0017711055784949215
2560,342016,246.76448678970337,963.0,4.913411373704051,-0.12270700745284557,4.912808079156093,0.0006032945479577338
2563,343040,247.5263934135437,969.94,0.025227225446836914,-0.11783193051815033,0.02994312852388248,-0.004715903077045566
2563,344064,248.28502821922302,969.94,12.582383673317416,-0.12012086622416973,12.579211384057999,0.0031722892594161006
2564,345088,249.0430793762207,969.94,0.020494740445920985,-0.1082764882594347,0.020782219973625615,-0.0002874795277046313
2565,346112,249.78603076934814,984.06,4.90385072337211,-0.09597739204764366,4.900247608951759,0.0036031144203514612
2567,347136,250.57475876808167,990.36,4.792317974711894,-0.10018824599683285,4.792638483690098,-0.00032050897820410615
2567,348160,251.352303981781,990.36,9.792144921823933,-0.10061474703252316,9.793700008187443,-0.0015550863635107757
2568,349184,252.09126138687134,990.36,0.006990550725525552,-0.08945339545607567,0.00821784316576668,-0.001227292440241129
2569,350208,252.9146478176117,990.36,4.728928230619658,-0.0794561430811882,4.732538948650472,-0.003610718030814123
2571,351232,253.6722002029419,1000.0,4.791131807121898,-0.07770086452364922,4.791045420570299,8.638655160020056e-05
2571,352256,254.45978331565857,1000.0,7.807241054743876,-0.07252302952110767,7.806876162532717,0.0003648922111591749
2573,353280,255.25243949890137,995.9,0.08146395248374365,-0.06810875050723553,0.08416803856380284,-0.0027040860800591855
2574,354304,256.01323533058167,995.9,9.943970623022278,-0.06021702475845814,9.946400245651603,-0.002429622629325326
2576,355328,256.7760634422302,979.82,4.097442703213991,-0.05262021720409393,4.09430130245164,0.003141400762350241
2579,356352,257.55803513526917,929.02,7.759390987075996,-0.05553523637354374,7.748081238009036,0.011309749066960785
2581,357376,258.327134847641,929.02,9.953320001990221,-0.05234464816749096,9.944766450673342,0.008553551316879114
2581,358400,259.10915637016296,929.02,8.40812355029253,-0.059527331963181496,8.40616730041802,0.001956249874511198
2581,359424,259.82313895225525,929.02,0.0741208924089108,-0.059908509254455566,0.0777860131347552,-0.003665120725844399
2584,360448,260.6419270038605,912.84,0.04309736529764188,-0.03610393404960632,0.04763185870251618,-0.004534493404874304
2586,361472,261.3595914840698,912.84,11.703809311693215,-0.012052236124873161,11.692725524306297,0.011083787386917435
2586,362496,262.09697008132935,912.84,8.010689593104008,0.003301771357655525,8.005497563863173,0.005192029240836116
2586,363520,262.85992312431335,912.84,0.020161130001536385,0.016083095222711563,0.030552213080227375,-0.01039108307869099
2588,364544,263.6606476306915,912.84,0.009043593629077494,0.023225564509630203,0.0146471687767189,-0.005603575147641405
2590,365568,264.44525480270386,912.84,8.513300431498338,0.03674313239753246,8.514899435453117,-0.0015990039547769935
2590,366592,265.24837279319763,912.84,8.073130417635516,0.038859739899635315,8.07281112484634,0.0003192927891766253
2590,367616,266.0805969238281,912.84,0.015274365193270365,0.03836206905543804,0.012629568213014863,0.0026447969802555014
2592,368640,266.82921171188354,912.84,0.009407896812545146,0.049724722281098366,0.0073681801004568115,0.0020397167120883354
2594,369664,267.56426215171814,912.84,8.440289848329588,0.060469264164566994,8.439871325157583,0.0004185231720049022
2594,370688,268.3229253292084,912.84,8.172181423240222,0.054597459733486176,8.17352231964469,-0.001340896404468721
2594,371712,269.08596754074097,912.84,0.008315957766177499,0.04600468836724758,0.012536524649476632,-0.004220566883299135
2596,372736,269.78311109542847,912.84,0.003981169926325913,0.04000311903655529,0.008740042099816492,-0.004758872173490578
2598,373760,270.54034781455994,912.84,8.0544454860715,0.03503173589706421,8.052956273779273,0.001489212292228135
2598,374784,271.3549497127533,912.84,7.783950463100723,0.029164990410208702,7.785433488897979,-0.0014830257972554052
2598,375808,272.26311445236206,912.84,0.024692235225471357,0.03401259891688824,0.030898189346771687,-0.006205954121300329
2603,376832,273.05502247810364,888.4,0.013472233382610123,0.04544301517307758,0.017388987413141876,-0.003916754030531754
2607,377856,273.91270661354065,824.94,19.50777471941646,0.04456451162695885,19.506891451776028,0.0008832676404316356
2614,378880,274.67378759384155,712.58,11.360290474606586,0.03629971109330654,11.36042907088995,-0.000138596283365744
2619,379904,275.3987293243408,629.14,14.908459320514435,0.034047070890665054,14.906722627580166,0.0017366929342697258
2626,380928,276.11709666252136,531.84,9.705796232405657,0.038296980783343315,9.703608483076096,0.002187749329561131
2630,381952,276.87244725227356,516.08,8.209694967922719,0.0468825101852417,8.206148073077202,0.0035468948455161034
2630,382976,277.615389585495,516.08,4.036989263104971,0.05246615596115589,4.045762408524752,-0.008773145419781136
2630,384000,278.3884754180908,516.08,0.19477714614219233,0.045460205525159836,0.20820529176853597,-0.013428145626343651
2631,385024,279.0913107395172,516.08,0.07979671677430031,0.046241603791713715,0.08579726208699867,-0.006000545312698371
2634,386048,279.90463638305664,532.26,2.61629891701704,0.042352695018053055,2.62293488252908,-0.006635965512039864
2634,387072,280.6923882961273,532.26,7.84693060588584,0.020467055961489677,7.845982424914837,0.0009481809710026191
2634,388096,281.40514397621155,532.26,0.02806627270130775,0.004996186122298241,0.03126323694596067,-0.0031969642446529195
2635,389120,282.2060658931732,532.26,0.03122511638888394,-0.001017700880765915,0.03659636227530427,-0.005371245886420331
2638,390144,282.93224716186523,532.26,2.8346357560696265,-0.02157859317958355,2.836112055229023,-0.0014762991593965406
2638,391168,283.6895799636841,532.26,7.661968249823529,-0.030112741515040398,7.664479553699493,-0.0025113038759654593
2638,392192,284.4426498413086,532.26,0.04450073916272462,-0.026094267144799232,0.044849655736470595,-0.00034891657374597554
2639,393216,285.2479918003082,532.26,0.029399241516320444,-0.022002583369612694,0.024181231172406115,0.005218010343914328
2642,394240,285.98445749282837,532.26,2.208500973164499,-0.026655253022909164,2.208303057705052,0.0001979154594469656
2642,395264,286.7419424057007,532.26,7.846374998794819,-0.03472533077001572,7.84567953273654,0.0006954660582797359
2642,396288,287.47479724884033,532.26,0.023238077118262188,-0.04063609056174755,0.02665758143120911,-0.0034195043129469256
2643,397312,288.2077524662018,532.26,0.03946067624878649,-0.05280379019677639,0.04231133984285407,-0.0028506635940675745
2646,398336,288.95113348960876,532.26,0.026715011898568702,-0.049178846180438995,0.025824908079812303,0.0008901038187563999
2646,399360,289.69443130493164,532.26,6.631519484095058,-0.0366048663854599,6.630093893501908,0.001425590593149921
2647,400384,290.4373450279236,532.26,0.02557822649954792,-0.040170783177018166,0.037443938199430704,-0.011865711699882788
2648,401408,291.13887214660645,532.26,3.034689409677423,-0.03626353293657303,3.0340350900078192,0.0006543196696032845
2650,402432,291.8935389518738,535.62,3.3174207825262867,-0.03533019497990608,3.3178106842096895,-0.0003899016834026999
2651,403456,292.6554961204529,522.42,6.526010379502026,-0.046828947961330414,6.527355380356312,-0.0013450008542854712
2652,404480,293.35903573036194,526.3,3.1164627296983287,-0.05852716788649559,3.1166557563701645,-0.0001930266718353686
2653,405504,294.1220631599426,543.5,3.4083038277943993,-0.0644783042371273,3.4074427649611607,0.0008610628332386776
2654,406528,294.9058756828308,560.18,2.906406215851314,-0.06040193513035774,2.905903022736311,0.0005031931150034567
2655,407552,295.65326952934265,575.8,3.5209685206857513,-0.06808038242161274,3.5212049723486416,-0.00023645166289050436
2656,408576,296.41192269325256,591.4,3.2880018408917246,-0.0735833179205656,3.2834193360758945,0.00458250481583036
2657,409600,297.14477467536926,606.96,3.418571888880839,-0.07564896903932095,3.416800015489571,0.0017718733912680414
2658,410624,297.9540870189667,621.78,3.5104182918631155,-0.07318735308945179,3.5125814761267975,-0.002163184263681721
2659,411648,298.7314455509186,638.7,3.503452187225122,-0.07729141414165497,3.506953176110983,-0.003500988885861413
2660,412672,299.4564607143402,655.5,3.3477696428332457,-0.07710431143641472,3.349510795203969,-0.0017411523707228855
2661,413696,300.1871991157532,672.28,3.465871977764502,-0.07049363665282726,3.464676139410585,0.0011958383539170498
2662,414720,300.9729950428009,688.12,3.5186124937684804,-0.08446938544511795,3.5231979163363576,-0.004585422567877136
2663,415744,301.7741713523865,703.26,3.5024032939527223,-0.09269221127033234,3.5040128460968845,-0.0016095521441622119
2664,416768,302.49240159988403,719.32,3.563162789403475,-0.09731292724609375,3.564720169408247,-0.0015573800047715075
2665,417792,303.280038356781,736.56,3.318713676368323,-0.10494718700647354,3.3221604137215763,-0.003446737353253548
2666,418816,304.0237064361572,753.58,3.6204268973626412,-0.10470101423561573,3.619640156859532,0.0007867405031095968
2669,419840,304.792174577713,766.68,3.583828412973966,-0.09368740022182465,3.5822800351888873,0.0015483777850786526
2680,420864,305.54955792427063,786.34,8.8955699462988,-0.08163894712924957,8.869181687943637,0.02638825835516256
2680,421888,306.25561809539795,786.34,36.97690129817576,-0.0648748129606247,36.97750282287598,-0.0006015247002193129
2680,422912,307.0413694381714,786.34,0.045436858178645,-0.049014199525117874,0.04910148883936927,-0.0036646306607242686
2681,423936,307.75298380851746,783.92,0.013160153487546749,-0.04864351265132427,0.022432200945331715,-0.009272047457784965
2684,424960,308.5115547180176,783.92,3.3526356509148676,-0.0405519288033247,3.3518579836236313,0.0007776672912361026
2684,425984,309.27464509010315,783.92,10.11139950138201,-0.036940667778253555,10.113095277920365,-0.0016957765383541132
2684,427008,310.03701615333557,783.92,0.03717791798783334,-0.03954985737800598,0.04746209076256491,-0.010284172774731572
2686,428032,310.7709872722626,775.04,0.02878505809593529,-0.032800644636154175,0.03741012280806899,-0.008625064712133701
2688,429056,311.48947405815125,775.04,5.851719071948553,-0.017049655318260193,5.854909058427438,-0.00318998647888512
2688,430080,312.26675629615784,775.04,7.62700181916756,0.012528462335467339,7.626942430622876,5.938854468524196e-05
2689,431104,313.0303213596344,775.04,0.04860509424198768,0.025375142693519592,0.05758570018224418,-0.008980605940256499
2690,432128,313.80844831466675,775.04,3.805079405027076,0.03151586465537548,3.803957076044753,0.0011223289823230455
2693,433152,314.6062626838684,764.34,4.457032124331816,0.03013024479150772,4.4472162164747715,0.009815907857043834
2693,434176,315.4518053531647,764.34,11.832608521372634,0.03673538379371166,11.795284539461136,0.03732398191149783
2695,435200,316.1929166316986,748.26,0.020323334425882994,0.043219611048698425,0.025956144672818482,-0.00563281024693549
2697,436224,316.94981622695923,742.4,6.26979557503271,0.03371497243642807,6.269031282514334,0.0007642925183763073
2697,437248,317.6525068283081,742.4,6.103813970543575,0.02703014761209488,6.086492227157578,0.01732174338599621
2699,438272,318.46337509155273,728.18,0.0787960512427763,0.028080156072974205,0.07918421440990642,-0.00038816316713011093
2702,439296,319.2604570388794,718.48,3.715026794796643,0.0154923927038908,3.7179668406024575,-0.0029400458058146408
2703,440320,320.0022864341736,704.28,6.484060219098611,0.008017785847187042,6.4829403050243855,0.001119914074224933
2703,441344,320.7597723007202,704.28,4.661974336848441,0.02170514315366745,4.645596971269697,0.01637736557874445
2705,442368,321.54607033729553,704.28,0.174759420978571,0.033735038712620735,0.18050075700739399,-0.0057413360288229975
2706,443392,322.35318064689636,704.28,8.541308674639383,0.038679108023643494,8.538651267066598,0.002657407572784599
2707,444416,323.10262632369995,704.28,4.19853176245336,0.03233678452670574,4.198918696609326,-0.00038693415596571145
2707,445440,323.86897587776184,704.28,4.49946957168987,0.03555872105062008,4.50129811221268,-0.0018285405228095084
2709,446464,324.63631200790405,704.28,0.012527167119659696,0.04382033087313175,0.01718785886623664,-0.004660691746576943
2710,447488,325.43001103401184,704.28,8.880076639598572,0.0549863837659359,8.87450781557709,0.0055688240214818215
2711,448512,326.18713879585266,704.28,4.501299762395693,0.06108412332832813,4.501381664420478,-8.190202478528452e-05
2711,449536,326.9256978034973,704.28,4.592190819037202,0.060493407770991325,4.592162820044905,2.7998992296905775e-05
2713,450560,327.7044837474823,704.28,0.015089085524123705,0.0651399064809084,0.015167862773523666,-7.877724939996334e-05
2714,451584,328.4726719856262,704.28,8.97375482002162,0.07594787143170834,8.973478430416435,0.0002763896051846926
2715,452608,329.21996426582336,704.28,4.460510933400722,0.07635144516825676,4.456345216138288,0.004165717262433828
2715,453632,329.9605212211609,704.28,4.565350051543524,0.07102719508111477,4.567872261395678,-0.0025222098521539083
2717,454656,330.7234399318695,705.08,0.0148379697121661,0.06750422716140747,0.01284272378688911,0.0019952459252769884
2718,455680,331.54915285110474,721.96,8.544656555946432,0.06925608962774277,8.543392054736614,0.0012645012098165046
2719,456704,332.3735225200653,740.36,4.286252709773708,0.0724157802760601,4.287620309449267,-0.0013675996755580543
2719,457728,333.1048991680145,740.36,4.224185191163499,0.07999714091420174,4.220753866247833,0.0034313249156658846
2721,458752,333.88137006759644,769.3,0.02752567762197954,0.09082159213721752,0.02992361949873157,-0.002397941876752028
2722,459776,334.7117176055908,788.8,8.954938321507544,0.11171994917094707,8.956038810312748,-0.0011004888052046262
2723,460800,335.474552154541,807.04,4.283899768187234,0.11352519318461418,4.285248955362476,-0.0013491871752430824
2723,461824,336.23087453842163,807.04,4.288544658122987,0.10308350808918476,4.285755745600909,0.002788912522077974
2725,462848,337.018590927124,826.48,0.042629033706769584,0.109400300309062,0.04871027622721158,-0.006081242520441993
2726,463872,337.80106234550476,845.1,9.042494716972424,0.12198386527597904,9.041643869597465,0.0008508473749594558
2727,464896,338.5548372268677,863.98,2.287824296939572,0.12805776111781597,2.2955303313210607,-0.007706034381488721
2727,465920,339.3129024505615,863.98,4.5011829507047825,0.13626786693930626,4.507531909272075,-0.006348958567292567
2730,466944,340.0504684448242,904.74,0.04243833325118769,0.1478360816836357,0.04413452773587778,-0.0016961944846900913
2730,467968,340.8193287849426,904.74,13.763742369087915,0.15399848856031895,13.764017621055245,-0.00027525196733170455
2731,468992,341.5565183162689,907.16,0.015224131412127848,0.16286616027355194,0.022848385138786398,-0.007624253726658552
2731,470016,342.3251795768738,907.16,4.308386447548573,0.17080936208367348,4.315621229819953,-0.007234782271379852
2734,471040,343.21224427223206,907.16,0.038633062667992504,0.17488156631588936,0.038710215041646734,-7.715237365423107e-05
2734,472064,343.98459124565125,907.16,12.959755498483075,0.1941587571054697,12.963578505441546,-0.003823006958472841
2735,473088,344.7095775604248,915.58,0.03704230896150077,0.2170700989663601,0.03878046164754778,-0.0017381526860470115
2736,474112,345.4827809333801,916.04,4.746246286608075,0.21393408440053463,4.744828398688696,0.001417887919378879
2738,475136,346.2981903553009,916.04,4.39244640540878,0.22053303942084312,4.397080966155045,-0.004634560746264569
2738,476160,347.07477164268494,916.04,8.675708942626738,0.23353560268878937,8.675912531092763,-0.00020358846602514744
2739,477184,347.8378505706787,916.04,0.04250753669817158,0.23737831972539425,0.04324967597494833,-0.0007421392767767523
2740,478208,348.6150977611542,916.04,2.682680430376651,0.23704089783132076,2.682779289461905,-9.885908525335296e-05
2742,479232,349.3898150920868,916.04,4.49686196047767,0.24446486681699753,4.499666205025278,-0.002804244547607488
2743,480256,350.20657229423523,926.74,8.067253924073043,0.24897250346839428,8.068473762832582,-0.001219838759539864
2743,481280,350.94591641426086,926.74,4.428753822529515,0.24500561691820621,4.430943490937352,-0.00218966840783636
2745,482304,351.6851851940155,942.82,0.023506218424512094,0.23708033934235573,0.019614384931628592,0.003891833492883503
2746,483328,352.4594843387604,948.68,8.606959299444034,0.22540824860334396,8.609014282003045,-0.0020549825590122873
2747,484352,353.2477159500122,948.68,4.326831210595409,0.2205204740166664,4.3266208816785365,0.00021032891687200472
2747,485376,354.0308926105499,948.68,4.320058792150259,0.21762542612850666,4.318688749568537,0.0013700425817217113
2749,486400,354.8180000782013,962.9,0.020555179830193115,0.20623210445046425,0.017271260352572426,0.003283919477620688
2750,487424,355.6001992225647,969.78,8.450911278472786,0.2003584373742342,8.452820454724133,-0.001909176251347482
2751,488448,356.33420848846436,985.8,4.187075422900222,0.19996281899511814,4.187789446441457,-0.0007140235412350494
2751,489472,357.0871765613556,985.8,4.319846194152803,0.20122035592794418,4.321378709282726,-0.0015325151299224907
2753,490496,357.8154616355896,1000.0,0.022740543773025704,0.19971788860857487,0.0214831885532476,0.0012573552197781036
2754,491520,358.62319231033325,1000.0,8.460642386153388,0.20322765968739986,8.462971178814769,-0.0023287926613790324
2755,492544,359.3883948326111,1000.0,4.323423046319015,0.20198067091405392,4.324218260589987,-0.0007952142709716939
2755,493568,360.14474987983704,1000.0,4.292524758468554,0.18997527472674847,4.28909178392496,0.003432974543593943
2757,494592,360.88758850097656,1000.0,0.03276590435287262,0.18681840598583221,0.03138967967242934,0.0013762246804432852
2758,495616,361.65735030174255,1000.0,8.124032081046671,0.1856878660619259,8.124574774410576,-0.0005426933639040334
2759,496640,362.3882472515106,1000.0,4.044113068317163,0.16972339898347855,4.0441846040776,-7.153576043779884e-05
2759,497664,363.14122319221497,1000.0,4.015184881886794,0.16385758109390736,4.013582193991169,0.001602687895625409
2761,498688,363.8828241825104,1000.0,0.02666072315030045,0.16589124500751495,0.027028864758904092,-0.0003681416086036439
2762,499712,364.66260623931885,1000.0,7.8559352943408385,0.16645650565624237,7.856859647668898,-0.000924353328059812
2763,500736,365.4492390155792,1000.0,3.840641276789688,0.16543965600430965,3.844150376273319,-0.003509099483631206
2763,501760,366.2252745628357,1000.0,4.140460539731933,0.16507509164512157,4.141430686926469,-0.0009701471945359477
2765,502784,366.9779706001282,1000.0,0.025566774228716227,0.176224697381258,0.03419181072968058,-0.008625036500964352
2766,503808,367.7228751182556,1000.0,8.310995628933439,0.17690589278936386,8.310179317370057,0.0008163115633810132
2767,504832,368.50140166282654,1000.0,3.7681248632710544,0.17862180806696415,3.7717440787237138,-0.0036192154526591587
2767,505856,369.23639369010925,1000.0,4.967673634776668,0.17854966409504414,4.967204053362366,0.0004695814143026442
2770,506880,369.9111542701721,1000.0,0.013475534558453454,0.17585931159555912,0.02587458011112176,-0.012399045552668304
2770,507904,370.66404819488525,1000.0,13.990448210458345,0.1772089283913374,13.99114884622395,-0.0007006357656062522
2771,508928,371.48218297958374,1000.0,0.03353769724196738,0.17692133225500584,0.043587225169176236,-0.010049527927208847
2771,509952,372.278528213501,1000.0,5.0797615108469,0.17797966115176678,5.077176593360491,0.0025849174864089673
2774,510976,373.01919889450073,1000.0,0.015277251565427204,0.18104037269949913,0.01956860143400263,-0.0042913498685754285
2775,512000,373.80743956565857,985.14,14.519736851304906,0.1747201681137085,14.51759397238493,0.002142878919974483
2782,513024,374.5445165634155,894.46,6.608359640295971,0.1632270384579897,6.577813039766625,0.030546600529345946
2789,514048,375.3133189678192,775.64,26.014552527848227,0.146530257537961,26.005359455943108,0.009193071905120073
2796,515072,376.08637523651123,656.58,14.853914149124035,0.1249487716704607,14.831834852695465,0.02207929642856995
