reward,novelty,n_koeff,total_time,iteration
-73.92872330429533,nan,0.95,4.45360541343689,1
-74.03321024890158,0.005,0.8999999999999999,4.7857160568237305,2
-75.02716765095776,0.005,0.8499999999999999,5.0859129428863525,3
-70.86253733683003,0.005,0.7999999999999998,5.378131151199341,4
-69.68809710822495,0.005,0.7499999999999998,5.687307119369507,5
-68.43398171518827,0.005,0.6999999999999997,6.00246262550354,6
-67.86563160352003,0.005,0.6499999999999997,6.289693355560303,7
-66.16826174660001,0.005,0.5999999999999996,6.583940029144287,8
-64.00936493457657,0.005,0.5499999999999996,6.880114793777466,9
-60.54459834621541,0.005,0.4999999999999996,7.187153339385986,10
-58.164862626335385,0.005,0.4499999999999996,7.518267631530762,11
-55.8675932657362,0.005,0.39999999999999963,7.885286092758179,12
-53.36048758517048,0.005,0.34999999999999964,8.242840766906738,13
-51.683096187863555,0.005,0.29999999999999966,8.53456735610962,14
-49.99013247537796,0.005,0.24999999999999967,8.866679668426514,15
-49.75084095900984,0.005,0.19999999999999968,9.23369836807251,16
-48.64044914218167,0.005,0.1499999999999997,9.571827173233032,17
-47.58530071655623,0.005,0.19999999999999968,9.884957551956177,18
-46.97701098935705,0.005,0.1499999999999997,10.170194625854492,19
-46.87075993157967,0.005,0.19999999999999968,10.480401277542114,20
-47.22900840057252,0.005,0.1499999999999997,10.783586740493774,21
-46.31687006633106,0.005,0.19999999999999968,11.065834522247314,22
-46.215991936976,0.005,0.1499999999999997,11.35402774810791,23
-45.4470978496549,0.005,0.09999999999999969,11.640262126922607,24
-46.28035911881746,0.005,0.049999999999999684,11.933478832244873,25
-45.38412470404031,0.005,0.0,12.225730895996094,26
-45.93727817626659,0.005,0.0,12.570809841156006,27
-45.436590484541725,0.005,0.0,12.864022970199585,28
-44.613663214088525,0.005,0.05,13.154213905334473,29
-44.7454435477231,0.005,0.1,13.447465658187866,30
-45.10447371739111,0.005,0.15000000000000002,13.736656904220581,31
-44.24325255811042,0.005,0.10000000000000002,14.02691388130188,32
-43.991155944077136,0.005,0.05000000000000002,14.316107034683228,33
-44.54969165627423,0.005,1.3877787807814457e-17,14.600346565246582,34
-43.96219347374166,0.005,0.0,14.907525539398193,35
-43.69757953000308,0.005,0.0,15.2257080078125,36
-43.34263417678282,0.005,0.0,15.554795026779175,37
-43.07020484269445,0.005,0.0,15.891522407531738,38
-43.08770012385422,0.005,0.0,16.216689109802246,39
-42.94016258843918,0.005,0.05,16.53280806541443,40
-42.52105100837223,0.005,0.0,16.84799814224243,41
-42.232381632929524,0.005,0.0,17.16711139678955,42
-41.9891618636857,0.005,0.0,17.461360454559326,43
-41.81784071411437,0.005,0.0,17.763549089431763,44
-41.71408637892012,0.005,0.0,18.082695722579956,45
-41.71563490254214,0.005,0.05,18.38684868812561,46
-41.73618984387736,0.005,0.1,18.68468475341797,47
-41.57408206082035,0.005,0.05,19.011812210083008,48
-41.098495978124,0.005,0.1,19.35888123512268,49
-40.973760053919,0.005,0.05,19.687004327774048,50
-40.18887854669657,0.005,0.0,20.008145332336426,51
-39.29192953273254,0.005,0.05,20.333276748657227,52
-38.47548953593909,0.005,0.1,20.63849425315857,53
-37.85210173430265,0.005,0.15000000000000002,20.95660948753357,54
-36.89980215281725,0.005,0.10000000000000002,21.271766424179077,55
-36.09143979485502,0.005,0.05000000000000002,21.59294366836548,56
-35.1907497487568,0.005,1.3877787807814457e-17,21.892107725143433,57
-34.54588187355324,0.005,0.0,22.23519277572632,58
-34.0061079402111,0.005,0.0,22.557328939437866,59
-33.7870263047384,0.005,0.05,22.919397115707397,60
-33.71261799761201,0.005,0.1,23.24053645133972,61
-33.61008174114979,0.005,0.15000000000000002,23.62647247314453,62
-33.73576397223444,0.005,0.2,24.052331686019897,63
-33.73950030815498,0.005,0.15000000000000002,24.419350147247314,64
-33.637300990666745,0.005,0.2,24.802326440811157,65
