reward,novelty,n_koeff,total_time,iteration
-17.34476150941647,0.005,0.1,66.68947911262512,170
-17.373981247002604,0.005,0.15000000000000002,67.2130753993988,171
-17.42604008303039,0.005,0.10000000000000002,67.65090489387512,172
-17.37760177484124,0.005,0.05000000000000002,68.08075547218323,173
-17.37750085752337,0.005,1.3877787807814457e-17,68.44877028465271,174
-17.474906401122624,0.005,0.05000000000000002,68.759938955307,175
-17.437904858408903,0.005,1.3877787807814457e-17,69.14989614486694,176
-17.502823303328775,0.005,0.0,69.43413543701172,177
-17.546582853030525,0.005,0.0,69.77050948143005,178
-17.565358916244076,0.005,0.05,70.18340468406677,179
-17.58649700671915,0.005,0.0,70.55141830444336,180
-17.626692074319685,0.005,0.05,70.95833134651184,181
-17.672519739817496,0.005,0.0,71.27651619911194,182
-17.679391776542428,0.005,0.0,71.5747184753418,183
-17.703243684895593,0.005,0.0,71.88485264778137,184
-17.690052662323,0.005,0.0,72.20430517196655,185
-17.58945517684213,0.005,0.0,72.514475107193,186
-17.55526287356846,0.005,0.05,72.84558963775635,187
-17.56056152792219,0.005,0.0,73.13481712341309,188
-17.57657177295682,0.005,0.0,73.4400520324707,189
-17.558519716536647,0.005,0.0,73.73426556587219,190
-17.60283791214886,0.005,0.0,74.03050804138184,191
-17.418250210049464,0.005,0.05,74.32671761512756,192
-17.403551173031403,0.005,0.0,74.6198980808258,193
-17.4649693341786,0.005,0.0,74.94602513313293,194
-17.460913828847055,0.005,0.0,75.27517914772034,195
-17.47182290291731,0.005,0.05,75.5863127708435,196
-17.518114077124164,0.005,0.0,75.9633047580719,197
-17.445550908187872,0.005,0.0,76.28644180297852,198
-17.50742740944101,0.005,0.05,76.59805870056152,199
-17.50191444474783,0.005,0.1,76.9261474609375,200
-17.490622876681044,0.005,0.05,77.23036742210388,201
-17.488957154530226,0.005,0.0,77.53252649307251,202
-17.48436942032617,0.005,0.0,77.81776428222656,203
-17.508335784921318,0.005,0.05,78.11259579658508,204
-17.52859523989134,0.005,0.1,78.40082430839539,205
-17.535674242132743,0.005,0.05,78.71701335906982,206
-17.614051634405556,0.005,0.0,79.03812050819397,207
-17.656372040066366,0.005,0.0,79.41312026977539,208
-17.653847215408085,0.005,0.0,79.82401847839355,209
-17.73804990550995,0.005,0.0,80.27481317520142,210
-17.746765304106134,0.005,0.0,80.69668459892273,211
-17.716133149157866,0.005,0.05,81.0347809791565,212
-17.678961089820763,0.005,0.0,81.39781212806702,213
-17.657950194981023,0.005,0.0,81.69003105163574,214
-17.663681010908437,0.005,0.0,81.99923539161682,215
-17.637603715498418,0.005,0.05,82.31339740753174,216
-17.616159268759247,0.005,0.1,82.60358595848083,217
-17.62119684121488,0.005,0.05,82.93170809745789,218
-17.66064855787951,0.005,0.0,83.23293662071228,219
-17.640357931662926,0.005,0.0,83.54207634925842,220
-17.586309557924174,0.005,0.0,83.85623574256897,221
-17.586447380706044,0.005,0.0,84.16843509674072,222
-17.61627401729023,0.005,0.0,84.48355889320374,223
-17.637392068940905,0.005,0.05,84.78774547576904,224
-17.562187503073467,0.005,0.1,85.09930205345154,225
-17.57351755364367,0.005,0.05,85.39647340774536,226
-17.45787579467051,0.005,0.1,85.70165753364563,227
-17.423819253092994,0.005,0.05,86.00958323478699,228
-17.421774397190916,0.005,0.0,86.32579827308655,229
-17.391922819389077,0.005,0.05,86.62203979492188,230
-17.32571792867142,0.005,0.0,86.94019031524658,231
-17.328100216363726,0.005,0.0,87.24434185028076,232
-17.339169084185603,0.005,0.0,87.58343410491943,233
-17.35527522835827,0.005,0.0,87.932532787323,234
-17.33904632494297,0.005,0.0,88.28854870796204,235
-17.31664367606382,0.005,0.05,88.6157066822052,236
-17.305703775060508,0.005,0.1,88.95177292823792,237
-17.289836794272734,0.005,0.05,89.30881834030151,238
-17.28252878744934,0.005,0.0,89.67085242271423,239
-17.290305461634286,0.005,0.0,90.09970355033875,240
-17.208921279290056,0.005,0.0,90.47470140457153,241
-17.172108596182337,0.005,0.0,90.82675981521606,242
-17.18499920851126,0.005,0.0,91.24766564369202,243
-17.139320452077083,0.005,0.0,91.66654372215271,244
-17.12787523567195,0.005,0.0,92.10138297080994,245
-17.0907270434774,0.005,0.05,92.49433016777039,246
-17.05870053340709,0.005,0.1,93.05782675743103,247
-17.093975577100306,0.005,0.05,93.72204756736755,248
-17.07091668684346,0.005,0.0,94.18482065200806,249
-17.073546307344895,0.005,0.0,94.63061928749084,250
-17.087109981291736,0.005,0.05,95.18812918663025,251
-17.104526003275385,0.005,0.0,95.83739256858826,252
-17.07105187505236,0.005,0.0,96.57043123245239,253
-17.044593097580925,0.005,0.05,97.11297988891602,254
-16.99784230793986,0.005,0.1,97.52641201019287,255
-16.98005420391231,0.005,0.05,98.11184644699097,256
-16.869629880734546,0.005,0.1,98.60153889656067,257
-16.84949241063221,0.005,0.05,99.01743674278259,258
-16.842468854269498,0.005,0.0,99.49315214157104,259
-16.79098362281029,0.005,0.0,99.93796229362488,260
-16.80105924359696,0.005,0.0,100.3349015712738,261
-16.809865892755635,0.005,0.0,100.7039144039154,262
-16.802490349947735,0.005,0.0,101.07492208480835,263
-16.810522463458355,0.005,0.05,101.545663356781,264
-16.867746842086223,0.005,0.1,102.08621835708618,265
-16.836759429805536,0.005,0.15000000000000002,102.56992530822754,266
-16.80311389699931,0.005,0.10000000000000002,103.07657074928284,267
-16.78603180759948,0.005,0.15000000000000002,103.59917640686035,268
-16.77785933177804,0.005,0.10000000000000002,104.15468668937683,269
-16.768167869096477,0.005,0.05000000000000002,104.5655882358551,270
-16.773842892815185,0.005,1.3877787807814457e-17,105.07422804832458,271
-16.76827155166891,0.005,0.0,105.46119284629822,272
-16.801406582383056,0.005,0.0,105.79230833053589,273
-16.827637563031647,0.005,0.0,106.15035009384155,274
-16.820963125333297,0.005,0.0,106.54529523849487,275
-16.81636393923538,0.005,0.0,106.95021343231201,276
-16.85088595027527,0.005,0.0,107.30925250053406,277
-16.92030393893473,0.005,0.05,107.65732026100159,278
-16.95180640690182,0.005,0.1,108.05525708198547,279
-16.946237033864847,0.005,0.15000000000000002,108.42327189445496,280
-16.984883159987067,0.005,0.2,108.81023716926575,281
-16.94908735312669,0.005,0.15000000000000002,109.17326736450195,282
-16.90202004397523,0.005,0.10000000000000002,109.53629636764526,283
-16.880726217948503,0.005,0.15000000000000002,109.88536334037781,284
-16.852705943272987,0.005,0.10000000000000002,110.24340510368347,285
-16.882444024104952,0.005,0.15000000000000002,110.58349561691284,286
-16.906959676864975,0.005,0.2,110.93954610824585,287
-16.96105751357395,0.005,0.15000000000000002,111.2836241722107,288
-16.9430899231668,0.005,0.10000000000000002,111.65463280677795,289
-16.928803910777834,0.005,0.15000000000000002,112.05356645584106,290
-16.94731613336482,0.005,0.10000000000000002,112.47045087814331,291
-16.943428945896684,0.005,0.05000000000000002,112.87736129760742,292
-16.966527884375072,0.005,1.3877787807814457e-17,113.34212040901184,293
-17.021139437449524,0.005,0.0,113.74603939056396,294
-17.00456572494371,0.005,0.0,114.11405491828918,295
-17.017198921461,0.005,0.05,114.4840657711029,296
-17.025223927612156,0.005,0.0,114.83313131332397,297
-17.023840100183257,0.005,0.0,115.22009778022766,298
-17.02088357240758,0.005,0.0,115.58212852478027,299
-17.0193305312887,0.005,0.0,115.95014476776123,300
-16.984416877996463,0.005,0.0,116.29522395133972,301
-16.958611216463638,0.005,0.0,116.67919635772705,302
-16.93555416277471,0.005,0.0,117.0063202381134,303
-16.973922576486217,0.005,0.05,117.3543906211853,304
-16.969006703065745,0.005,0.0,117.70345711708069,305
-16.986978209267978,0.005,0.0,118.04953074455261,306
-17.00868104588856,0.005,0.05,118.39062118530273,307
-16.987333097247394,0.005,0.0,118.84340763092041,308
-17.015828994822478,0.005,0.05,119.27824640274048,309
-17.008261176478804,0.005,0.0,119.66521096229553,310
-16.97123713826726,0.005,0.05,120.05502438545227,311
-16.96740392053406,0.005,0.0,120.53075408935547,312
-16.99070813758763,0.005,0.0,121.021475315094,313
-16.96298937041054,0.005,0.05,121.41738224029541,314
-16.899747609476513,0.005,0.0,121.84723806381226,315
-16.884504936831846,0.005,0.05,122.19150996208191,316
-16.883870894942874,0.005,0.0,122.53555583953857,317
-16.903367802522297,0.005,0.05,122.88362288475037,318
-16.873461166149333,0.005,0.0,123.23169207572937,319
-16.852913435123032,0.005,0.0,123.80197668075562,320
-16.89430752510704,0.005,0.0,124.19691967964172,321
-16.90418814620098,0.005,0.05,124.6187915802002,322
-16.889933686180022,0.005,0.0,124.99183011054993,323
-16.877231139037768,0.005,0.0,125.32988858222961,324
-16.85805627134693,0.005,0.0,125.69989943504333,325
-16.870224741980728,0.005,0.0,126.0647919178009,326
-16.854967217875387,0.005,0.05,126.40588045120239,327
-16.826307209508695,0.005,0.0,126.73300695419312,328
-16.810388108169224,0.005,0.0,127.122962474823,329
-16.867105707710433,0.005,0.0,127.4676251411438,330
-16.892116210342053,0.005,0.05,127.89348411560059,331
-16.89934146280131,0.005,0.0,128.32034301757812,332
-16.903824326865767,0.005,0.05,128.719300031662,333
-16.913211794902573,0.005,0.0,129.07335305213928,334
-16.92408907039035,0.005,0.05,129.4822599887848,335
-16.904639937331943,0.005,0.0,129.86527061462402,336
-16.885092827144913,0.005,0.05,130.20931434631348,337
-16.88839564433175,0.005,0.0,130.55339550971985,338
-16.892389779571328,0.005,0.0,130.96429777145386,339
-16.921422742929533,0.005,0.05,131.27745985984802,340
-16.910595400052006,0.005,0.0,131.63450455665588,341
-16.950670962680014,0.005,0.0,131.98260951042175,342
-16.90809612757504,0.005,0.0,132.3236620426178,343
-16.86521604097661,0.005,0.0,132.66179871559143,344
-16.87328702762898,0.005,0.0,133.02482175827026,345
-16.871615047463703,0.005,0.05,133.36890053749084,346
-16.841528783217147,0.005,0.0,133.73891067504883,347
-16.838435575109823,0.005,0.05,134.0839557647705,348
-16.811374418431193,0.005,0.0,134.42807054519653,349
-16.809037944763617,0.005,0.0,134.79405665397644,350
-16.8034848482697,0.005,0.05,135.13414645195007,351
-16.83041476424223,0.005,0.0,135.48025465011597,352
-16.86458658150302,0.005,0.0,135.8731689453125,353
-16.846240490373024,0.005,0.0,136.24816942214966,354
-16.868266019920373,0.005,0.0,136.6022560596466,355
-16.886023636707403,0.005,0.05,136.99417328834534,356
-16.88889726694814,0.005,0.1,137.3671751022339,357
-16.895740406643625,0.005,0.05,137.72920680046082,358
-16.88838795833084,0.005,0.0,138.11321377754211,359
-16.90403781829303,0.005,0.0,138.4732174873352,360
-16.883765822305175,0.005,0.05,138.82132029533386,361
-16.922981102407313,0.005,0.1,139.18232107162476,362
-16.887909480209554,0.005,0.05,139.56133913993835,363
-16.934601265184916,0.005,0.1,139.9333119392395,364
-16.93765827156822,0.005,0.15000000000000002,140.3113021850586,365
-16.955576566444325,0.005,0.10000000000000002,140.67034220695496,366
-16.96810545805575,0.005,0.05000000000000002,141.02040719985962,367
-16.972911482925223,0.005,1.3877787807814457e-17,141.35351610183716,368
-16.975008973357227,0.005,0.05000000000000002,141.678644657135,369
-17.00192280399383,0.005,0.10000000000000002,142.00181436538696,370
-16.987576717039307,0.005,0.15000000000000002,142.33492612838745,371
-16.956651642191094,0.005,0.10000000000000002,142.65303897857666,372
-16.918495761032975,0.005,0.15000000000000002,142.9801652431488,373
-16.910827781191646,0.005,0.10000000000000002,143.31726384162903,374
-16.90704758417523,0.005,0.05000000000000002,143.6822898387909,375
-16.910714712793496,0.005,0.10000000000000002,144.1021647453308,376
-16.90290328021592,0.005,0.15000000000000002,144.51206851005554,377
-16.85918125740845,0.005,0.10000000000000002,144.90701150894165,378
-16.867699113354007,0.005,0.05000000000000002,145.31794810295105,379
-16.829975125365607,0.005,1.3877787807814457e-17,145.67495894432068,380
-16.77060069903735,0.005,0.05000000000000002,146.03499555587769,381
-16.78137791737213,0.005,1.3877787807814457e-17,146.41497945785522,382
-16.82911862318514,0.005,0.05000000000000002,146.75910329818726,383
-16.803519626943714,0.005,1.3877787807814457e-17,147.10613226890564,384
-16.80529301936309,0.005,0.0,147.46118235588074,385
-16.800967046501448,0.005,0.0,147.80027770996094,386
-16.799457007414127,0.005,0.05,148.16733050346375,387
-16.77345940610258,0.005,0.0,148.52736520767212,388
-16.76785839545329,0.005,0.05,148.8644301891327,389
-16.755859488597203,0.005,0.1,149.24644374847412,390
-16.808077423153055,0.005,0.05,149.5925178527832,391
-16.781577386071916,0.005,0.0,149.94753289222717,392
-16.792136852687843,0.005,0.0,150.302583694458,393
-16.773827614562602,0.005,0.0,150.64470624923706,394
-16.768141917556473,0.005,0.0,150.99174213409424,395
-16.786248150857322,0.005,0.05,151.3298363685608,396
-16.77937298480535,0.005,0.0,151.66693592071533,397
-16.762537242718633,0.005,0.0,152.02797055244446,398
-16.760980662620998,0.005,0.05,152.37105464935303,399
-16.779762053109163,0.005,0.0,152.76104760169983,400
-16.816026722634412,0.005,0.05,153.17789793014526,401
-16.801388681080525,0.005,0.1,153.57583355903625,402
-16.799518687120596,0.005,0.05,153.99271941184998,403
-16.8165084147387,0.005,0.0,154.32386422157288,404
-16.836752257827655,0.005,0.05,154.63898968696594,405
-16.77227094494663,0.005,0.0,154.95015621185303,406
-16.7815774606633,0.005,0.0,155.26332020759583,407
-16.802837429522537,0.005,0.05,155.59742546081543,408
-16.768952399612797,0.005,0.0,155.9345576763153,409
-16.740401541869243,0.005,0.0,156.2736532688141,410
-16.764602531126467,0.005,0.0,156.62467861175537,411
-16.713878568831866,0.005,0.0,156.96081376075745,412
-16.73539814385437,0.005,0.0,157.33980083465576,413
-16.730870829935682,0.005,0.0,157.67181062698364,414
-16.735506366779585,0.005,0.05,158.01706194877625,415
-16.725472045584358,0.005,0.0,158.37314319610596,416
-16.747850177307583,0.005,0.05,158.72824120521545,417
-16.716940635244033,0.005,0.1,159.07833814620972,418
-16.710041977121424,0.005,0.05,159.46028399467468,419
-16.70021400832786,0.005,0.1,159.8492453098297,420
-16.664689695172207,0.005,0.05,160.25615453720093,421
-16.67597869591282,0.005,0.0,160.66366243362427,422
-16.687037665895286,0.005,0.05,160.9743413925171,423
-16.665663806120403,0.005,0.0,161.29747653007507,424
-16.670295303147412,0.005,0.05,161.67845749855042,425
-16.652490879364123,0.005,0.0,162.01356148719788,426
-16.687546813251128,0.005,0.05,162.36362648010254,427
-16.69094558702112,0.005,0.1,162.71867752075195,428
-16.684437280217143,0.005,0.15000000000000002,163.0388696193695,429
-16.710705873781745,0.005,0.2,163.3719129562378,430
-16.752230448967186,0.005,0.25,163.69478464126587,431
-16.747491438639845,0.005,0.3,164.00798225402832,432
-16.731063321494574,0.005,0.35,164.34305238723755,433
-16.784233292858847,0.005,0.3,164.68909764289856,434
-16.787067342980237,0.005,0.25,165.02223777770996,435
-16.810792060867502,0.005,0.3,165.35731267929077,436
-16.813938685760032,0.005,0.35,165.7143895626068,437
-16.781068265681874,0.005,0.3,166.07741856575012,438
-16.78078733433556,0.005,0.25,166.4314739704132,439
-16.79391472707528,0.005,0.3,166.77950882911682,440
-16.737856254164306,0.005,0.35,167.11165285110474,441
-16.75728655945922,0.005,0.3,167.4377462863922,442
-16.77457705104628,0.005,0.25,167.75577592849731,443
-16.793152176793072,0.005,0.2,168.0819013118744,444
-16.80418824683432,0.005,0.25,168.44592881202698,445
-16.7803687269126,0.005,0.3,168.8189651966095,446
-16.786709688994254,0.005,0.25,169.15802454948425,447
-16.80599028297486,0.005,0.2,169.50413298606873,448
-16.827158278667525,0.005,0.25,169.86417150497437,449
-16.79707008123539,0.005,0.3,170.20924830436707,450
-16.7576426977834,0.005,0.25,170.55728340148926,451
-16.73949326188067,0.005,0.3,170.90235924720764,452
-16.712606572526305,0.005,0.35,171.2235369682312,453
-16.7172244947186,0.005,0.39999999999999997,171.53167629241943,454
-16.698349768414293,0.005,0.44999999999999996,171.87077069282532,455
-16.739952342921857,0.005,0.49999999999999994,172.2228286266327,456
-16.72430640083837,0.005,0.5499999999999999,172.57491970062256,457
-16.72356914799891,0.005,0.49999999999999994,172.93492484092712,458
-16.73736935378138,0.005,0.5499999999999999,173.28638815879822,459
-16.739362312116405,0.005,0.6,173.65440487861633,460
-16.716473707940125,0.005,0.5499999999999999,173.9944944381714,461
-16.73076924346344,0.005,0.6,174.31666803359985,462
-16.700984050459827,0.005,0.5499999999999999,174.63877129554749,463
-16.681341172782194,0.005,0.49999999999999994,174.96190810203552,464
-16.718502613041856,0.005,0.5499999999999999,175.30598855018616,465
-16.709975813073804,0.005,0.49999999999999994,175.68298244476318,466
-16.70970485876277,0.005,0.5499999999999999,176.0829119682312,467
-16.702925342554988,0.005,0.49999999999999994,176.4918179512024,468
-16.70727086080929,0.005,0.5499999999999999,176.89573740959167,469
-16.672548574941732,0.005,0.6,177.33456301689148,470
-16.700817319544036,0.005,0.65,177.69160842895508,471
-16.687910696062715,0.005,0.6,178.0356891155243,472
-16.702962297018892,0.005,0.65,178.37677693367004,473
-16.72281009649526,0.005,0.6,178.69193315505981,474
-16.722680042873268,0.005,0.5499999999999999,179.0320246219635,475
-16.707279618981065,0.005,0.49999999999999994,179.37710094451904,476
-16.69809185270844,0.005,0.44999999999999996,179.72417330741882,477
-16.719277746226652,0.005,0.39999999999999997,180.07427144050598,478
-16.73267679631056,0.005,0.44999999999999996,180.38739895820618,479
-16.72721425571654,0.005,0.49999999999999994,180.7081847190857,480
-16.696239349232158,0.005,0.44999999999999996,181.02736568450928,481
-16.700031319061313,0.005,0.39999999999999997,181.3464789390564,482
-16.6850590534002,0.005,0.35,181.664626121521,483
-16.65799707346598,0.005,0.3,182.01995658874512,484
-16.65557131561678,0.005,0.35,182.37301182746887,485
-16.66412275177244,0.005,0.39999999999999997,182.71908903121948,486
-16.654006878562136,0.005,0.35,183.0711452960968,487
-16.6710621604079,0.005,0.39999999999999997,183.4266893863678,488
-16.695009801546693,0.005,0.35,183.77190113067627,489
-16.676268662436666,0.005,0.3,184.1013503074646,490
-16.69522588588265,0.005,0.25,184.4205288887024,491
-16.69517710649913,0.005,0.3,184.74263334274292,492
