total_time,reward,n_koeff,novelty,iteration
31.146134853363037,-25.891920774769165,0.1,4.318161471765572,98
31.4156551361084,-25.73829646771031,0.05,4.346426924260867,99
31.68523645401001,-25.70388343599154,0.0,3.9113533355698733,100
31.948220014572144,-25.437765538289895,0.0,4.235882057230161,101
32.233471155166626,-25.13267389309552,0.0,3.490391033194411,102
32.502962589263916,-24.963329353890796,0.0,3.613845651167315,103
32.78812336921692,-24.64516644844912,0.05,3.616845534561969,104
33.05111837387085,-24.23117841048749,0.0,4.356602506491152,105
33.32068943977356,-24.215890360771542,0.0,4.013013383123481,106
33.605849504470825,-23.999441037142734,0.0,3.9938240808918346,107
33.90661144256592,-23.604895092806437,0.0,4.12301044909672,108
34.191890239715576,-23.412225757369164,0.0,3.0278584792529557,109
34.47060561180115,-23.28796181523935,0.0,3.8531292046148415,110
34.79347205162048,-23.242798826937573,0.05,3.1120565174900707,111
35.07210040092468,-22.83840377906295,0.0,4.5325614428947425,112
35.34165382385254,-22.706105221736877,0.0,4.275934849094853,113
35.62682604789734,-22.339787577830776,0.05,3.6630774312081567,114
35.91207814216614,-22.27779169358196,0.0,3.1395274961188484,115
36.17506217956543,-22.60442086404627,0.0,3.520038805759273,116
36.44468712806702,-22.582344974945254,0.05,2.750661140102181,117
36.71423387527466,-22.580418243777668,0.0,3.2488891850630695,118
36.999332666397095,-22.494775073123048,0.05,3.326693729131594,119
37.278006076812744,-22.747788467258125,0.0,2.874857316962489,120
37.54764461517334,-22.627798346050657,0.0,2.136746930325793,121
37.8171443939209,-22.647680190999303,0.0,3.6000896693798365,122
38.10228514671326,-22.62618610103009,0.0,2.7135083285665904,123
38.38092041015625,-22.739105351060985,0.0,4.691222946434689,124
38.666173696517944,-22.693114474386377,0.0,2.758382084467155,125
38.95140886306763,-22.70700832339043,0.05,3.3254009902379256,126
39.23658633232117,-22.66040452460735,0.0,3.5432998894786802,127
39.50617957115173,-22.527456706070964,0.0,2.7631680530724156,128
39.822702407836914,-22.427097918760595,0.0,3.001441713246145,129
40.10132908821106,-22.488489683102003,0.0,3.6380226869121746,130
40.38658857345581,-22.401423920478624,0.0,3.3761837633999123,131
40.72042489051819,-22.437478771816554,0.05,2.760492679114019,132
41.14705181121826,-22.2870613140823,0.0,3.660443389429397,133
41.61053419113159,-22.14589032241433,0.0,3.4401524625167514,134
41.94915843009949,-22.00919416356416,0.05,2.8528395135098457,135
42.23429083824158,-21.91996626496137,0.0,4.010046764826968,136
42.51289224624634,-21.851476173046404,0.0,2.8629537129885967,137
42.78242039680481,-21.51919454028775,0.05,2.5639440765715564,138
43.08325147628784,-21.436223898714992,0.1,2.7082528336168887,139
43.38401508331299,-21.336591965493554,0.15000000000000002,3.2939369269016323,140
43.66915702819824,-21.29792290185583,0.2,3.4641180333080177,141
43.95437026023865,-21.233761304240524,0.15000000000000002,2.523178587339601,142
44.255239963531494,-21.23421733908996,0.2,3.6547449328079944,143
44.571667432785034,-21.165873392083277,0.25,3.4205722087607473,144
44.87251043319702,-21.190604550870404,0.2,3.2692273919690056,145
45.14198279380798,-21.318467748035886,0.25,3.5421184175396188,146
45.4205846786499,-21.224777280444734,0.3,3.407704511085787,147
45.69014811515808,-21.035264336332315,0.35,2.8107442144287758,148
45.975324392318726,-20.973890376129397,0.39999999999999997,2.817562529809085,149
46.26050877571106,-20.861025780918627,0.44999999999999996,3.942054286458464,150
46.54565119743347,-20.694173385396084,0.49999999999999994,3.70784498410332,151
46.84647846221924,-20.63916136173415,0.44999999999999996,3.522211815139252,152
47.1094925403595,-20.438584864228766,0.49999999999999994,2.5538916411692414,153
47.378984451293945,-20.56923770339241,0.44999999999999996,4.168482289631272,154
47.664161920547485,-20.74267711895279,0.39999999999999997,4.227695613625113,155
47.94929790496826,-20.724361894810485,0.35,4.031953018942811,156
48.22803997993469,-20.865279490474613,0.3,4.550884748929839,157
48.49763464927673,-20.645943035175325,0.35,4.575364809424758,158
48.7828471660614,-20.641370673735818,0.3,3.2092207624167735,159
49.0679190158844,-20.563407465572446,0.25,3.6907135395494315,160
49.34651756286621,-20.478717239124606,0.2,3.126117524452687,161
49.63168668746948,-20.46907813272862,0.15000000000000002,2.8937402016950307,162
49.91683053970337,-20.537162331404055,0.10000000000000002,3.1334664141083612,163
50.20207738876343,-20.512423967677165,0.05000000000000002,2.4559803891047913,164
50.48721766471863,-20.666226509239255,0.10000000000000002,3.574123844021397,165
50.77253460884094,-20.322743684239214,0.05000000000000002,3.8302226954218814,166
51.07336950302124,-20.183894723300373,1.3877787807814457e-17,2.720312617921368,167
51.33637547492981,-20.19527735532041,0.0,4.2436454720318375,168
51.62152409553528,-20.132354120120656,0.0,3.9380147253553157,169
51.906704902648926,-19.882674703228098,0.0,2.9292592963734854,170
52.20756983757019,-19.92531436282027,0.05,3.2036790783113736,171
52.47711396217346,-19.96045996143046,0.0,3.5552588445855857,172
52.762259006500244,-19.962972808576552,0.0,3.353697757167764,173
53.05651926994324,-19.941003313666435,0.05,3.252982778659502,174
53.32612323760986,-20.089925099448184,0.0,3.229405725068434,175
53.626922845840454,-20.143784597957882,0.0,2.9095493890420254,176
53.91207194328308,-20.04288545900778,0.05,2.640624515686278,177
54.19716501235962,-20.003544218150413,0.1,3.2337710458830378,178
54.466686487197876,-20.19418551671781,0.15000000000000002,3.2740919417474728,179
54.74532866477966,-20.106145925661227,0.2,3.2971637881564444,180
55.03044414520264,-19.98143701339261,0.25,3.6428006791514274,181
55.315593004226685,-19.966347034959057,0.3,3.8596551533736783,182
55.631739377975464,-20.120226746573643,0.25,3.7947541328466112,183
55.91692352294922,-20.03878405215282,0.2,4.620521963202524,184
56.18651580810547,-20.113176638895926,0.15000000000000002,3.233318908563664,185
56.471720457077026,-20.08899623262699,0.10000000000000002,3.4772066175251592,186
56.750324726104736,-20.16224155134792,0.15000000000000002,3.8319235898537927,187
57.03559923171997,-20.294683447594938,0.2,3.368438740426006,188
57.32091474533081,-20.303274111093096,0.25,3.0261827638126615,189
57.606058835983276,-20.308097843242145,0.3,3.4890186782628403,190
57.90693473815918,-20.293910249452093,0.25,3.0800986988637296,191
58.17637753486633,-20.26379977969297,0.3,2.9801919532864876,192
58.45498323440552,-20.279784335283665,0.35,2.9714444009998733,193
58.74020195007324,-20.373162066864303,0.3,3.2150252823483605,194
59.025352001190186,-20.395908557084727,0.25,2.983964652667534,195
59.31049633026123,-20.215327175237768,0.2,3.3238773162560835,196
59.59567904472351,-20.243549534146,0.25,3.4216126318551114,197
59.87427878379822,-20.313504692131406,0.3,3.6038987979568913,198
60.17511010169983,-20.449680717911818,0.25,3.3202885639017374,199
60.444693088531494,-20.41012606358929,0.3,3.2747593893363147,200
60.72996950149536,-20.447240381895732,0.35,3.223702673550157,201
61.015148639678955,-20.512997477075952,0.3,2.8827245536089725,202
61.31598377227783,-20.49583389877094,0.25,3.9655517074143503,203
61.5855233669281,-20.37902905655032,0.2,2.6240498267494563,204
61.86423683166504,-20.265352741202236,0.25,4.089894085965975,205
62.14945387840271,-20.068081504494387,0.3,3.375262723231873,206
62.4502649307251,-19.95433090625664,0.25,2.8941283296588565,207
62.735512495040894,-19.97011804161737,0.3,3.230459368891399,208
63.05187106132507,-20.018772378530418,0.35,3.954647951250717,209
63.3371217250824,-20.064875151786676,0.39999999999999997,3.3070328410064302,210
63.622294187545776,-20.100633534965652,0.35,4.404154524935708,211
63.90753221511841,-20.102690810044063,0.39999999999999997,3.9112921202113933,212
64.18610143661499,-20.019900931529893,0.35,4.031032872337,213
64.47127032279968,-19.992468045367737,0.39999999999999997,3.283399861935251,214
64.74083042144775,-19.839730199229596,0.35,2.942677682402697,215
65.0260055065155,-19.838142002011192,0.39999999999999997,3.6354073734581114,216
65.31108283996582,-19.87578868722438,0.44999999999999996,3.734457652343256,217
65.5961983203888,-19.83967696150259,0.49999999999999994,4.424058626548788,218
65.89702153205872,-19.81889018308595,0.5499999999999999,3.5582872340391827,219
66.17565703392029,-19.85064196852421,0.6,3.7359768376160285,220
66.44516158103943,-19.8789191606294,0.5499999999999999,2.9411245291524106,221
66.73038840293884,-19.771461715080644,0.49999999999999994,4.391986400584688,222
66.99986791610718,-19.797396516217603,0.5499999999999999,3.4420008657346033,223
67.29415392875671,-19.784157654355724,0.49999999999999994,4.026740859237333,224
67.56366801261902,-19.71372987218179,0.44999999999999996,5.691369143297145,225
67.84882187843323,-19.708493923543532,0.39999999999999997,4.793902521169032,226
68.13404989242554,-19.767514211541915,0.44999999999999996,4.438684422375959,227
68.40367078781128,-19.84048965974001,0.49999999999999994,3.526237717814853,228
68.69794201850891,-19.798123016113543,0.44999999999999996,4.717422713133612,229
68.9675624370575,-19.92250357049652,0.49999999999999994,4.3353925746654145,230
69.23712992668152,-20.059405539114934,0.44999999999999996,4.496244676022525,231
69.52233839035034,-20.259536169521738,0.49999999999999994,4.973808439869083,232
69.80751085281372,-20.313497554680822,0.5499999999999999,4.792108058414118,233
70.10831069946289,-20.587892927743233,0.6,5.2323863531863735,234
70.38697123527527,-20.836866397161312,0.5499999999999999,4.916459381277525,235
70.67220830917358,-21.27188417016113,0.49999999999999994,6.256067995862298,236
70.97304034233093,-21.464882305577238,0.44999999999999996,6.075602746431982,237
71.27391242980957,-21.759892663168635,0.39999999999999997,5.118746595394377,238
71.54354643821716,-21.910272943499386,0.35,6.256730321154845,239
71.85992884635925,-22.080443720465425,0.39999999999999997,5.089111510610606,240
72.12955927848816,-22.340251014702307,0.35,5.500933601871391,241
72.43033480644226,-22.39441032138126,0.3,5.082299790491474,242
72.71546697616577,-22.3658472476635,0.25,4.323862037557375,243
72.97852158546448,-22.581550996015473,0.2,3.752339122290473,244
73.27942752838135,-22.789958549668896,0.15000000000000002,4.251562450389816,245
73.5490243434906,-22.794492256100774,0.10000000000000002,3.533918949052277,246
73.849862575531,-22.74202120480778,0.15000000000000002,4.275165852741336,247
74.11938786506653,-22.62311615110622,0.10000000000000002,3.4812366717814056,248
74.39809441566467,-22.8947667246191,0.15000000000000002,4.315331612779542,249
74.69887256622314,-22.913987459141637,0.10000000000000002,3.5317138867916413,250
75.0152599811554,-23.182592865286995,0.05000000000000002,3.8710962790496612,251
75.3005096912384,-23.14485766202652,0.10000000000000002,3.4768746392347833,252
75.60137701034546,-23.116503593071865,0.15000000000000002,3.8990115824467524,253
75.88655853271484,-23.051516443853075,0.2,4.3128068148847225,254
76.1561541557312,-23.250781151351205,0.15000000000000002,3.4412809764646637,255
76.44130516052246,-23.2102677694961,0.10000000000000002,3.3471803352791296,256
76.72640776634216,-23.182846010156304,0.05000000000000002,3.005378839343627,257
77.02072429656982,-23.169679025910412,1.3877787807814457e-17,2.7314591481965427,258
77.30588340759277,-23.22237228478449,0.0,3.575811754111678,259
77.5910656452179,-23.154728388186836,0.0,3.4436169127486242,260
77.87620162963867,-23.083882187153936,0.0,3.7302370580125284,261
78.14575934410095,-23.070660336971233,0.0,3.7864982359849604,262
78.43091678619385,-23.072030376438597,0.0,2.715360797282532,263
78.72520279884338,-23.05372432733285,0.0,2.519291600314985,264
79.01038312911987,-23.098577913500552,0.0,3.019599101332269,265
79.31124639511108,-23.07580126950393,0.05,2.214109891012783,266
79.58071446418762,-22.995561670592515,0.1,2.9546498110686827,267
79.86583256721497,-23.005853486036234,0.05,2.493600730399864,268
80.13542246818542,-22.968926160696356,0.0,2.7465031314214614,269
80.43632793426514,-22.993510238891634,0.0,3.355692674377784,270
80.71503019332886,-23.00207247682614,0.0,3.013931535080508,271
81.0158531665802,-23.063605461662604,0.05,2.7930708304641003,272
81.28538036346436,-23.06896691633189,0.1,2.993691562928885,273
81.58618235588074,-23.04874651964118,0.05,3.189241848640699,274
81.85576891899109,-23.07482580089838,0.1,2.522851651091881,275
82.15655779838562,-23.084054251212976,0.15000000000000002,2.8984950498098114,276
82.45740485191345,-23.127905730012966,0.2,2.7489481818763077,277
82.7204201221466,-23.014367407214518,0.15000000000000002,3.1173007427128545,278
82.9900164604187,-22.947006795286867,0.2,3.0008822778048385,279
83.27520036697388,-22.836206534412245,0.15000000000000002,3.0233192321318234,280
83.56035542488098,-22.674015209374087,0.2,2.8626045850372446,281
83.8455491065979,-22.51594381983655,0.25,3.0908913813205423,282
84.12418961524963,-22.38443496998493,0.3,2.982559653741455,283
84.4094488620758,-22.147766389842864,0.35,2.860931940172403,284
84.71025824546814,-21.822564624996435,0.3,3.0584088120815274,285
84.99552965164185,-21.303320416783546,0.25,3.0245646995864903,286
85.26503491401672,-21.038946611841265,0.3,3.457017548941013,287
85.56587767601013,-20.69285452468994,0.35,2.818316709375127,288
85.85107731819153,-20.4789414655444,0.3,2.98985566673885,289
86.12972617149353,-20.354542984421286,0.35,2.984037258800053,290
86.41488027572632,-20.139726839145514,0.3,3.798513765463799,291
86.70006108283997,-20.17000141657983,0.35,2.962392133216935,292
86.98521518707275,-20.24010879155399,0.39999999999999997,3.5502435206510885,293
87.28603672981262,-19.992995465331095,0.35,3.012407563312189,294
87.5712080001831,-19.71848266655137,0.3,2.4266119028367097,295
87.85644006729126,-19.633157614796467,0.35,2.9237482059401616,296
88.17305636405945,-19.58823273967387,0.3,3.240536712169215,297
88.45819854736328,-19.62098320495675,0.35,3.12902632604225,298
88.73684525489807,-19.249473346640897,0.3,2.927970558608826,299
89.05331563949585,-19.307050979100588,0.35,2.837463472669045,300
89.33848738670349,-18.997603660028382,0.39999999999999997,3.0563557673556163,301
89.60794234275818,-19.011712151232835,0.35,4.329176185544509,302
89.89312720298767,-18.97633899207667,0.39999999999999997,2.8930423617461605,303
90.17827200889587,-19.01019718272809,0.44999999999999996,3.7113159008156114,304
90.46343922615051,-18.733443962079196,0.49999999999999994,3.126558152642021,305
90.74208879470825,-18.77972532100851,0.5499999999999999,3.947704439683464,306
91.01175451278687,-18.78746864451807,0.49999999999999994,3.9048098009710883,307
91.31253719329834,-18.752831332879456,0.44999999999999996,3.792130593223526,308
91.5976619720459,-18.633877403192276,0.39999999999999997,3.7402065356376766,309
91.88273930549622,-18.70285298772964,0.44999999999999996,3.922163856057159,310
92.16790771484375,-18.693573356046098,0.39999999999999997,3.9398550045344236,311
92.44657945632935,-18.692692622078983,0.44999999999999996,3.7032092143317232,312
92.74731874465942,-18.774196572877315,0.49999999999999994,4.077609269797084,313
93.03250336647034,-18.805098063047204,0.44999999999999996,4.601594411126494,314
93.31775522232056,-18.749951342711864,0.49999999999999994,3.522579771964809,315
93.60293245315552,-18.76861787506911,0.44999999999999996,3.6736438075354236,316
93.90373420715332,-18.832594236724663,0.39999999999999997,3.110727914483608,317
94.17325854301453,-18.875264271509742,0.44999999999999996,3.8981568974824694,318
94.45189642906189,-18.909244623571823,0.49999999999999994,3.5587603706831503,319
94.7370400428772,-18.941450438010975,0.5499999999999999,3.7914948346415467,320
95.02228307723999,-18.881032673888377,0.49999999999999994,4.082271118011086,321
95.29188132286072,-18.762344333499748,0.44999999999999996,3.4631556654351563,322
95.59263944625854,-18.694907191060643,0.49999999999999994,3.568449050424812,323
95.87126398086548,-18.604232601018673,0.5499999999999999,3.9161703289347543,324
96.15644192695618,-18.5130223770992,0.49999999999999994,4.3068144091209914,325
96.4416823387146,-18.661668696136076,0.44999999999999996,3.93699799232845,326
96.71120381355286,-18.576646954344312,0.39999999999999997,3.4798384372344713,327
96.98075699806213,-18.568017535396713,0.35,4.163476514095919,328
97.27508044242859,-18.830054393282992,0.3,3.6932541982572253,329
97.5603621006012,-18.743563320098364,0.35,3.9162614217568814,330
97.84557509422302,-18.714719382676353,0.39999999999999997,3.564857933843104,331
98.11510634422302,-18.63909381419218,0.35,4.599727995011465,332
98.40031480789185,-18.724599392317586,0.39999999999999997,4.219786974023864,333
98.67895078659058,-18.726001219171145,0.35,4.882483610814711,334
98.94844818115234,-18.920805629547562,0.39999999999999997,4.762850556411632,335
99.23362231254578,-19.095977883578612,0.44999999999999996,3.636441449859271,336
99.53446221351624,-19.33705181658206,0.39999999999999997,4.574985660654464,337
99.80395126342773,-19.59381691495937,0.35,3.617074680059564,338
100.10487532615662,-19.579377991063865,0.39999999999999997,4.979813482876265,339
100.42122793197632,-19.60434941510076,0.35,4.124017903619277,340
100.76166248321533,-19.8302230214004,0.3,4.454870404064284,341
101.10366010665894,-20.04415407984128,0.25,4.678907529187486,342
101.50473427772522,-20.265398036640757,0.2,4.317009786079221,343
101.80548858642578,-20.52770645128727,0.25,5.034186299592452,344
102.10636305809021,-20.730513952185387,0.2,4.212321268858287,345
102.40710973739624,-20.94001467249187,0.15000000000000002,4.830078036484521,346
102.67666578292847,-20.969958534823203,0.2,5.150647700016764,347
102.97101855278015,-21.14002144304038,0.25,4.162964987361464,348
103.27183794975281,-21.13727743815386,0.3,4.482548152354449,349
103.55697989463806,-21.363822841891047,0.25,4.9611366379865975,350
103.84215450286865,-21.34826160150129,0.3,4.117252478051942,351
104.19625878334045,-21.55583682939637,0.25,3.5263872117659902,352
104.52833962440491,-21.803330267392898,0.2,3.4967437509770924,353
104.79788398742676,-21.780313133918423,0.15000000000000002,3.359858032941684,354
105.12990236282349,-21.79684311216503,0.2,3.566938381735815,355
105.44628143310547,-22.059307236258036,0.15000000000000002,3.315324141812818,356
105.74710512161255,-22.18809936750702,0.10000000000000002,4.011255740338279,357
106.03233027458191,-22.23132710165113,0.05000000000000002,3.3571329617513914,358
106.33315992355347,-22.232640261900265,0.10000000000000002,3.7422855729384015,359
106.61837434768677,-22.196976195170347,0.15000000000000002,3.1870283100824888,360
106.90352272987366,-22.236454827829856,0.2,3.2832572639868376,361
107.16646575927734,-22.301728832008475,0.25,3.810764133823962,362
107.46720719337463,-22.27489655825304,0.2,3.5145663365116646,363
107.75238633155823,-22.256004484725928,0.15000000000000002,3.418472767311394,364
108.0219886302948,-22.225121530332782,0.10000000000000002,2.5002183699015426,365
108.30714702606201,-22.200130027705058,0.05000000000000002,2.9945108580296096,366
108.58573746681213,-22.13789998876095,0.10000000000000002,2.790115121115943,367
108.8865315914154,-22.037073267672255,0.15000000000000002,2.859865631674032,368
109.15607833862305,-22.007616617871008,0.2,3.673475549047575,369
109.45695495605469,-22.000182968419214,0.25,3.283582310645569,370
109.74216866493225,-21.993584215147475,0.2,2.660879068170394,371
110.0116617679596,-22.03198549125173,0.25,2.8129442151266284,372
110.29683303833008,-22.091603196135804,0.2,2.4097626455889074,373
110.59114289283752,-22.072795649072578,0.15000000000000002,2.7393299322076423,374
110.8606698513031,-22.10913636995053,0.10000000000000002,2.7442427766868907,375
111.14594149589539,-21.88752580065443,0.05000000000000002,2.6664013992996245,376
111.43118262290955,-21.847535158935827,0.10000000000000002,2.506091586956154,377
111.69418835639954,-21.81326088015141,0.05000000000000002,2.619268042571606,378
111.97947120666504,-21.527764942971267,1.3877787807814457e-17,2.9270125879812445,379
112.24899506568909,-21.543326209521496,0.05000000000000002,3.282641749113691,380
112.54979920387268,-21.57764595337343,0.10000000000000002,2.7376690827579178,381
112.81942319869995,-21.5721615145141,0.15000000000000002,2.971345913669469,382
113.09804654121399,-21.506781660169164,0.2,2.6360354357365274,383
113.40541434288025,-21.435059818533865,0.15000000000000002,2.913453404291803,384
113.6841208934784,-21.23630576105526,0.10000000000000002,2.886067316690818,385
113.98491930961609,-21.060222923435067,0.15000000000000002,2.7578990985514342,386
114.27003526687622,-20.75385547371148,0.2,2.7303258042408958,387
114.55523824691772,-20.436490052283368,0.25,2.9715779199164394,388
114.84038090705872,-20.439893572214952,0.3,2.8358764616066874,389
115.12568855285645,-20.422666935960414,0.35,2.8406645038195864,390
115.41082191467285,-20.226644968948353,0.3,2.789943458887742,391
115.70513963699341,-19.964523477581146,0.35,2.612256450921462,392
115.97469282150269,-19.677841765823672,0.39999999999999997,2.934580064566843,393
116.2599287033081,-19.395531494204626,0.44999999999999996,3.132291029796593,394
116.5607521533966,-19.239306441829225,0.49999999999999994,2.875142165668416,395
116.86155104637146,-19.090677070999263,0.5499999999999999,2.9245692903872924,396
117.1624264717102,-19.108952663003926,0.49999999999999994,2.368412929400548,397
117.46320176124573,-18.90767408623032,0.5499999999999999,3.0717205588682477,398
117.74839067459106,-18.903223419924565,0.6,3.226439005978467,399
118.03355932235718,-18.60540904933868,0.5499999999999999,2.83936229480248,400
118.33445382118225,-18.612809098824595,0.6,3.2389151652193835,401
118.61951088905334,-18.431660830255034,0.65,3.2346520379540227,402
118.92033457756042,-18.176953097997938,0.7000000000000001,3.496652826650522,403
119.2146224975586,-18.228014662153363,0.65,3.0176505950970385,404
119.48418283462524,-18.2281214208337,0.7000000000000001,3.5525857221112727,405
119.76936459541321,-17.971674283005974,0.65,2.9215369385896803,406
120.08572673797607,-17.908587204193857,0.7000000000000001,3.229348710713375,407
120.3552234172821,-17.972153044124568,0.65,4.21431513457704,408
120.61819767951965,-18.097163703429203,0.6,3.654409801271669,409
120.88769173622131,-18.186133580016598,0.5499999999999999,4.588838294546681,410
121.17280006408691,-18.339645107849268,0.49999999999999994,4.4436634901090795,411
121.44236731529236,-18.459532541420405,0.44999999999999996,4.318069449169295,412
121.72093272209167,-18.63293497416725,0.39999999999999997,4.5056443045782535,413
121.99052405357361,-18.78826537911039,0.35,4.00740459037152,414
122.27574133872986,-19.006110646517573,0.3,4.741964793028188,415
122.5609815120697,-19.1674350498644,0.35,4.0588263926076396,416
122.8460602760315,-19.340554318709472,0.39999999999999997,3.9603249975507726,417
123.14686036109924,-19.506663984807314,0.44999999999999996,3.8987479676038843,418
