total_time,n_koeff,novelty,reward,iteration
106.28209590911865,0.0,0.005,-16.76026571980452,317
106.68502116203308,0.0,0.005,-16.763106958492646,318
107.13681054115295,0.0,0.005,-16.755789700290446,319
107.53873467445374,0.0,0.005,-16.734635091065144,320
107.90774989128113,0.0,0.005,-16.72287847219674,321
108.22493648529053,0.0,0.005,-16.677627149310357,322
108.55501675605774,0.0,0.005,-16.687129431230034,323
108.89710474014282,0.05,0.005,-16.710934496320302,324
109.22721934318542,0.0,0.005,-16.71331968906255,325
109.57429146766663,0.05,0.005,-16.73502978505776,326
109.92336058616638,0.0,0.005,-16.683548432504182,327
110.28539085388184,0.05,0.005,-16.64116425720502,328
110.64742374420166,0.0,0.005,-16.609002262682896,329
111.02145624160767,0.05,0.005,-16.622022500429836,330
111.38245844841003,0.0,0.005,-16.617309122524247,331
111.72812509536743,0.0,0.005,-16.577661917042597,332
112.06027102470398,0.0,0.005,-16.613905946621873,333
112.39434432983398,0.0,0.005,-16.597154053245692,334
112.73869347572327,0.05,0.005,-16.564778972830428,335
113.0837721824646,0.1,0.005,-16.563431209067684,336
113.47073602676392,0.15000000000000002,0.005,-16.578820483673166,337
113.91654372215271,0.2,0.005,-16.565947292673673,338
114.31648874282837,0.15000000000000002,0.005,-16.507708317359484,339
114.64660668373108,0.10000000000000002,0.005,-16.54320155007398,340
115.04154896736145,0.15000000000000002,0.005,-16.545854848273983,341
115.42352938652039,0.10000000000000002,0.005,-16.515740083490382,342
115.76760768890381,0.05000000000000002,0.005,-16.50771058187429,343
116.09576463699341,0.10000000000000002,0.005,-16.531888472433742,344
116.41487717628479,0.15000000000000002,0.005,-16.471746340933375,345
116.75600004196167,0.2,0.005,-16.458456263995608,346
117.11401009559631,0.15000000000000002,0.005,-16.4855953231245,347
117.46108937263489,0.10000000000000002,0.005,-16.49044503422527,348
117.82611441612244,0.05000000000000002,0.005,-16.501934788764192,349
118.21610474586487,0.10000000000000002,0.005,-16.512173039971135,350
118.56601786613464,0.05000000000000002,0.005,-16.50450537199732,351
118.91212105751038,1.3877787807814457e-17,0.005,-16.520179296916652,352
119.24622917175293,0.0,0.005,-16.47825495062459,353
119.58831429481506,0.0,0.005,-16.45000642320162,354
119.93526148796082,0.0,0.005,-16.438260187979097,355
120.29430031776428,0.05,0.005,-16.411463780458174,356
120.6503484249115,0.0,0.005,-16.440379351980624,357
121.02734112739563,0.0,0.005,-16.45495511409209,358
121.37740468978882,0.0,0.005,-16.440146328122317,359
121.7087140083313,0.0,0.005,-16.434170776947102,360
122.02786064147949,0.05,0.005,-16.401478632059423,361
122.39092683792114,0.0,0.005,-16.451300470897706,362
122.74298334121704,0.0,0.005,-16.435233586026825,363
123.09105396270752,0.0,0.005,-16.404562325765756,364
123.46003127098083,0.05,0.005,-16.409554620274054,365
123.7841637134552,0.0,0.005,-16.385482477467523,366
124.10703134536743,0.05,0.005,-16.407758666252242,367
124.46005296707153,0.0,0.005,-16.41819725755874,368
124.82408285140991,0.0,0.005,-16.405264758626135,369
125.20506143569946,0.0,0.005,-16.40034350024245,370
125.5950186252594,0.05,0.005,-16.37196625213065,371
125.95808458328247,0.0,0.005,-16.409904198297596,372
126.30711483955383,0.05,0.005,-16.379274629526222,373
126.65920734405518,0.0,0.005,-16.349994154769302,374
127.02320051193237,0.0,0.005,-16.34470653355747,375
127.37326288223267,0.05,0.005,-16.34437976010715,376
127.7103624343872,0.0,0.005,-16.378561642317514,377
128.04945468902588,0.0,0.005,-16.418185679794302,378
128.40849542617798,0.0,0.005,-16.449822053547383,379
128.75855827331543,0.05,0.005,-16.44133581334429,380
129.11161494255066,0.0,0.005,-16.411755929181428,381
129.49259543418884,0.05,0.005,-16.39971710364902,382
129.89851140975952,0.1,0.005,-16.373041159966235,383
130.31738996505737,0.15000000000000002,0.005,-16.417435964967083,384
130.7412576675415,0.2,0.005,-16.470919966189452,385
131.14517736434937,0.15000000000000002,0.005,-16.526832639974362,386
131.50325393676758,0.2,0.005,-16.50255685726912,387
131.8842010498047,0.15000000000000002,0.005,-16.495542710280166,388
132.23529958724976,0.2,0.005,-16.510384034666153,389
132.59031224250793,0.15000000000000002,0.005,-16.531739023857046,390
132.9663064479828,0.2,0.005,-16.594359992803906,391
133.31836533546448,0.15000000000000002,0.005,-16.645018237962418,392
133.68139457702637,0.10000000000000002,0.005,-16.678207595526434,393
134.04143166542053,0.15000000000000002,0.005,-16.6897158361274,394
134.4154658317566,0.2,0.005,-16.715218433195222,395
134.77052187919617,0.25,0.005,-16.741856735296388,396
135.12054586410522,0.2,0.005,-16.696203718924707,397
135.4885630607605,0.25,0.005,-16.701885849459035,398
135.843647480011,0.3,0.005,-16.722703169385863,399
136.19072318077087,0.35,0.005,-16.731058573973083,400
136.52279806137085,0.3,0.005,-16.74698875154542,401
136.85490894317627,0.25,0.005,-16.774132288308703,402
137.19500017166138,0.2,0.005,-16.84524899184571,403
137.5411114692688,0.15000000000000002,0.005,-16.88837455846516,404
137.87820649147034,0.10000000000000002,0.005,-16.871737502105685,405
138.22923302650452,0.15000000000000002,0.005,-16.892652136338153,406
138.58531498908997,0.10000000000000002,0.005,-16.90924787912102,407
138.91443514823914,0.15000000000000002,0.005,-16.88216727646043,408
139.2544915676117,0.10000000000000002,0.005,-16.89867014916498,409
139.57363867759705,0.15000000000000002,0.005,-16.91851045300132,410
139.89478039741516,0.10000000000000002,0.005,-16.90134634619884,411
140.2139265537262,0.05000000000000002,0.005,-16.843694871231303,412
140.57499504089355,1.3877787807814457e-17,0.005,-16.814807709462347,413
140.9320056438446,0.0,0.005,-16.828370722785728,414
141.32694959640503,0.0,0.005,-16.86398294591201,415
141.66903686523438,0.05,0.005,-16.9025796650359,416
141.98818135261536,0.0,0.005,-16.90364976051167,417
142.34422969818115,0.0,0.005,-16.923443114161206,418
142.670392036438,0.0,0.005,-16.917289226649878,419
142.99053812026978,0.05,0.005,-16.918308358958985,420
143.3136374950409,0.0,0.005,-16.932752032641037,421
143.65077352523804,0.0,0.005,-16.87050208647707,422
143.96992015838623,0.0,0.005,-16.869054628357652,423
144.3129644393921,0.0,0.005,-16.942311283891076,424
144.66502380371094,0.0,0.005,-16.955482971609552,425
145.0350706577301,0.0,0.005,-16.97174655731315,426
145.45391368865967,0.05,0.005,-16.955402000917708,427
145.844868183136,0.1,0.005,-16.97561238602066,428
146.24779057502747,0.15000000000000002,0.005,-16.9044370817299,429
146.57149147987366,0.2,0.005,-16.887106412928787,430
146.94549179077148,0.25,0.005,-16.883734293969354,431
147.363374710083,0.2,0.005,-16.893911536531302,432
147.72241258621216,0.25,0.005,-16.927153736117408,433
148.1213812828064,0.3,0.005,-16.86220123094909,434
148.46446347236633,0.25,0.005,-16.834916628234897,435
148.83045029640198,0.2,0.005,-16.80753993812982,436
149.21542024612427,0.25,0.005,-16.81670774925817,437
149.60937023162842,0.3,0.005,-16.80963030812717,438
149.94546937942505,0.35,0.005,-16.84302353237559,439
150.31547856330872,0.39999999999999997,0.005,-16.788989120822443,440
150.67950630187988,0.44999999999999996,0.005,-16.754102467716322,441
151.0325620174408,0.49999999999999994,0.005,-16.712626988252318,442
151.40460085868835,0.44999999999999996,0.005,-16.67304344516251,443
151.73172545433044,0.39999999999999997,0.005,-16.646967032256782,444
152.06978845596313,0.35,0.005,-16.653700006256265,445
152.41885423660278,0.3,0.005,-16.61686100532143,446
152.75096583366394,0.35,0.005,-16.64231290350531,447
153.0711100101471,0.3,0.005,-16.648234760412358,448
153.39125514030457,0.35,0.005,-16.63419296529207,449
153.75428318977356,0.3,0.005,-16.642552805672906,450
154.148264169693,0.25,0.005,-16.633786470239528,451
154.51125979423523,0.3,0.005,-16.612648793937282,452
154.90224838256836,0.35,0.005,-16.59091953235395,453
155.28419280052185,0.3,0.005,-16.55413421040648,454
155.65024948120117,0.25,0.005,-16.560028335290145,455
155.99529099464417,0.3,0.005,-16.511921524885395,456
156.33342027664185,0.25,0.005,-16.468791665453203,457
156.68145537376404,0.3,0.005,-16.49056459732865,458
157.04847383499146,0.35,0.005,-16.43978023601056,459
157.43344473838806,0.3,0.005,-16.45128541190316,460
157.8174192905426,0.25,0.005,-16.47560151816559,461
158.1983997821808,0.2,0.005,-16.45905190904881,462
158.56940698623657,0.15000000000000002,0.005,-16.45973627523388,463
158.89361810684204,0.10000000000000002,0.005,-16.47500591701098,464
159.23068165779114,0.15000000000000002,0.005,-16.450564934611126,465
159.55281853675842,0.2,0.005,-16.434411385293124,466
159.88094067573547,0.25,0.005,-16.39620051977829,467
160.21903681755066,0.3,0.005,-16.348730497256096,468
160.55254197120667,0.25,0.005,-16.346776289739484,469
160.89060354232788,0.3,0.005,-16.376457985057066,470
161.22470951080322,0.25,0.005,-16.395788001559954,471
161.59571743011475,0.3,0.005,-16.430698409533026,472
162.000634431839,0.25,0.005,-16.478584577204924,473
162.37962198257446,0.2,0.005,-16.419821073389087,474
162.7835419178009,0.15000000000000002,0.005,-16.453508591649395,475
163.1306128501892,0.2,0.005,-16.377775573726453,476
163.46272563934326,0.15000000000000002,0.005,-16.35827385675601,477
163.7898519039154,0.10000000000000002,0.005,-16.32147033989689,478
164.11976313591003,0.15000000000000002,0.005,-16.40642902193946,479
164.45087885856628,0.2,0.005,-16.4101418722649,480
