iteration,n_koeff,total_time,novelty,reward
483,0.2,165.61693406105042,0.005,-16.40288963698976
484,0.25,165.91766166687012,0.005,-16.389808356167233
485,0.3,166.23401951789856,0.005,-16.425680680478422
486,0.3,166.56601738929749,0.005,-16.40486898723351
487,0.25,166.89799427986145,0.005,-16.417170405599286
488,0.2,167.25218272209167,0.005,-16.39243992464508
489,0.15000000000000002,167.56854486465454,0.005,-16.352687281609914
490,0.10000000000000002,167.9006004333496,0.005,-16.384059122608804
491,0.05000000000000002,168.23909306526184,0.005,-16.394839836261937
492,0.10000000000000002,168.5710747241974,0.005,-16.38886264161328
493,0.15000000000000002,168.88746070861816,0.005,-16.3880560081497
494,0.2,169.2416217327118,0.005,-16.415626201384008
495,0.15000000000000002,169.67384791374207,0.005,-16.440379712869984
496,0.10000000000000002,170.05924344062805,0.005,-16.458101540386753
497,0.15000000000000002,170.40686655044556,0.005,-16.50179300457993
498,0.2,170.77092099189758,0.005,-16.560742917094643
499,0.15000000000000002,171.14579272270203,0.005,-16.52195000455592
500,0.10000000000000002,171.44243240356445,0.005,-16.52686624730059
501,0.15000000000000002,171.74316906929016,0.005,-16.5587985767686
502,0.10000000000000002,172.06608176231384,0.005,-16.52917624962929
503,0.15000000000000002,172.4136884212494,0.005,-16.526603212877617
504,0.2,172.76781558990479,0.005,-16.54377830623703
505,0.15000000000000002,173.0998718738556,0.005,-16.53369897022929
506,0.2,173.43181777000427,0.005,-16.53962670261422
507,0.15000000000000002,173.77039527893066,0.005,-16.58790544597955
508,0.10000000000000002,174.13363575935364,0.005,-16.562876773400934
509,0.15000000000000002,174.45002508163452,0.005,-16.55756101828592
510,0.2,174.77286529541016,0.005,-16.55591832775081
511,0.15000000000000002,175.0735981464386,0.005,-16.57813119696975
512,0.10000000000000002,175.3743302822113,0.005,-16.529312167704198
513,0.15000000000000002,175.69070029258728,0.005,-16.496511254678268
514,0.10000000000000002,175.9914267063141,0.005,-16.539294652192535
515,0.05000000000000002,176.30779099464417,0.005,-16.57498199083945
516,0.10000000000000002,176.62415647506714,0.005,-16.624698374801827
517,0.15000000000000002,176.97827434539795,0.005,-16.649495322620382
518,0.10000000000000002,177.2946298122406,0.005,-16.656320631588287
519,0.05000000000000002,177.61099219322205,0.005,-16.677977815871518
520,0.10000000000000002,177.91173362731934,0.005,-16.735883731465155
521,0.05000000000000002,178.21247482299805,0.005,-16.816159754367487
522,1.3877787807814457e-17,178.49760794639587,0.005,-16.844367960481012
523,0.0,178.79833984375,0.005,-16.817010638368274
524,0.05,179.09908652305603,0.005,-16.852000566331157
525,0.1,179.4310703277588,0.005,-16.8738500706961
526,0.05,179.7787368297577,0.005,-16.853761636307805
527,0.0,180.14850640296936,0.005,-16.837550348753588
528,0.0,180.48705053329468,0.005,-16.82164692036479
529,0.0,180.85029983520508,0.005,-16.817169757711667
530,0.05,181.18879652023315,0.005,-16.801543548635742
531,0.1,181.50517392158508,0.005,-16.79291952580093
532,0.05,181.8215355873108,0.005,-16.81193012295632
533,0.1,182.12228178977966,0.005,-16.837205261373995
534,0.05,182.42302250862122,0.005,-16.88708039873442
535,0.1,182.73938250541687,0.005,-16.857826552648245
536,0.15000000000000002,183.04011344909668,0.005,-16.802681384902396
537,0.2,183.40984845161438,0.005,-16.843355461955937
538,0.25,183.7418646812439,0.005,-16.855262027505134
539,0.2,184.0738022327423,0.005,-16.911039761780525
540,0.15000000000000002,184.37453770637512,0.005,-16.91602211680241
541,0.10000000000000002,184.67527103424072,0.005,-16.92315295932852
542,0.15000000000000002,185.01377511024475,0.005,-16.971000712449847
543,0.10000000000000002,185.34577012062073,0.005,-16.95464611213894
544,0.05000000000000002,185.73114585876465,0.005,-16.959708401349705
545,0.10000000000000002,186.13214325904846,0.005,-16.975014847456816
546,0.15000000000000002,186.4173288345337,0.005,-16.998743632621238
547,0.2,186.73516845703125,0.005,-16.95440441782915
548,0.15000000000000002,187.21863675117493,0.005,-16.892997104369986
549,0.10000000000000002,187.58959865570068,0.005,-16.905391761841823
550,0.05000000000000002,187.97318816184998,0.005,-16.91161331791217
551,0.10000000000000002,188.29955959320068,0.005,-16.88938397866862
552,0.05000000000000002,188.60030388832092,0.005,-16.895566015552248
553,1.3877787807814457e-17,188.91666984558105,0.005,-16.9095465384804
554,0.05000000000000002,189.23308396339417,0.005,-16.94633619837034
555,1.3877787807814457e-17,189.53382110595703,0.005,-16.987604078657384
556,0.05000000000000002,189.90357661247253,0.005,-16.953749990193018
557,0.10000000000000002,190.25119376182556,0.005,-16.92828396429705
558,0.15000000000000002,190.5676233768463,0.005,-16.949680479654027
559,0.2,190.85274004936218,0.005,-16.99265487957436
560,0.15000000000000002,191.1690971851349,0.005,-16.985695397713883
561,0.10000000000000002,191.49196314811707,0.005,-17.054833054636845
562,0.15000000000000002,191.82396006584167,0.005,-17.05708414958755
563,0.2,192.15594244003296,0.005,-17.045482834020504
564,0.25,192.47230315208435,0.005,-17.03057663227077
565,0.2,192.77304244041443,0.005,-16.99352089963646
566,0.15000000000000002,193.09593963623047,0.005,-17.025059594350292
567,0.10000000000000002,193.39674353599548,0.005,-17.00234421392198
568,0.15000000000000002,193.7131597995758,0.005,-16.9706961169105
569,0.2,194.0139844417572,0.005,-16.98652616671864
570,0.25,194.36162042617798,0.005,-16.93627598438435
571,0.2,194.74700021743774,0.005,-16.866462148039776
572,0.25,195.07904744148254,0.005,-16.863461048642765
573,0.2,195.43316197395325,0.005,-16.902145634464706
574,0.15000000000000002,195.733904838562,0.005,-16.895084352700337
575,0.2,196.034663438797,0.005,-16.894092778073787
576,0.15000000000000002,196.3510308265686,0.005,-16.911183685350753
577,0.2,196.70524644851685,0.005,-16.930262202349503
578,0.15000000000000002,197.06850481033325,0.005,-16.919109259703724
579,0.10000000000000002,197.42262721061707,0.005,-16.896700987614942
580,0.05000000000000002,197.7546510696411,0.005,-16.87175498293133
581,1.3877787807814457e-17,198.0710005760193,0.005,-16.869390307514564
582,0.0,198.38735365867615,0.005,-16.86186201652579
583,0.0,198.71020531654358,0.005,-16.860593459981043
584,0.0,199.02657222747803,0.005,-16.834291928859212
585,0.05,199.35867714881897,0.005,-16.83503936723374
586,0.1,199.6750590801239,0.005,-16.87413857563989
587,0.15000000000000002,200.00701332092285,0.005,-16.840459040157395
588,0.2,200.31432151794434,0.005,-16.881457846007446
589,0.25,200.64638137817383,0.005,-16.828588059871503
590,0.2,200.9939420223236,0.005,-16.801192935704492
591,0.25,201.42005276679993,0.005,-16.802753089804728
592,0.2,201.86124539375305,0.005,-16.735868866464596
593,0.15000000000000002,202.24616742134094,0.005,-16.742185707180862
594,0.2,202.62942361831665,0.005,-16.721464368692903
595,0.25,202.99514412879944,0.005,-16.712627524332078
596,0.2,203.31150770187378,0.005,-16.693118623926022
597,0.25,203.62786555290222,0.005,-16.749963726332858
598,0.3,203.944260597229,0.005,-16.750759524602696
599,0.3,204.2671618461609,0.005,-16.760497961510882
600,0.25,204.59915399551392,0.005,-16.731969549409197
601,0.3,204.94675278663635,0.005,-16.793617889678558
602,0.25,205.31652665138245,0.005,-16.7993929475744
603,0.2,205.64849066734314,0.005,-16.8397712045229
604,0.25,205.97146105766296,0.005,-16.76024861091674
605,0.3,206.30345487594604,0.005,-16.740321392131175
606,0.3,206.6510877609253,0.005,-16.746385643948116
607,0.3,207.005224943161,0.005,-16.754280416341786
608,0.3,207.37495946884155,0.005,-16.754756251557964
609,0.3,207.73825812339783,0.005,-16.715372656601218
610,0.3,208.09238362312317,0.005,-16.652861534830205
611,0.25,208.4243574142456,0.005,-16.618594204373274
612,0.3,208.79410099983215,0.005,-16.609126828589048
613,0.25,209.12608528137207,0.005,-16.617099052243052
614,0.2,209.4645757675171,0.005,-16.651853252487474
615,0.25,209.79655504226685,0.005,-16.663279598990638
616,0.2,210.09729266166687,0.005,-16.62943742371825
617,0.15000000000000002,210.41364669799805,0.005,-16.697852139840453
618,0.2,210.76774859428406,0.005,-16.718736373466005
619,0.25,211.19999933242798,0.005,-16.678181865223827
620,0.2,211.61673665046692,0.005,-16.716878572396
621,0.25,212.03333497047424,0.005,-16.751626583604047
622,0.3,212.47217226028442,0.005,-16.78601417693815
623,0.3,212.8511233329773,0.005,-16.77214004045063
624,0.25,213.23649644851685,0.005,-16.7784629178958
625,0.3,213.53723120689392,0.005,-16.787515693889553
626,0.25,213.85368514060974,0.005,-16.7928383402208
627,0.3,214.17664527893066,0.005,-16.79933719483769
628,0.25,214.5086214542389,0.005,-16.817944374198248
629,0.2,214.84059834480286,0.005,-16.83293028614867
630,0.25,215.17909216880798,0.005,-16.862011704551986
631,0.2,215.5110788345337,0.005,-16.89453751473107
632,0.15000000000000002,215.82743644714355,0.005,-16.877066799604346
633,0.2,216.15941953659058,0.005,-16.889068975152462
634,0.25,216.5136058330536,0.005,-16.929309936982783
635,0.3,216.86123967170715,0.005,-16.998389685634887
636,0.25,217.18410634994507,0.005,-17.022139586385688
637,0.3,217.5629620552063,0.005,-17.03001870112279
638,0.25,217.9483199119568,0.005,-16.972405608999864
639,0.3,218.2647204399109,0.005,-16.998415206491934
640,0.3,218.63445472717285,0.005,-16.99228330601906
641,0.25,218.9351978302002,0.005,-16.960063833755502
642,0.3,219.26724791526794,0.005,-16.95655134609898
643,0.25,219.5901563167572,0.005,-16.93230032376296
644,0.3,219.93779921531677,0.005,-16.92292767417621
645,0.25,220.2919797897339,0.005,-16.942886706850146
646,0.3,220.62395882606506,0.005,-16.967836860309294
647,0.3,220.9559371471405,0.005,-16.927825575992753
648,0.3,221.31013345718384,0.005,-16.974116001858253
649,0.25,221.64230966567993,0.005,-17.022230085890314
650,0.2,221.97429752349854,0.005,-17.079119037846368
651,0.15000000000000002,222.34406447410583,0.005,-17.004339213709624
652,0.10000000000000002,222.7450933456421,0.005,-16.98096988186417
653,0.15000000000000002,223.16175246238708,0.005,-16.940937170727146
654,0.10000000000000002,223.53161525726318,0.005,-17.01801044096935
655,0.05000000000000002,223.93262362480164,0.005,-16.99013286327265
656,1.3877787807814457e-17,224.26461338996887,0.005,-16.995759846493577
657,0.05000000000000002,224.58110880851746,0.005,-16.968981837892414
658,0.10000000000000002,224.95096397399902,0.005,-16.985037455221377
659,0.05000000000000002,225.28300857543945,0.005,-16.956943180036784
660,0.10000000000000002,225.60588884353638,0.005,-16.997052625217187
661,0.05000000000000002,225.95350217819214,0.005,-16.969902020463074
662,1.3877787807814457e-17,226.2698576450348,0.005,-17.030695758889607
663,0.05000000000000002,226.6083459854126,0.005,-17.052362850985567
664,0.10000000000000002,226.94033360481262,0.005,-16.997288160606505
665,0.05000000000000002,227.30355954170227,0.005,-16.992468144720984
666,0.10000000000000002,227.64213061332703,0.005,-16.96615056431278
667,0.05000000000000002,227.97414541244507,0.005,-16.91339569791735
668,0.10000000000000002,228.3126368522644,0.005,-16.910191695775293
669,0.05000000000000002,228.64469075202942,0.005,-16.92417875622651
670,1.3877787807814457e-17,228.99237418174744,0.005,-16.89417708113892
671,0.0,229.3465039730072,0.005,-16.85152274903188
672,0.05,229.69410681724548,0.005,-16.806496262305764
673,0.0,230.01697421073914,0.005,-16.84063670690228
674,0.0,230.36458110809326,0.005,-16.86763562122076
675,0.05,230.71233773231506,0.005,-16.86442787602351
676,0.1,231.0821018218994,0.005,-16.896751475071955
677,0.15000000000000002,231.4205915927887,0.005,-16.8709810493555
678,0.2,231.7682056427002,0.005,-16.82924979677491
679,0.25,232.10024642944336,0.005,-16.819962256338876
680,0.3,232.42311644554138,0.005,-16.841059697094916
681,0.25,232.77076959609985,0.005,-16.82972857972804
682,0.2,233.11840319633484,0.005,-16.832436707061
683,0.15000000000000002,233.503760099411,0.005,-16.790202642329287
684,0.10000000000000002,233.88912534713745,0.005,-16.733375843615292
685,0.15000000000000002,234.27432489395142,0.005,-16.687772816167662
686,0.2,234.62121987342834,0.005,-16.637649287643598
687,0.25,235.01423001289368,0.005,-16.662156391315783
688,0.2,235.37434101104736,0.005,-16.714415640344004
689,0.25,235.73758482933044,0.005,-16.760576626950282
690,0.3,236.09170579910278,0.005,-16.826739519201382
691,0.25,236.43930077552795,0.005,-16.837075754911506
692,0.3,236.76218509674072,0.005,-16.85775281294937
693,0.25,237.12544631958008,0.005,-16.85488802176431
694,0.3,237.44832229614258,0.005,-16.871768153784945
695,0.3,237.78031253814697,0.005,-16.84913702202025
696,0.3,238.1123068332672,0.005,-16.797209854601576
697,0.3,238.46642637252808,0.005,-16.80695540536938
698,0.3,238.78279161453247,0.005,-16.816025454895833
699,0.3,239.0991668701172,0.005,-16.74508752435133
700,0.25,239.3999207019806,0.005,-16.671946607334117
701,0.3,239.7319028377533,0.005,-16.697613198409908
702,0.3,240.0860300064087,0.005,-16.705033233780508
703,0.3,240.4180121421814,0.005,-16.74285818703157
704,0.25,240.756511926651,0.005,-16.666264622807997
705,0.2,241.08854269981384,0.005,-16.689999646436092
706,0.25,241.42048859596252,0.005,-16.719530531421903
707,0.3,241.75898599624634,0.005,-16.70903556712718
708,0.25,242.1222107410431,0.005,-16.698529438081774
709,0.3,242.45423769950867,0.005,-16.741836386737173
710,0.3,242.80839848518372,0.005,-16.763453420662092
711,0.25,243.15612840652466,0.005,-16.722329624089763
712,0.3,243.47903203964233,0.005,-16.685549491020037
713,0.25,243.81101274490356,0.005,-16.688806427514915
714,0.2,244.16515731811523,0.005,-16.699311526187714
715,0.25,244.52845096588135,0.005,-16.685504596452386
716,0.3,244.8604030609131,0.005,-16.673159987483015
717,0.3,245.1989471912384,0.005,-16.71688897231704
718,0.3,245.56863498687744,0.005,-16.77917768474192
719,0.3,245.90062141418457,0.005,-16.792172711437505
720,0.25,246.2169919013977,0.005,-16.78997836355513
721,0.3,246.56458497047424,0.005,-16.791272823713726
722,0.25,246.8874499797821,0.005,-16.786492488460762
723,0.2,247.2507140636444,0.005,-16.721465217494355
724,0.15000000000000002,247.57360219955444,0.005,-16.70907863535416
725,0.10000000000000002,247.9212098121643,0.005,-16.6863427318987
726,0.15000000000000002,248.22199273109436,0.005,-16.62798205476722
727,0.10000000000000002,248.53836035728455,0.005,-16.642551050584373
728,0.05000000000000002,248.8703591823578,0.005,-16.70223005737431
729,0.10000000000000002,249.22448062896729,0.005,-16.725940868661077
730,0.15000000000000002,249.60983419418335,0.005,-16.71379765879708
731,0.2,249.9795684814453,0.005,-16.68208597299946
732,0.25,250.32725286483765,0.005,-16.669651222907984
733,0.2,250.72487950325012,0.005,-16.69700433315516
734,0.25,251.0846860408783,0.005,-16.691065020735483
735,0.2,251.47005438804626,0.005,-16.652645552442383
736,0.25,251.78641867637634,0.005,-16.671136286047748
737,0.3,252.1093509197235,0.005,-16.63810156971557
738,0.25,252.42581057548523,0.005,-16.60983595406326
739,0.3,252.72655200958252,0.005,-16.63672015704841
740,0.25,253.0428876876831,0.005,-16.548679248277722
741,0.2,253.37497282028198,0.005,-16.60657564801608
742,0.25,253.69143199920654,0.005,-16.61747058634761
743,0.3,254.03005743026733,0.005,-16.629188398782183
744,0.3,254.3932807445526,0.005,-16.642463911892932
745,0.25,254.74754071235657,0.005,-16.68074915101351
746,0.3,255.0794951915741,0.005,-16.734091898402394
747,0.3,255.38024258613586,0.005,-16.714475789265908
748,0.3,255.69662141799927,0.005,-16.67888501983388
749,0.3,256.01298427581787,0.005,-16.71723797948699
750,0.25,256.32022166252136,0.005,-16.797643140376454
751,0.3,256.63658142089844,0.005,-16.76650039523902
752,0.25,256.99980568885803,0.005,-16.760143684906957
753,0.3,257.35399103164673,0.005,-16.725061242503617
754,0.3,257.70164251327515,0.005,-16.755878821164853
755,0.3,258.100017786026,0.005,-16.75244421370574
756,0.3,258.48492455482483,0.005,-16.756446118972843
757,0.25,258.81903076171875,0.005,-16.811106992351814
758,0.2,259.14914774894714,0.005,-16.775421006290344
759,0.15000000000000002,259.4651939868927,0.005,-16.742490432355662
760,0.10000000000000002,259.80373883247375,0.005,-16.730040601263855
761,0.05000000000000002,260.18545603752136,0.005,-16.755485511297746
762,1.3877787807814457e-17,260.5684325695038,0.005,-16.77467715438287
763,0.05000000000000002,260.99329471588135,0.005,-16.784640406532752
764,1.3877787807814457e-17,261.38659024238586,0.005,-16.77777390866822
765,0.05000000000000002,261.7050087451935,0.005,-16.839057728881166
766,0.10000000000000002,262.02144169807434,0.005,-16.85020569401547
767,0.15000000000000002,262.3378188610077,0.005,-16.82476524227963
768,0.2,262.67632579803467,0.005,-16.8173272726697
769,0.25,263.02987027168274,0.005,-16.82903156480056
770,0.3,263.4150507450104,0.005,-16.85306299119916
771,0.3,263.7276132106781,0.005,-16.89188977167403
772,0.3,264.0504946708679,0.005,-16.920253934222156
773,0.3,264.3668704032898,0.005,-16.97897115969017
774,0.25,264.6832733154297,0.005,-16.973650856217883
775,0.3,264.9840576648712,0.005,-16.979819935258053
776,0.25,265.31602931022644,0.005,-16.975146651626087
777,0.3,265.7170572280884,0.005,-16.981772164455993
778,0.25,266.11801075935364,0.005,-16.953774862740296
779,0.2,266.51907229423523,0.005,-16.939161498931348
780,0.25,266.873202085495,0.005,-16.920191448540347
781,0.3,267.2051913738251,0.005,-16.950313351117735
782,0.25,267.53721165657043,0.005,-16.991257135678918
783,0.2,267.8379991054535,0.005,-16.992685722933302
784,0.25,268.1543695926666,0.005,-17.034613122511647
785,0.2,268.4773166179657,0.005,-17.030805359331374
786,0.25,268.7936918735504,0.005,-17.01512806087128
787,0.3,269.14126563072205,0.005,-17.005634609116402
788,0.3,269.47984647750854,0.005,-17.050147889297065
789,0.3,269.8118941783905,0.005,-16.949421900393194
790,0.3,270.1817123889923,0.005,-16.976319986585626
791,0.25,270.5449242591858,0.005,-16.91912179303959
792,0.2,270.86780977249146,0.005,-16.91989758341748
793,0.15000000000000002,271.1842432022095,0.005,-16.933430645092802
794,0.2,271.4849762916565,0.005,-16.900950273509558
795,0.15000000000000002,271.81704473495483,0.005,-16.818593990960267
796,0.2,272.13345408439636,0.005,-16.830461171122348
797,0.15000000000000002,272.4719319343567,0.005,-16.857055653820726
798,0.10000000000000002,272.7726860046387,0.005,-16.876135502639915
799,0.05000000000000002,273.08907079696655,0.005,-16.86535666464034
800,1.3877787807814457e-17,273.4054276943207,0.005,-16.800721551400933
801,0.05000000000000002,273.7218384742737,0.005,-16.85637851217426
802,1.3877787807814457e-17,274.0759291648865,0.005,-16.849338983242127
803,0.0,274.4235746860504,0.005,-16.826556424150546
804,0.05,274.8236417770386,0.005,-16.88222311810967
805,0.1,275.16241478919983,0.005,-16.866796453773308
806,0.05,275.51746463775635,0.005,-16.853932256324647
807,0.0,275.8676013946533,0.005,-16.851824849845727
808,0.0,276.1840958595276,0.005,-16.859448331223433
809,0.0,276.5077908039093,0.005,-16.86359140661756
810,0.0,276.86128544807434,0.005,-16.833051430334255
811,0.05,277.1939766407013,0.005,-16.82128203715009
812,0.1,277.5259234905243,0.005,-16.783081514519505
813,0.15000000000000002,277.87916898727417,0.005,-16.80047033974185
814,0.2,278.20725417137146,0.005,-16.815659333795193
815,0.15000000000000002,278.5436427593231,0.005,-16.756518313085415
816,0.10000000000000002,278.8700933456421,0.005,-16.80230331088153
817,0.15000000000000002,279.2351381778717,0.005,-16.76758187452693
818,0.2,279.58393692970276,0.005,-16.78155489945206
819,0.25,279.93517780303955,0.005,-16.746992435560482
820,0.2,280.2525360584259,0.005,-16.754313180263964
821,0.15000000000000002,280.59070658683777,0.005,-16.717779803809478
822,0.2,280.95157265663147,0.005,-16.698610627526286
823,0.15000000000000002,281.2749936580658,0.005,-16.699493893568736
824,0.10000000000000002,281.66000413894653,0.005,-16.656916040338743
825,0.05000000000000002,282.0607511997223,0.005,-16.68093149763606
826,0.10000000000000002,282.40994095802307,0.005,-16.681868379176752
827,0.05000000000000002,282.85544443130493,0.005,-16.65962605825537
828,1.3877787807814457e-17,283.3474123477936,0.005,-16.626560624322643
829,0.0,283.75859808921814,0.005,-16.608254595109003
830,0.0,284.1155068874359,0.005,-16.64657834115133
831,0.05,284.4472625255585,0.005,-16.631256216830607
832,0.0,284.7669219970703,0.005,-16.587037084342953
833,0.05,285.08551502227783,0.005,-16.607190417544356
834,0.1,285.4134919643402,0.005,-16.614502609104555
835,0.15000000000000002,285.7408468723297,0.005,-16.616039321532693
836,0.10000000000000002,286.0833261013031,0.005,-16.678793533055654
837,0.15000000000000002,286.42610120773315,0.005,-16.714556058657013
838,0.10000000000000002,286.75971603393555,0.005,-16.664356628754373
839,0.05000000000000002,287.10487937927246,0.005,-16.672014766462656
840,1.3877787807814457e-17,287.5565631389618,0.005,-16.66864779270707
841,0.0,287.9814269542694,0.005,-16.668129012152075
842,0.0,288.3796525001526,0.005,-16.615876055091004
843,0.05,288.9892680644989,0.005,-16.635692519962877
