total_time,n_koeff,reward,novelty,iteration
138.82944416999817,0.0,535.0972961085704,14.337699999999998,97
142.18088483810425,0.0,541.3144397625897,14.2817,98
145.03923082351685,0.0,557.0837399662493,16.3053,99
147.54449105262756,0.0,563.3400561948714,13.8169,100
150.30972623825073,0.0,564.7303901966247,14.6411,101
153.17633867263794,0.0,567.983247729995,14.225300000000002,102
156.5086646080017,0.0,583.1131116093661,19.461499999999997,103
159.52555465698242,0.0,585.1768650840414,23.185199999999995,104
162.81486439704895,0.0,600.3644847403558,9.549799999999998,105
165.84313797950745,0.05,615.5846111760316,15.1574,106
169.05854415893555,0.0,619.3385428517672,13.321200000000003,107
171.7887725830078,0.0,634.0705031144313,14.453300000000002,108
174.5700421333313,0.0,649.1126929145499,6.5175,109
178.1707305908203,0.0,664.0064251618817,11.597999999999999,110
180.7605857849121,0.0,679.1016768673779,16.352999999999998,111
183.74295496940613,0.0,693.6835475293512,12.461200000000002,112
187.3875470161438,0.0,707.7211769793689,23.085499999999996,113
190.70558071136475,0.0,722.361655248706,10.501600000000002,114
193.7308530807495,0.0,735.3760896231715,14.541200000000002,115
196.48072791099548,0.0,749.6066712675834,8.4932,116
199.27849960327148,0.0,752.1977232471171,14.348999999999998,117
201.94345617294312,0.0,748.6379214532822,9.7569,118
205.64811968803406,0.0,761.4491002887511,13.429599999999999,119
208.8242049217224,0.0,775.5731342718522,11.873800000000001,120
211.55937480926514,0.0,788.8199904781322,12.337200000000001,121
215.19140148162842,0.0,794.513333948937,11.0979,122
219.04090309143066,0.0,809.2906164708643,11.6461,123
222.4706325531006,0.0,820.1571777403948,7.5779,124
226.1776168346405,0.0,827.1565184988197,18.0774,125
229.68755555152893,0.0,813.2846362357163,6.314,126
233.39122319221497,0.0,813.2149572411041,11.418100000000003,127
237.39101004600525,0.0,813.2122425891471,6.250299999999999,128
241.09486317634583,0.0,826.4562113055529,8.2979,129
245.44613409042358,0.0,826.3972156627983,12.8226,130
249.24029922485352,0.0,826.251899908998,8.1542,131
253.26915764808655,0.0,826.2210278616171,4.170599999999999,132
257.2799291610718,0.0,826.157239507364,14.413999999999996,133
261.51383876800537,0.0,837.7631540383506,13.8663,134
265.7426257133484,0.0,850.4194580349526,9.1306,135
269.292014837265,0.0,864.0219518160914,11.202,136
273.33162093162537,0.0,863.9761564714863,7.334299999999998,137
277.0843918323517,0.0,863.8872789241509,13.306,138
280.83488154411316,0.0,873.8555846630697,13.693700000000002,139
285.2983207702637,0.0,883.8245047429824,11.2904,140
289.79497027397156,0.0,883.7539173749365,12.8466,141
294.0500648021698,0.0,883.647120862838,14.8583,142
298.7011299133301,0.0,903.3397330093244,5.506900000000001,143
303.2096817493439,0.0,903.2652560473928,4.9868,144
307.79598569869995,0.0,915.6501306130726,12.710899999999999,145
312.2451984882355,0.0,927.8745100326446,10.670999999999998,146
316.58840131759644,0.0,927.8405799167583,13.506599999999999,147
321.3603389263153,0.0,936.5563604617694,5.7915,148
326.18791151046753,0.0,936.4821507947835,6.5513,149
330.7799496650696,0.0,945.2595059652418,6.306900000000001,150
335.52938532829285,0.0,959.0269005051122,5.5229,151
340.35081219673157,0.05,959.0023035075686,10.1553,152
344.7996733188629,0.0,958.9789596136183,9.258099999999999,153
350.14951491355896,0.0,972.0951346157299,9.754999999999999,154
355.0090277194977,0.0,971.9878689701198,9.5551,155
359.8647720813751,0.05,971.8708734553396,16.9832,156
364.28317165374756,0.0,983.1032028022695,4.775099999999999,157
369.3899390697479,0.0,983.1924905468237,8.0077,158
374.1595618724823,0.0,983.1610531876383,7.5550000000000015,159
378.8913879394531,0.0,983.1557198846247,2.3033999999999994,160
383.1625723838806,0.0,983.0896864854418,11.0384,161
388.0943658351898,0.0,983.0673285349093,9.254599999999998,162
392.6322696208954,0.0,983.0499831037725,15.582999999999997,163
396.76622247695923,0.0,983.009733150923,8.8226,164
401.10263895988464,0.0,983.0746206279539,8.6227,165
405.6242024898529,0.0,983.1659064226462,7.1030999999999995,166
410.1529047489166,0.0,994.8052589534003,7.570899999999999,167
414.71075081825256,0.0,1007.7331703372912,8.5149,168
419.7009291648865,0.0,1007.7402648383435,8.4033,169
424.73230504989624,0.0,1007.6814085856735,15.986999999999998,170
429.8246400356293,0.0,1007.6610395552676,11.819099999999999,171
434.3688733577728,0.0,1007.7423109185208,11.3751,172
438.79601430892944,0.05,1007.7577073409532,21.4225,173
443.56943368911743,0.0,1007.780377935772,5.9594,174
448.13602566719055,0.0,1007.8243673343219,10.991,175
452.8309254646301,0.0,1021.6965682722501,6.615,176
457.58999943733215,0.0,1021.7287687329583,19.579099999999997,177
462.79569125175476,0.0,1008.9386949821045,4.4559,178
467.4256727695465,0.0,1008.9475471311192,5.626999999999999,179
472.4182074069977,0.0,1008.932871971845,8.443399999999999,180
476.9442763328552,0.0,1008.8814009836667,8.746999999999998,181
481.75295782089233,0.0,1008.8047886401899,6.703199999999999,182
486.4612123966217,0.0,1008.7259559859689,13.258999999999999,183
491.25878977775574,0.0,1008.7493330350885,10.2552,184
496.1297388076782,0.0,1008.8355970068379,13.4749,185
500.52889347076416,0.0,1008.8048434174368,11.478599999999998,186
505.3371512889862,0.0,1008.8142445539788,13.1314,187
510.0882863998413,0.05,1008.7295545294569,16.2106,188
515.140373468399,0.0,1008.6989163160661,14.671199999999999,189
520.080902338028,0.0,1008.6633826297593,11.334999999999997,190
525.2774593830109,0.0,1008.6781016095745,6.9841,191
529.8996381759644,0.0,1008.7176685769901,15.7551,192
534.8300170898438,0.0,1008.7270428827765,12.106999999999998,193
540.2178914546967,0.0,1008.7399243185411,7.519500000000001,194
544.8545603752136,0.0,1008.7663092244799,14.1906,195
550.0189037322998,0.0,1008.8230879299585,8.568,196
555.2784986495972,0.0,1008.7884253882771,6.647699999999999,197
560.548665523529,0.0,1008.7729618038003,5.5312,198
