reward,total_time,n_koeff,iteration,novelty
7.532800678414393,12.887583255767822,0.5,43,0.12801818597680556
7.68080689641126,13.103693008422852,0.5,44,0.14844372158238417
8.005179842179176,13.3575599193573,0.5,45,0.13607032168481595
8.071521649679065,13.589293718338013,0.45,46,0.17659646751175895
8.495100550517874,13.83664870262146,0.5,47,0.1461847375830523
9.013199546980175,14.121756792068481,0.45,48,0.16186378556304562
9.802226989858713,14.359998226165771,0.5,49,0.14675390949898323
10.441108150785787,14.622977018356323,0.45,50,0.21920936350007797
11.241684846293618,14.876851797103882,0.4,51,0.2222220990570559
12.407003476121362,15.161951065063477,0.35000000000000003,52,0.2314480873572657
14.072146921661583,15.46268105506897,0.30000000000000004,53,0.2462875272424064
15.08160327416413,15.810285568237305,0.25000000000000006,54,0.41215149131092793
16.287735870639498,16.195642232894897,0.20000000000000007,55,0.38993581533688304
17.387086326674396,16.543238401412964,0.15000000000000008,56,0.38466532746302834
18.83393981090561,16.94423007965088,0.10000000000000007,57,0.4297370225227096
19.854958625809736,17.298354625701904,0.05000000000000007,58,0.47165846520991667
20.902840060200848,17.683717250823975,6.938893903907228e-17,59,0.43142623429441973
21.95057144207854,18.046948671340942,0.0,60,0.39940561291803856
23.11343538212451,18.385444164276123,0.0,61,0.3756783906571137
24.52186330903397,18.770793199539185,0.0,62,0.39000155662591474
25.761896419382364,19.1652615070343,0.0,63,0.3725603267174939
26.84924123461472,19.55062222480774,0.05,64,0.3534712586045614
29.262404538306463,19.973718643188477,0.1,65,0.36011529868858294
30.93506210447747,20.39032530784607,0.05,66,0.35023567567046887
32.48860507389072,20.775673151016235,0.0,67,0.33100134333391645
34.028101883588576,21.176646947860718,0.05,68,0.34233160465052564
36.49219373530034,21.5932514667511,0.1,69,0.3387168868839157
38.78298138291159,22.04109811782837,0.05,70,0.32808532401438517
41.19831642811538,22.47983717918396,0.0,71,0.3237148570405249
42.84024064501868,22.912058115005493,0.0,72,0.3189575333930171
45.51727542721031,23.359912157058716,0.0,73,0.3010724594580633
47.748025574608185,23.82988667488098,0.0,74,0.2812953401208129
50.29701474271434,24.29987406730652,0.0,75,0.3264661282441843
52.25891118899381,24.747720956802368,0.05,76,0.2746467892424312
54.91132204701508,25.248945474624634,0.0,77,0.2693339809738372
57.1618213064219,25.681238651275635,0.05,78,0.2704406056504082
59.67323201201107,26.11996865272522,0.0,79,0.2785968762159526
62.3306891618129,26.583439350128174,0.05,80,0.2872397892379912
64.37950439927377,27.053427696228027,0.1,81,0.2975665952426414
66.56361994214726,27.523415327072144,0.15000000000000002,82,0.2742189271748498
68.87269915033644,28.03472876548767,0.10000000000000002,83,0.28348345905774275
71.41519978181039,28.521395444869995,0.05000000000000002,84,0.27016596143408295
74.01719306224588,29.006447553634644,1.3877787807814457e-17,85,0.2625982781025913
76.5960996837333,29.529991388320923,0.0,86,0.256548116650801
79.35678357449497,30.0455539226532,0.05,87,0.27863032660877285
81.8969700079135,30.582496881484985,0.0,88,0.27780751783927315
83.99443689825922,31.07533097267151,0.0,89,0.24619636956111512
86.3336856112893,31.57210898399353,0.0,90,0.29155798195275284
88.70782305690358,32.09822964668274,0.0,91,0.2582982656957091
91.26362974468525,32.62354755401611,0.0,92,0.24106184285963184
93.58796881965503,33.10880994796753,0.0,93,0.2386463708167566
95.2330815858504,33.64164328575134,0.0,94,0.229120382642908
97.35880884046266,34.21003866195679,0.0,95,0.23268427518795118
100.08054110678545,34.745023250579834,0.05,96,0.2541565553281018
102.34170788911308,35.308833837509155,0.0,97,0.24495306298260838
104.05309888807135,35.86345672607422,0.05,98,0.2091998208291071
106.0073497473979,36.51559901237488,0.0,99,0.24405420430211877
107.85536953952942,37.07115054130554,0.05,100,0.20210022396344024
110.04124322544813,37.63867163658142,0.0,101,0.22206378045404648
111.94921270355404,38.23253035545349,0.0,102,0.2564210990473427
113.66120786452504,38.82197451591492,0.0,103,0.22046249744269897
115.71244369534948,39.439165115356445,0.0,104,0.21430792848800365
118.22297672495826,40.09745192527771,0.0,105,0.19660699782553706
120.6552463638116,40.754268646240234,0.0,106,0.1935282136202093
124.24002507362,41.44144868850708,0.0,107,0.17444634132157252
127.12916521916328,42.06818127632141,0.0,108,0.22954011713826677
130.35169270963848,42.80596685409546,0.0,109,0.19457254625219503
133.61697257213666,43.51037907600403,0.0,110,0.22635617947120373
135.50581718508167,44.25796341896057,0.0,111,0.19859563213774456
138.59422374288312,44.963791847229004,0.0,112,0.20102433636492542
141.7103876149401,45.702850580215454,0.0,113,0.1962314486003476
144.7172433728969,46.55795884132385,0.05,114,0.20166736307677904
145.10351837002906,47.33570456504822,0.0,115,0.1831536477651595
146.34585683266468,48.21188282966614,0.0,116,0.17505502495344197
149.1854249533245,49.07031798362732,0.05,117,0.22603558329820797
152.73736790245368,49.990185499191284,0.1,118,0.22935881012847134
155.04421464397933,50.76810908317566,0.05,119,0.16849268479356427
155.85249679545157,51.62701630592346,0.1,120,0.2036434864075331
158.4105766493355,52.535393953323364,0.05,121,0.1989099406156219
161.98902882079759,53.43431878089905,0.0,122,0.1833417197045652
164.51518023068448,54.45160412788391,0.0,123,0.17475781776325966
166.84079835826103,55.3522093296051,0.0,124,0.22136689897646375
169.1445984475078,56.363163471221924,0.0,125,0.23694449987266974
172.53562602035242,57.404640197753906,0.0,126,0.19610137407349587
174.5987263897622,58.484580755233765,0.0,127,0.23471370516307147
177.96003164402842,59.46434926986694,0.05,128,0.18404014911325356
180.70350390102942,60.59515619277954,0.0,129,0.15149929266973536
183.57201553901436,61.59503650665283,0.05,130,0.19475998921490242
185.87527264054134,62.69569730758667,0.0,131,0.16936632901794188
187.54264000972034,63.764479875564575,0.0,132,0.14970914084080722
190.41849879540348,64.82728552818298,0.0,133,0.12456896196503901
193.69114226792354,65.82638716697693,0.0,134,0.15308868599483474
196.47376397375476,66.83749961853027,0.0,135,0.14504089052079322
199.7824600292036,67.958420753479,0.0,136,0.15324573984908837
201.60634266666383,69.08754563331604,0.0,137,0.17947749833132712
204.82891410451413,70.2614438533783,0.0,138,0.1629701025659712
208.70266753094867,71.44355964660645,0.0,139,0.15676810562483734
210.24307216721024,72.71438002586365,0.0,140,0.1545213918834479
213.79558712102246,73.96870064735413,0.0,141,0.15644204677965423
217.04598217810945,75.31092238426208,0.0,142,0.1722115030380489
220.00764276585645,76.56057357788086,0.0,143,0.1592843002332043
223.86951301398392,77.82433938980103,0.0,144,0.11755167129898364
226.78940282175216,79.05707049369812,0.0,145,0.14846226955616615
229.76779072056456,80.43785858154297,0.0,146,0.1669056267441597
233.1970301914555,81.75145363807678,0.05,147,0.1742983210216871
236.02291498081425,82.93127799034119,0.0,148,0.14954821174986102
238.47945934537722,84.24691081047058,0.05,149,0.14481454127363497
240.89190475240818,85.4779257774353,0.0,150,0.17172522806103133
244.84411140252277,86.93153810501099,0.0,151,0.17628970744073807
246.88572467775447,88.38353037834167,0.05,152,0.2092364118478579
249.80436063793775,89.81882047653198,0.0,153,0.20378874282536436
256.1968122852444,91.16001677513123,0.0,154,0.1598982861629973
259.10841556376175,92.58493256568909,0.05,155,0.1811986137589628
262.7361164319616,94.03745031356812,0.0,156,0.1331368555699984
264.9018849716966,95.47087454795837,0.05,157,0.18159826359547274
269.85940350868736,96.9361584186554,0.0,158,0.14451284555813576
274.18403311013657,98.59318137168884,0.0,159,0.16859174979757136
282.32367480495543,100.06900119781494,0.0,160,0.1565652129479943
291.89067200071264,101.61177802085876,0.0,161,0.189936353495334
294.65794827893757,103.24012184143066,0.0,162,0.1645762857826246
298.74474216257926,104.6929976940155,0.0,163,0.13051554431323875
304.796405899783,106.40199065208435,0.0,164,0.18283163726402446
308.6566529568765,108.07029581069946,0.0,165,0.18398369587649707
310.1642983205241,109.56507062911987,0.05,166,0.11110264482120578
313.6842001598106,111.44332432746887,0.0,167,0.16377928921887944
315.971029110726,112.8644552230835,0.0,168,0.16144203229883458
317.94013875610904,114.63570380210876,0.0,169,0.1332183935964423
320.34405033279654,116.37300372123718,0.05,170,0.1603939920948941
322.8529322021717,118.01917052268982,0.0,171,0.14798440861470058
330.4210851843319,119.77925753593445,0.0,172,0.14846307322923388
339.0449037486611,121.3023431301117,0.0,173,0.15923646821512208
343.9000864298447,123.06243968009949,0.0,174,0.18874195369866828
349.78152345813777,124.68691444396973,0.05,175,0.1656131879111885
355.4304450794129,126.61738610267639,0.0,176,0.12773171930448718
360.10453510669055,128.4960024356842,0.0,177,0.1512229788969792
363.7673328066238,129.97042655944824,0.0,178,0.14439698335325224
369.0160871191966,131.698091506958,0.0,179,0.16427266828552356
368.9651154738069,133.40798592567444,0.0,180,0.17598658485801483
374.8227015081785,134.98165249824524,0.0,181,0.15070840993418327
378.94190923895354,136.80235123634338,0.0,182,0.15810286150275993
382.9882430653164,138.25417137145996,0.0,183,0.1950786191806758
389.142108387299,140.21509790420532,0.0,184,0.16923523972720186
392.5487214842758,142.37180423736572,0.0,185,0.15241398257248143
394.95230318462086,144.21926832199097,0.0,186,0.1813171095903784
402.2569151125237,146.12356281280518,0.0,187,0.164221296176163
411.32264455411786,147.93772649765015,0.0,188,0.16163155387916397
414.27524471980274,149.96734380722046,0.0,189,0.17655097654662177
420.82168041872893,151.88661813735962,0.0,190,0.16434917029757304
420.1422712302881,153.93615865707397,0.0,191,0.18339643534884842
427.1255038329537,156.19736242294312,0.0,192,0.14839286528558263
435.21292283666793,158.46884655952454,0.0,193,0.1579466811539431
444.81475938877907,160.75263261795044,0.0,194,0.1528222990715099
453.424177342359,163.34870076179504,0.0,195,0.1844711329701232
450.5706756578971,165.62183094024658,0.0,196,0.17998483026892959
460.8819432790097,168.44329714775085,0.0,197,0.2016476858327378
476.61199044384324,171.08871293067932,0.0,198,0.2004162257838617
485.92734448593876,173.3111343383789,0.0,199,0.16333160916471662
499.63702304429466,176.04836893081665,0.0,200,0.17790474412311258
513.5042054673711,178.91344237327576,0.0,201,0.17931486016697992
526.7976033206015,181.1956684589386,0.0,202,0.16850309911465278
533.9549532618616,183.75155186653137,0.05,203,0.19286025507081514
539.1602626216045,186.5542573928833,0.0,204,0.17489812158642784
543.6424911302403,189.07787227630615,0.05,205,0.1797315253816874
555.8108373062018,192.04987502098083,0.0,206,0.17472374816356556
569.3240096778353,194.8169105052948,0.0,207,0.15437599596965154
581.7136384759024,197.62495255470276,0.0,208,0.16406479293398296
593.9509614247764,201.02614212036133,0.0,209,0.19672571279220932
602.418076734243,204.18363237380981,0.0,210,0.1662747303948332
607.4064225494333,206.873548746109,0.0,211,0.182378123620414
613.0272915047024,209.72267866134644,0.0,212,0.170049693700265
625.1902957355244,212.42644119262695,0.0,213,0.1676700058949141
634.0892137268866,215.64349031448364,0.05,214,0.1616214300472142
648.17534797861,218.6453549861908,0.0,215,0.2100818607664086
657.729647171631,220.9579734802246,0.0,216,0.16131939883022614
667.5466343861721,223.9175193309784,0.0,217,0.18014273397393377
678.9691598626282,226.83463263511658,0.0,218,0.16125327319207242
688.7670061841702,230.41403484344482,0.0,219,0.20538883083113418
703.6885050028592,233.51648116111755,0.0,220,0.18128801159360364
710.3698259076182,236.75856494903564,0.0,221,0.18361340900277148
705.9163793411221,239.61427521705627,0.0,222,0.17936470204777305
710.7757479585754,242.89509224891663,0.0,223,0.1728009032950818
721.8313116214746,246.0367784500122,0.0,224,0.18385917632160456
721.6878153133531,249.50282907485962,0.0,225,0.1843762480137452
730.9766717700525,253.365172624588,0.0,226,0.16618837638363076
741.8817836247362,256.8210971355438,0.05,227,0.15965097782587975
752.6615620983289,260.65323138237,0.0,228,0.19118823414837094
762.2185491380333,264.2896058559418,0.0,229,0.16465647882367437
776.8328245688854,268.3004364967346,0.0,230,0.14879516481071686
787.1470951902077,271.54109621047974,0.0,231,0.16694742733268111
799.3428180436629,275.3081068992615,0.0,232,0.18523040076163366
810.5746366169001,278.94597601890564,0.0,233,0.1607848658245088
818.8447038930373,282.61032009124756,0.0,234,0.1590872248873868
830.3428169062375,286.0528213977814,0.0,235,0.15340120480587616
842.1405526932183,289.79538917541504,0.0,236,0.1704697945372398
849.9168839732492,293.4628462791443,0.0,237,0.15610314506238326
855.0338953696373,297.14824748039246,0.0,238,0.1512735072685463
866.3654506373089,301.03449034690857,0.0,239,0.1525918363091228
876.0682796707811,304.8485107421875,0.0,240,0.14944889877342207
890.6226512530785,308.73508405685425,0.0,241,0.13024501063013433
897.7633555897079,312.9091143608093,0.0,242,0.14311079204832658
904.3957615787127,317.4630057811737,0.0,243,0.13776032474575448
909.1427339376198,321.8317904472351,0.0,244,0.14282983920447914
915.3374065128628,326.15816926956177,0.0,245,0.1594332317865664
932.5867568648422,330.7735435962677,0.0,246,0.14619062467207955
936.0690165497042,335.18836283683777,0.0,247,0.1454899045434636
935.3970379201236,339.2668125629425,0.05,248,0.15649554909536215
940.9023540865439,343.60053038597107,0.0,249,0.14540232248738738
942.1934301109977,348.1587827205658,0.0,250,0.14584506314429777
941.5181113003694,352.7993743419647,0.0,251,0.15146591760927694
942.8796677180097,357.3563244342804,0.0,252,0.14865263790367025
949.5104031420836,362.2826020717621,0.0,253,0.16517261797238325
954.827423162982,366.9717094898224,0.05,254,0.12465697479025394
963.5922319166201,371.7312273979187,0.0,255,0.15324997796840742
964.374686757932,376.81694531440735,0.0,256,0.1334259075874652
963.7796359710512,381.13644647598267,0.0,257,0.11119156014828997
962.424859774547,385.70353960990906,0.0,258,0.13050796753888086
961.5177454931651,390.6159522533417,0.0,259,0.12327853119661678
960.753269720559,395.8691830635071,0.0,260,0.12891047546716355
962.9296158543765,401.1233971118927,0.0,261,0.12391714100288383
969.8386029426491,405.62853813171387,0.0,262,0.14041385862335296
968.9390333640184,410.5487093925476,0.0,263,0.14566812014647004
969.8313228539255,415.8635244369507,0.0,264,0.10602611217221035
968.8417064500213,421.2546691894531,0.0,265,0.12384943708926162
974.579192679033,426.6126527786255,0.0,266,0.10786914265206132
976.7389917077526,431.6326062679291,0.0,267,0.12319638406528707
977.8359820947921,437.120831489563,0.0,268,0.12360174743846786
981.0812713507726,443.20473861694336,0.0,269,0.11270588088225834
980.3467394514452,448.7254693508148,0.0,270,0.13176010496702217
985.9769076776862,454.2814576625824,0.0,271,0.10226379336433414
997.3735197606939,459.8564054965973,0.0,272,0.10964675186724743
998.2858408863468,465.5989785194397,0.0,273,0.10348299159603216
997.4164425217074,471.08524441719055,0.0,274,0.10898653956047306
1006.6805219093552,477.1220576763153,0.0,275,0.09845309302684241
1006.1570426278727,483.33696126937866,0.0,276,0.08612181345502734
1005.716789370909,489.28611731529236,0.0,277,0.10385428138246153
1005.1641475166425,495.07577538490295,0.0,278,0.08904232212372351
1004.6526811886473,501.1493890285492,0.0,279,0.08831767463518857
1004.3048923094166,507.14492774009705,0.0,280,0.11031804796577928
1003.5597107433902,513.1699984073639,0.05,281,0.09014589877741937
1003.1122295042748,519.4392204284668,0.0,282,0.0720037502160349
1002.476770250581,525.6295912265778,0.0,283,0.08094832592320395
1002.0660318387454,531.8145864009857,0.0,284,0.07193987768410398
1001.5442859208895,537.7370047569275,0.0,285,0.08168781963784053
1001.2761794208741,543.6913547515869,0.0,286,0.07389779663343479
1001.1945354360665,549.5213139057159,0.0,287,0.08244691637740412
1001.0529093397267,555.9560775756836,0.0,288,0.07161769155430957
1000.6003388566038,561.8267652988434,0.05,289,0.0827714924640873
1000.0089481549448,568.0525553226471,0.1,290,0.06844074004752693
999.6070031372817,574.2086791992188,0.15000000000000002,291,0.07022451849923049
999.2275728176475,580.4229252338409,0.2,292,0.09232018168622068
998.7954310231212,586.3343775272369,0.15000000000000002,293,0.07527446009934428
998.6330019354422,592.98699426651,0.10000000000000002,294,0.08453036001851301
998.4131021787498,599.0757472515106,0.05000000000000002,295,0.07175871285591887
998.139921798321,605.4364397525787,1.3877787807814457e-17,296,0.06763565441762072
998.0151751752646,611.571212053299,0.05000000000000002,297,0.06632807185431486
997.7294378005864,617.7219433784485,0.10000000000000002,298,0.07600534251771046
997.5572344815354,624.0258095264435,0.05000000000000002,299,0.06394919219599736
997.3214733285287,630.3080675601959,1.3877787807814457e-17,300,0.06949495642078522
997.1014932847561,636.3326408863068,0.05000000000000002,301,0.09411189934220046
997.2261515306377,642.2595555782318,1.3877787807814457e-17,302,0.07442507021661184
997.1408712510814,648.2449426651001,0.0,303,0.08153922483227623
997.0487781182102,654.6399121284485,0.05,304,0.08279128383052903
997.0071975823272,660.9065375328064,0.0,305,0.07756387983007737
996.7260194619255,667.0860397815704,0.0,306,0.07288329636653781
996.512460384542,673.4133446216583,0.0,307,0.07154510484669406
996.3813927950224,679.661447763443,0.0,308,0.06218586166553845
996.1113719356429,685.9765894412994,0.0,309,0.07983034730571957
995.7456732228308,691.7440669536591,0.0,310,0.10204219043654775
995.8594574496778,697.8359248638153,0.0,311,0.09050745872858572
996.0647791756215,704.2093420028687,0.0,312,0.07988501118043718
996.3217316243113,710.590151309967,0.0,313,0.06039504842399271
996.5366420177065,717.1854894161224,0.0,314,0.051042058159555204
996.6385117129169,723.7659783363342,0.0,315,0.05517170666903208
996.7096648604046,729.9176790714264,0.0,316,0.06483989752045335
996.6808429509933,736.1923885345459,0.0,317,0.06456200111880292
996.5243234787422,742.5998246669769,0.0,318,0.05365377611839756
996.9548910232811,749.2116763591766,0.0,319,0.04718602276292558
997.2455590713994,755.3920600414276,0.0,320,0.07133001064513375
997.2285096582197,761.4504652023315,0.0,321,0.07023583713704244
997.292584538903,767.8581063747406,0.0,322,0.054498139101276113
997.6852181630278,773.9989559650421,0.0,323,0.07699643486992297
997.9196270536115,780.3271906375885,0.05,324,0.05745838949988832
997.9034915601534,786.814065694809,0.0,325,0.05362787308838473
998.0195068559653,793.2379884719849,0.0,326,0.06567159052377933
998.0276916697406,799.7103672027588,0.0,327,0.054547183909498614
998.0399638973156,806.0134773254395,0.0,328,0.07519567134256762
998.2664594729636,812.6259849071503,0.0,329,0.057062466424077266
998.5374663894473,818.9498705863953,0.0,330,0.05796808405054826
998.9165163455973,825.5784895420074,0.0,331,0.04743387814322968
999.1149740749893,831.4264779090881,0.0,332,0.06763106249208126
999.2585283191395,838.1113014221191,0.0,333,0.05503484663995868
999.290024399852,844.6261417865753,0.0,334,0.050645447910591154
999.3010629523036,850.8761985301971,0.0,335,0.05236342259695793
999.3237435578219,857.3908145427704,0.0,336,0.0574962749829621
999.4277595245654,863.9239649772644,0.0,337,0.04673883199807383
999.5078164640328,870.4494721889496,0.0,338,0.05081224172101629
999.4484886010745,876.741176366806,0.0,339,0.05713960681602344
999.5093649060232,883.1706688404083,0.05,340,0.04492532265699885
999.9151711407254,889.76682472229,0.0,341,0.04766551992548853
1000.1922289574712,896.1487336158752,0.0,342,0.0504088339512921
1000.3327060124506,902.605238199234,0.0,343,0.040621082709044486
1000.2576208492895,909.1823401451111,0.05,344,0.04469718267353911
1000.3319934377389,915.7871551513672,0.0,345,0.047134263201167675
1000.2426124072673,922.263662815094,0.05,346,0.045506957465134217
1000.4412692995705,928.7254657745361,0.0,347,0.05767553455074847
1000.4950173031888,935.0595872402191,0.0,348,0.04323245542019121
1000.6179473127298,941.6490693092346,0.0,349,0.05411881192210261
1000.9310573091019,948.2749032974243,0.0,350,0.046920668285339404
1001.0749407458329,954.3647484779358,0.05,351,0.05376514363237888
1000.9853121217094,960.6871316432953,0.0,352,0.060373182895654576
1000.9275333006849,966.9374508857727,0.0,353,0.058440584767568894
1000.9972045125587,973.6575989723206,0.0,354,0.034827720763756134
1001.1444662109586,980.1266665458679,0.0,355,0.058852792900125885
1001.2453150413573,986.432904958725,0.0,356,0.05454005620422233
1001.238066564963,992.9463834762573,0.0,357,0.04638313617916562
1001.4449032388934,999.426390171051,0.0,358,0.06469220603906399
1001.671536185024,1005.8808250427246,0.05,359,0.05381493896898945
1001.8100721944091,1012.5668034553528,0.0,360,0.04220604599116458
1001.8685102223318,1018.8782188892365,0.05,361,0.05285398692373268
1001.611738034399,1025.1473896503448,0.1,362,0.05063948092954233
1001.5519520703278,1031.8293290138245,0.05,363,0.04149698351425399
1001.2937152230375,1038.2675518989563,0.0,364,0.045777119653080456
1001.396047547065,1044.991141319275,0.0,365,0.034899764409213725
1001.4679364585697,1051.1326789855957,0.0,366,0.06460796041800962
1001.5253566191656,1057.6278018951416,0.0,367,0.04323520800676757
1001.6235194115694,1064.1858313083649,0.05,368,0.03247818295647031
1001.2379235180041,1070.5828309059143,0.0,369,0.05123397175225142
1001.2675320370089,1077.3238656520844,0.0,370,0.03715766411167894
1001.2714523258971,1083.7947833538055,0.0,371,0.04418539055141992
1001.2636326232149,1090.3221521377563,0.05,372,0.039492743693336656
1001.2231446276953,1096.9639551639557,0.0,373,0.03782642291317509
1001.3695994891876,1103.608777999878,0.0,374,0.03569247105908949
1001.5169629068706,1109.908278465271,0.0,375,0.05179722374755286
1001.8048089319886,1116.6611912250519,0.0,376,0.0405797500873807
1001.8542196903677,1122.8237006664276,0.0,377,0.0709957327243384
1002.0326320675185,1129.1062421798706,0.05,378,0.0475987611506954
1002.0199710355622,1135.5388722419739,0.0,379,0.04849686906341197
1001.9987578089817,1142.207927942276,0.0,380,0.04290125988362072
1001.8812517548427,1148.772325515747,0.0,381,0.04724781481570158
1002.0223670963999,1154.951553106308,0.0,382,0.05897523816018722
1001.9881097140828,1161.1756386756897,0.0,383,0.06086168811895245
1001.893254293979,1167.6059403419495,0.05,384,0.04523308284475484
1002.0544729066448,1174.0141639709473,0.0,385,0.033777659622283886
1002.3273542456052,1180.6436085700989,0.0,386,0.035427673086171695
1002.3858009477408,1187.1945307254791,0.05,387,0.04653838308913923
1002.3104167299808,1193.6264972686768,0.0,388,0.040608250825253156
1002.4960756031979,1200.4531979560852,0.0,389,0.039122716975043756
1002.5517967552954,1206.5934402942657,0.0,390,0.061999757960457244
1002.3572775776688,1213.2170283794403,0.0,391,0.038698309035360506
1002.121582092884,1219.6980338096619,0.05,392,0.041382057765597544
1002.3098569324466,1226.4230864048004,0.0,393,0.036570064638599464
1002.5733662692099,1232.4411823749542,0.0,394,0.05541024885805572
1002.6751171585006,1239.1413924694061,0.0,395,0.030811009616688815
1002.9087339563396,1245.3084831237793,0.0,396,0.048301790076023726
1002.8628314693103,1251.3729510307312,0.0,397,0.052646425667685834
1002.8331294573615,1258.0671174526215,0.0,398,0.035426749691419845
1002.6647508211856,1264.6916201114655,0.0,399,0.03624952111077147
1002.4966064864378,1271.1841139793396,0.0,400,0.03307887210706478
1002.293707803689,1277.7932243347168,0.0,401,0.03442194272113923
1002.5336973698822,1284.3758509159088,0.0,402,0.04583994536208694
1002.5622695897416,1290.7952971458435,0.05,403,0.03782200769537201
1002.7549822385992,1297.5021204948425,0.0,404,0.03548487721713883
1002.7275731333303,1303.4972808361053,0.0,405,0.06038311815851337
1002.6536245127749,1309.977435350418,0.0,406,0.03635953648464862
1002.6612870329492,1316.6778635978699,0.0,407,0.03186936231875882
1002.6670056260699,1323.3248980045319,0.0,408,0.03294732569945558
1002.7010618402996,1329.812492609024,0.0,409,0.04814261482740353
1002.7351498705345,1336.3210062980652,0.0,410,0.043835022904121244
1002.7887244111752,1343.1356358528137,0.0,411,0.04151758745451212
1002.9080708762349,1349.5644013881683,0.05,412,0.03528268662005334
1002.875972908219,1356.1807370185852,0.1,413,0.0366351257089083
1002.8643168142255,1362.9069929122925,0.05,414,0.03554603929195447
1002.8127878905476,1369.374132156372,0.0,415,0.036388746695161914
1003.1005711980911,1375.9696769714355,0.0,416,0.03297855195537059
1003.1478096739629,1382.4450793266296,0.0,417,0.035690649576822914
1003.19594027879,1389.147142648697,0.0,418,0.026992593730696762
1003.2896991713427,1395.900307416916,0.0,419,0.033943777026813685
1003.1970138512581,1402.376472234726,0.05,420,0.02617247272745554
1003.3867454848026,1409.0287127494812,0.0,421,0.03355006950302626
1003.5396035380093,1415.5468213558197,0.0,422,0.046133458741622516
1003.5188663659059,1421.7847650051117,0.0,423,0.03651851608154345
1003.5266532552159,1428.622406721115,0.0,424,0.030570556605058884
1003.5501554657742,1435.3780264854431,0.0,425,0.04097705460041677
1003.3972693296471,1441.8209881782532,0.05,426,0.04488982995764396
1003.4494208102989,1448.4417433738708,0.0,427,0.039577729273017746
1003.4586923516118,1454.5931782722473,0.0,428,0.04206448137504993
1003.5462481713096,1461.258761882782,0.0,429,0.037074295202546986
1003.4799407101689,1467.8714838027954,0.05,430,0.041098773309339656
1003.3365055210783,1474.1929552555084,0.1,431,0.0372069252652743
1003.1238271104094,1480.8386452198029,0.05,432,0.026551593443987463
1002.989795432086,1487.3399422168732,0.0,433,0.0333770607296375
1003.0701859723786,1494.0560364723206,0.0,434,0.030846327052177408
1003.2440067114877,1500.7323069572449,0.0,435,0.04292536552915531
1003.1638797739934,1506.9176752567291,0.0,436,0.06182828602077455
1003.1515661681079,1513.278822183609,0.05,437,0.05455534149729467
1003.2079761725379,1519.628743648529,0.0,438,0.04544792021581293
1003.1355112000878,1525.9698390960693,0.05,439,0.038839593234143106
1003.1092376260729,1532.5794999599457,0.1,440,0.020523524919670594
1003.2056677391125,1539.2761890888214,0.05,441,0.025881109934648334
