novelty,n_koeff,reward,iteration,total_time
nan,0.0,37.750111096881454,1,4.481006145477295
0.19871690512979578,0.0,38.71668155002813,2,4.681523084640503
0.2043288963723918,0.0,43.64876320398613,3,4.8598878383636475
0.2898540630531196,0.0,45.73216304299596,4,5.060410499572754
0.2607128063241,0.0,49.92908788896799,5,5.245312452316284
0.31882117700984475,0.0,53.14626583469667,6,5.483582019805908
0.2929174642767974,0.0,56.22576797136446,7,5.699730634689331
0.29512198213851126,0.0,57.21390257706612,8,5.947079181671143
0.304104666784987,0.0,61.90417400876171,9,6.18532919883728
0.29876718002201824,0.0,64.38254847373263,10,6.4326865673065186
0.30081557679595017,0.0,66.21097488077584,11,6.686610698699951
0.3626660472278967,0.0,67.94325789719807,12,6.9808290004730225
0.29690023348857303,0.0,69.22934901335974,13,7.265929460525513
0.32406380623290465,0.0,71.53068434739221,14,7.60451340675354
0.29535957664328566,0.0,74.43602664711014,15,7.936459541320801
0.29683109767351207,0.0,96.22765940952684,16,8.32194471359253
0.29494537201484033,0.0,94.68787040932366,17,8.685168504714966
0.29381173690472484,0.0,97.19398720310174,18,9.070520639419556
0.32622405639601204,0.0,95.74117850319867,19,9.487154960632324
0.2994720992217279,0.0,96.55987658666155,20,9.978381633758545
0.324848072631305,0.0,102.80986187196913,21,10.512493371963501
0.29700188635211816,0.0,112.3923330947961,22,11.217206239700317
0.29442965623505407,0.0,113.6619663842925,23,11.82491397857666
0.29345139013930904,0.0,116.32316235584778,24,12.501749515533447
0.2892934881627616,0.0,122.71692408886844,25,13.19563627243042
0.2766753896982878,0.0,126.78647264073015,26,13.990708827972412
0.2727658171078671,0.0,131.3251403166218,27,14.844276189804077
0.31091425206988405,0.0,132.36956529929094,28,15.662353277206421
0.30359040293317235,0.0,135.3909285570682,29,16.388570070266724
0.2674171493317257,0.0,140.1545734813755,30,17.08399796485901
0.30022505700649926,0.0,143.03405230693826,31,17.860057592391968
0.26744822128787143,0.0,148.2195293363402,32,18.577513694763184
0.26434927347674503,0.0,157.42911136925665,33,19.564422607421875
0.3294295806620515,0.0,161.75299260916532,34,20.553100109100342
0.263947687893652,0.0,160.62592446457685,35,21.33945941925049
0.2918554255239318,0.0,162.06601135533793,36,22.245923280715942
0.26555995395318405,0.0,164.97028493792382,37,23.492996215820312
0.26319639038895104,0.0,171.40603617719916,38,24.608880281448364
0.23691009148788847,0.0,173.68915277066043,39,25.898491859436035
0.22499399291131095,0.0,193.09567410465053,40,28.37103247642517
0.22377906858019625,0.0,199.7000958634363,41,30.759180307388306
0.25084979371873734,0.0,219.71325503721496,42,32.878310203552246
0.2551434063788789,0.0,219.6716341785624,43,33.98938727378845
0.20381553360194846,0.0,226.35153875239166,44,35.46453022956848
0.20495898080528155,0.0,243.79750388270764,45,36.84537982940674
0.23105435724459852,0.0,260.87296091992414,46,38.2463653087616
0.20190309557483613,0.0,276.58292525549336,47,39.980244636535645
0.17425243539923782,0.0,292.2694567233321,48,42.27437496185303
0.16602249723078083,0.0,307.0545848975829,49,45.295430183410645
0.1641494259690372,0.0,320.8496998864173,50,47.9612193107605
0.16400255112351522,0.0,340.2308672634944,51,50.14701962471008
0.17772824120973088,0.0,359.7540237661071,52,52.34520411491394
0.14260793192437804,0.0,378.7629200138352,53,54.42145586013794
0.13051119944536047,0.0,397.6363805979758,54,56.47601795196533
0.16081856235488315,0.0,416.8150060640131,55,59.271411657333374
0.17781113169768573,0.0,435.44581963231684,56,62.45488452911377
0.1771222056208196,0.0,454.1069742642009,57,65.34410548210144
0.12218896096911709,0.0,472.8392263610695,58,67.8497154712677
0.17948688409180294,0.0,491.14170442533003,59,70.52034711837769
0.12910135247766616,0.0,509.2124210393611,60,72.74362325668335
0.10506151465082993,0.0,527.413650963627,61,76.23956441879272
0.10208132594346687,0.0,546.0775460004894,62,79.37485909461975
