total_time,ep_rew_mean,num_episodes,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss
3.334185838699341,8.74111268,574,8192,,,,
13.866353750228882,9.96387932,1017,16384,0.964577112175099,-1.422727313823998,0.9711478310171515,-0.006570718842052539
24.449617385864258,27.6492855,1278,24576,0.9464789839059111,-1.4155083782970905,0.9551761770620942,-0.008697193156183105
34.98355960845947,49.55830002,1459,32768,1.547815917850233,-1.3973845349624754,1.5578760030213743,-0.010060085171141278
45.57777500152588,97.96107636,1576,40960,1.348755582161359,-1.3812980295158923,1.3562944151926786,-0.0075388330313194505
55.949859857559204,144.22539138,1667,49152,1.056491210267168,-1.3712436783127486,1.0626687377225608,-0.006177527455392721
66.41423487663269,179.23934426,1748,57344,0.7567436732471636,-1.3700314389541746,0.7633936695521697,-0.0066499963050060725
76.76946091651917,207.86909306,1819,65536,0.6502106941542373,-1.3602509539574386,0.6555057654390112,-0.0052950712847739095
87.31138205528259,213.61434432,1886,73728,0.4334663463566069,-1.3490403546020389,0.43737575865816325,-0.003909412301556378
98.17415475845337,217.94904686,1952,81920,0.39992557798761447,-1.3456240409053861,0.4031488275388256,-0.0032232495512111263
108.68492221832275,229.63860219999998,2015,90112,0.3819477391055113,-1.3389347950927912,0.3853803396166768,-0.0034326005111655357
119.28793621063232,261.34552236,2073,98304,0.3550069415441426,-1.3237515365704895,0.3601729851216078,-0.005166043577465239
129.84014534950256,279.79099804000003,2125,106496,0.3254374967988056,-1.3010440204292535,0.33026854480267503,-0.004831048003869366
140.37435698509216,304.55217394,2170,114688,0.23852148440228554,-1.2810055633075534,0.24380866315914318,-0.005287178756857624
151.09021282196045,345.12996770000007,2208,122880,0.2299020132598316,-1.2594910552725196,0.23492995514534415,-0.00502794188551252
161.8842146396637,409.8719733,2236,131072,0.23763477574177108,-1.2363874555565417,0.24261105798650534,-0.004976282244734245
172.87106704711914,506.09455755999994,2260,139264,0.1329363981285736,-1.2188703105784953,0.13663915373472263,-0.003702755606149037
183.55019783973694,601.75356112,2271,147456,0.09683424249510217,-1.209149369969964,0.10016983839741442,-0.003335595902312254
194.39080119132996,712.6836604599999,2283,155648,0.10526336685671829,-1.2039291174151003,0.10811915381927975,-0.0028557869625614658
205.34087371826172,794.5279691400001,2297,163840,0.14056659646637468,-1.2063594322651625,0.14374078422697495,-0.003174187760600259
216.07176041603088,880.26653074,2311,172032,0.15734334065054184,-1.2033999344334005,0.15977285753688192,-0.002429516886340085
226.23485231399536,857.33328526,2327,180224,0.2000939875834479,-1.2045065242797137,0.20215349447607878,-0.002059506892630884
236.35816860198975,845.3929721000001,2340,188416,0.05241337359998657,-1.2066868794150651,0.0556512619190471,-0.003237888319060539
