ep_rew_mean,total timesteps,total_time,num_episodes,total_loss,policy_gradient_loss,entropy_loss,value_loss
7.9859372,8192,3.298759698867798,574,,,,
9.77849982,16384,14.028416633605957,1074,3.422090325340592,-0.004802797991818984,-1.4042727182619275,3.426893123332411
14.75659406,24576,24.4404616355896,1476,1.8162134442840467,-0.009550518506323113,-1.3786228650249541,1.82576396279037
41.38896124000001,32768,34.96055030822754,1704,1.9107373599540836,-0.012026356242557473,-1.3504388678818942,1.9227637161966413
70.02343098,40960,45.59748911857605,1866,2.0704516266475963,-0.008817144622693817,-1.3164394734427334,2.07926877127029
88.8761717,49152,55.907033920288086,2007,1.6906474232270405,-0.005090527230219617,-1.3097260274924338,1.69573795045726
84.85272486,57344,66.36602687835693,2160,1.6880381075015947,-0.004049485521139213,-1.3005829182453454,1.692087593022734
96.50504121999998,65536,76.87637615203857,2295,1.4674564143324624,-0.0032473234079424145,-1.295383242983371,1.4707037377404049
110.16621978,73728,87.16043949127197,2422,1.0404376552176584,-0.004000103546593736,-1.2886621702462435,1.0444377587642522
141.91415642,81920,97.77496314048767,2529,0.6773345209021676,-0.003622572432123472,-1.2889498569071294,0.6809570933342911
172.93294128000002,90112,108.71819829940796,2622,0.4321400705999855,-0.002942969052105028,-1.2872589374892414,0.4350830396520905
175.59146941999998,98304,119.42270040512085,2708,0.3526395020297559,-0.0031748375109100875,-1.2864675970748067,0.355814339540666
187.42843322000002,106496,130.14674305915833,2793,0.3086578264373198,-0.001961674558060996,-1.2768818740732968,0.3106195009953808
189.77112796,114688,140.78776597976685,2875,0.2934452511654717,-0.0016759298719216929,-1.268231744784862,0.2951211810373934
195.10214802,122880,151.76155805587769,2957,0.22749093208723403,-0.0019676046894217974,-1.2779709330759943,0.2294585367766558
189.95487180000003,131072,162.16782402992249,3038,0.20529613852220274,-0.002562885432167283,-1.2780023398809135,0.20785902395437006
198.87116856,139264,172.83259105682373,3118,0.20765620692318093,-0.0018217713609405678,-1.2799114890396595,0.20947797828412149
200.40941654000002,147456,183.64397263526917,3195,0.21259710690911224,-0.0011868685821297624,-1.2850665336474776,0.213783975491242
205.18887948000003,155648,194.6869056224823,3272,0.18689034254171386,-0.0015242484706923028,-1.2958181795664132,0.18841459101240615
217.90114544,163840,205.37758946418762,3343,0.20598092889875447,-0.002308874297630551,-1.2892961632460356,0.20828980319638504
223.87821857999998,172032,215.70058965682983,3410,0.16563509142472516,-0.0019575609952642977,-1.273614537063986,0.16759265241998947
236.98007718,180224,225.78430271148682,3473,0.1440578771902882,-0.002741228306468774,-1.263668473251164,0.14679910549675695
248.73940641999997,188416,236.25808477401733,3531,0.11209389774170016,-0.002962532459666151,-1.2605422655120493,0.11505643020136631
256.12669380000006,196608,247.00253057479858,3588,0.11894305561235637,-0.0024346880925866232,-1.246031457092613,0.12137774370494299
275.70578332,204800,257.69403195381165,3641,0.10203049484740731,-0.002437598186530885,-1.2347100520506502,0.1044680930339382
308.7363138,212992,268.1045308113098,3690,0.10336174185081763,-0.003324707603173728,-1.2267625534906983,0.10668644945399137
307.62443698,221184,278.4042589664459,3735,0.08801183211907247,-0.003310125697326462,-1.2173516849055885,0.09132195781639893
334.27477265999994,229376,289.0806450843811,3778,0.13375982779531587,-0.0016434839527708447,-1.212047309614718,0.1354033117480867
354.31042986,237568,300.54289865493774,3819,0.08236582776765242,-0.0021897595260005126,-1.2111449821852147,0.08455558729365294
359.62120583999996,245760,310.8672971725464,3859,0.06925127644569103,-0.0027663164786940744,-1.211053071077913,0.0720175929243851
360.26256444000006,253952,321.794095993042,3900,0.058236780981707904,-0.0025969581288954337,-1.2072778156958521,0.060833739110603344
369.1579032,262144,332.20720314979553,3937,0.06951656388267562,-0.0037285389160070194,-1.1838547044433654,0.07324510279868264
384.96353698,270336,342.5494463443756,3977,0.06100412179317081,-0.0030019876224700206,-1.1732383539900184,0.06400610941564082
372.79835942,278528,352.62869095802307,4018,0.0607978489847425,-0.0019101485318118228,-1.1597084928303958,0.06270799751655431
375.56536508,286720,363.11447930336,4059,0.09679169350207849,-0.0024115932042459427,-1.1474641508422792,0.09920328670632443
360.97832473999995,294912,373.98712277412415,4097,0.09701476322790896,-0.0024031390495825506,-1.1370008782483638,0.09941790227749152
412.72618224000007,303104,384.60405588150024,4133,0.10551961827187858,-0.0022424305050523043,-1.1251216012053191,0.1077620487769309
472.04341532000007,311296,395.16641783714294,4164,0.07197870888066049,-0.0035287163815247912,-1.1078131175599992,0.07550742526218528
530.9823410600001,319488,405.7936158180237,4193,0.05516523603985703,-0.003018497478814922,-1.0879888338036836,0.05818373351867194
601.66227698,327680,416.2278473377228,4213,0.05001387223678413,-0.002587231971804241,-1.0714787900447846,0.052601104208588365
711.70108972,335872,426.75431728363037,4234,0.04178195658407015,-0.0022041910013130004,-1.059904847573489,0.04398614758538315
768.4039912799999,344064,437.19872760772705,4252,0.05222762991747308,-0.003240954114295754,-1.0538742294535042,0.05546858403176884
793.0434710399999,352256,447.5915048122406,4272,0.06865717915476813,-0.0024552722623706847,-1.056300922576338,0.0711124514171388
832.6559080400001,360448,457.9152925014496,4290,0.17872213943996615,-0.0011433482337029706,-1.06252508321777,0.1798654876736691
885.1724555000001,368640,467.8594446182251,4307,0.17182936445284686,-0.000966189735058648,-1.0655495847575367,0.17279555418790551
908.06403846,376832,478.6611952781677,4327,0.14317256909151785,-0.0015064589825791647,-1.0721827180124819,0.144679028074097
903.9694213799999,385024,489.39845538139343,4346,0.1608186642715991,-0.0010809544397234329,-1.0781522597186268,0.16189961871132255
922.7134437399999,393216,499.9716565608978,4364,0.13770459103131585,-0.0023798622836052772,-1.0905969525687396,0.14008445331492111
1026.20100504,401408,510.44190859794617,4381,0.07301684757322689,-0.0018615656198464614,-1.0795543676242232,0.07487841319307335
