total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
8192,2.843364715576172,1489,48.529434259999995,,,,
16384,11.162199974060059,2839,55.464672439999994,3.524799798987806,3.505664023588112,-1.395826870854944,-0.019135775399693477
24576,19.525381803512573,3960,66.9307262,2.1681056512519716,2.143950735221172,-1.3407287565991282,-0.02415491603079963
32768,27.72408890724182,4918,72.95820966000001,1.845117221912369,1.8239936188262456,-1.2519972817972302,-0.021123603086123755
40960,38.953482151031494,5822,73.95990528,1.455085498606786,1.437559360011893,-1.1486036526039243,-0.01752613859489306
49152,50.16100859642029,6705,79.28118434,1.192285550571978,1.1763262567035373,-1.0531068705022335,-0.01595929386844084
57344,59.143126249313354,7561,90.24687902,0.9518956984626129,0.9329399817451153,-0.9618517510127276,-0.018955716717497757
65536,67.59911847114563,8382,85.29210033999999,0.8658417290309444,0.8479569057258669,-0.889659491693601,-0.017884823305077617
73728,76.46055626869202,9153,95.36953051999997,0.6857243294361979,0.6661260870291522,-0.8208842563442886,-0.019598242407045698
81920,84.91791415214539,9873,106.74961204000002,0.6877809712314047,0.6662819604484296,-0.7325776600744576,-0.02149901078297515
90112,93.50620985031128,10545,116.14463094000003,0.753142745164223,0.7339453645489991,-0.6509834078140557,-0.019197380615223913
98304,102.07638716697693,11138,128.91041783999998,0.7305991144618019,0.7106042439525033,-0.574302126839757,-0.019994870509298608
106496,110.53829169273376,11665,148.07962854,0.8319181444589049,0.8129297420153877,-0.511824420443736,-0.01898840244351705
114688,118.93648266792297,12141,149.18191656000002,0.8330091218231246,0.8165331615542616,-0.45190272775944323,-0.016475960268862975
122880,127.1686065196991,12545,200.56505216000002,0.9010527433129027,0.8856002542816885,-0.3816540629137307,-0.015452489031214425
131072,135.2880883216858,12897,210.24555080000002,0.9643102344125509,0.9511721568430491,-0.3215949424542487,-0.013138077569501711
139264,143.58451318740845,13216,240.78672346,1.103976331674494,1.0938416765564583,-0.255113807041198,-0.010134655118035556
147456,151.61665534973145,13468,318.1263909,0.9405463080853224,0.9301612897538629,-0.18604006990790367,-0.010385018331459429
155648,160.34159898757935,13685,375.7476318,1.1124728192109614,1.1048845380992414,-0.1194729414768517,-0.007588281111720012
163840,168.2719280719757,13859,390.35650824000004,1.035699326521717,1.029980497689755,-0.06862838743254543,-0.005718828831961896
172032,175.98075318336487,14021,455.4665287600001,1.0162399826571344,1.0116453284702867,-0.017442803736776112,-0.004594654186847729
180224,184.24600672721863,14157,555.3229495400001,1.07151057459414,1.0656238580171924,0.041308644134551285,-0.005886716576947686
188416,192.59059810638428,14273,712.0254735600001,1.0736923418473452,1.0696540554776077,0.09410655610263348,-0.004038286369737383
196608,200.61438059806824,14403,590.06683742,1.1457053025718777,1.1415898977149594,0.144860172085464,-0.004115404856918224
204800,208.95362997055054,14512,633.5474536400001,1.1342052835039795,1.1263353349742373,0.18473681630566716,-0.007869948529742158
212992,217.2135202884674,14604,762.90403458,1.160826464695856,1.1556587394467446,0.2176573853008449,-0.005167725249111406
221184,225.30958080291748,14667,1255.66092444,1.2478436828125268,1.2413413884567805,0.2586468764580786,-0.0065022943557462186
229376,233.2092251777649,14711,1509.1934915400002,1.2016607999801636,1.1987517348998118,0.30744514232501385,-0.0029090650803516734
237568,241.31694340705872,14738,2316.2245958199996,1.2022481957916171,1.2000973764713048,0.35764536149799825,-0.002150819320312284
245760,249.41700291633606,14763,3032.2531168399996,1.2042817319277674,1.202082789094873,0.4070057284552604,-0.002198942832894422
253952,257.3560583591461,14781,3283.91757956,1.0549160431604832,1.0543875993762106,0.45538577465340496,-0.0005284437842727412
262144,265.1220018863678,14809,3266.760545440001,1.0036750598577782,1.0033089237312183,0.5051553833764046,-0.0003661361265601116
270336,273.3746750354767,14824,3782.1857057599996,1.1606944100698455,1.1569570660996626,0.5332541058305651,-0.0037373439701828422
278528,281.2924904823303,14842,4162.31425788,1.0992363532073797,1.0999607600192658,0.5546411837916821,0.0007244068118861937
