total timesteps,total_time,num_episodes,ep_rew_mean,value_loss,total_loss,entropy_loss,policy_gradient_loss
393216,384.82246804237366,15277,2785.3409818599994,2.530351125122979,2.5317887144345925,0.6757883415557444,0.0014375893116133117
401408,392.7497389316559,15288,3820.8284853200007,1.6361926082521676,1.6384473562375916,0.6905174494720996,0.002254747985424173
409600,400.6498429775238,15303,4692.136437079999,1.1677650904166512,1.1694186540762552,0.7118519309908151,0.001653563659604103
417792,408.90555024147034,15314,5538.03472446,1.3536303615837824,1.3584684219300631,0.722745327744633,0.004838060346280602
425984,416.7141959667206,15370,1350.4066922799998,1.120342542542494,1.126465490324725,0.7326285572722554,0.006122947782231087
434176,424.9669518470764,15411,1681.9761415399998,3.1511514388956128,3.152458902656158,0.7324898845516146,0.0013074637605449755
442368,433.68792033195496,15427,2608.1428103399994,2.198423712234944,2.1973601160044214,0.7532907474786044,-0.0010635962305225919
450560,441.6383407115936,15444,3527.1686021200003,1.119975230388809,1.1184946606923272,0.7787388655357063,-0.0014805696964818728
458752,450.1244843006134,15452,4826.584738580001,1.314200900332071,1.3157495705813775,0.8056694066151977,0.0015486702493066862
466944,458.2632796764374,15463,5715.9552254,0.9588999444211368,0.9653930240591702,0.8141454824246466,0.006493079638033315
475136,466.24949741363525,15475,6181.3031392,0.9421447027736576,0.9459461997010319,0.8261885507032275,0.0038014969273742357
483328,474.1578149795532,15486,6842.23934166,1.1657539333275053,1.1704054109549866,0.8462911817245186,0.004651477627481064
491520,482.620450258255,15496,7267.76183996,1.0943247825547586,1.1013722356876958,0.8567149672657252,0.007047453132937168
499712,490.86383628845215,15505,7329.80481574,1.0219293491682038,1.0275212070591844,0.8778625980950892,0.005591857890980512
507904,498.77986192703247,15513,7778.54148828,1.0693912477523555,1.074768442769307,0.8919041858054697,0.005377195016951544
516096,507.210063457489,15521,8287.95584996,0.9836093988793436,0.9909041122470992,0.8898617952130735,0.007294713367755681
524288,515.2489712238312,15530,8476.040856300002,1.0163814459345304,1.0201052744268329,0.8835150104016065,0.0037238284923025327
532480,523.723230600357,15543,8165.231350520001,1.0342083146446384,1.0372221872186593,0.8809706825762987,0.003013872574020784
540672,531.8578977584839,15571,4823.76616556,1.3262477729731472,1.3318250068779047,0.8845712705515325,0.0055772339047575606
