total timesteps,mean_int_reward,ep_rew_mean,total_time,num_episodes,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
253952,3.817206e-14,3182.27378376,395.26111125946045,14493,1.0187139697140082,1.0214913152915346,0.4524508072528988,0.0027761283352075025,2.434484637753309e-06
262144,3.7843826e-14,3587.28217326,407.9207856655121,14516,0.9694704134948552,0.9726531313792158,0.4944895343389362,0.0031792355073455313,6.964754030003295e-06
270336,2.243157e-12,3719.4860140199994,420.5902056694031,14532,1.1210697130765765,1.1227991563984632,0.5369695874862372,0.0017282017105827053,2.4832226077575737e-06
278528,3.3474586e-14,4451.16483322,432.61683917045593,14548,0.9189815085846931,0.9235602787893573,0.5751223451923579,0.0045741845253936125,9.171358541326668e-06
286720,2.2680263e-14,4709.09223468,445.28274726867676,14563,1.1203416666248813,1.1246225300302617,0.6193567263893783,0.004279987976078184,1.7508586045350548e-06
294912,2.517638e-14,3766.83515266,457.9647116661072,14591,1.052618793048896,1.0537267784892084,0.654094222187996,0.00110365947128345,8.651938058415464e-06
303104,2.031128e-14,3758.3437662800006,470.92032957077026,14604,1.5499197225435637,1.5462172183681537,0.6747401230968535,-0.0037040631344520875,3.117918084372118e-06
311296,2.2216143e-14,3865.05732212,483.52321910858154,14616,1.0834012101346162,1.093262894067709,0.697444748878479,0.009859396945009282,4.5739761672075606e-06
319488,7.213808e-14,5307.49603392,496.39512491226196,14626,1.0635890878504142,1.0697239885887346,0.7103093410842121,0.006132382206346142,5.03706394879011e-06
327680,1.7900742e-12,5911.14711344,508.8536043167114,14641,1.1228045007417677,1.1324194163113486,0.7247428866103292,0.009613085677401472,3.659784358764351e-06
335872,2.0907045e-14,6221.146773099999,521.5421495437622,14653,1.1574166150268865,1.187435296813403,0.7466160304844379,0.030014985857109072,7.391858814381758e-06
344064,2.1016205e-14,6502.9062641400005,534.0053331851959,14664,1.16739877568034,1.1784366782459699,0.7439932524226606,0.011037080864182303,1.643402895500079e-06
352256,2.2451803e-14,5812.46820002,546.9473414421082,14680,1.2358333937649149,1.248674165327268,0.7364589557051658,0.012837904906729083,5.733311247779066e-06
360448,3.6057434e-14,3045.8626197199997,559.6989197731018,14714,1.4444179197598714,1.4500537697264648,0.7319884552620352,0.005634568556592249,2.5628200020610946e-06
368640,2.4261228e-14,3034.3346058800003,572.388370513916,14732,2.018007077195216,2.016727098483581,0.7441563385538756,-0.0012830429361450233,6.128449020043059e-06
376832,2.7763787e-14,3436.24265132,585.0631704330444,14754,1.6062782829627396,1.6193603216189156,0.7591754239052534,0.0130812399064399,1.5974994722306457e-06
385024,3.2097094e-14,3802.0442075000005,597.8929686546326,14768,1.4813343905378134,1.4846691534580478,0.7583603304810822,0.003330515244405137,8.495351658810435e-06
393216,3.3252918e-14,4152.64218848,611.8923738002777,14789,1.5151929404644762,1.5211406674481625,0.7686990742571652,0.00594433734670516,6.779273962520538e-06
401408,3.667687e-14,4320.6912855400005,624.6867713928223,14806,1.5196270538901444,1.5305960727775707,0.7462214081548154,0.010968151547778585,1.7346792951622448e-06
409600,3.3974092e-14,4376.51233404,637.7271716594696,14821,1.5332578832283617,1.537591139985367,0.7357270829379559,0.004331171075349161,4.171363312577281e-06
417792,3.859096e-14,4717.1624835,650.19966173172,14839,1.3498061099206098,1.3556893498619709,0.7607504386454821,0.005879701047593247,7.077787535819668e-06
425984,5.9966585e-14,4790.614711679999,662.3737349510193,14853,1.8053172301850282,1.8103177957583754,0.7980376209132374,0.0049981430713182135,4.845004057343894e-06
434176,3.337989e-14,4755.39479182,675.1871922016144,14867,1.2815336241619661,1.2881442544191255,0.8038507407531142,0.0066103430163675,5.744815839869854e-07
442368,4.6848498e-14,4939.78843204,687.4862849712372,14886,1.2847967107081786,1.2929869493673802,0.8052979731932283,0.00818850283364524,3.471651112477159e-06
450560,3.6375606e-14,4173.76210102,700.0294849872589,14907,1.7588792202528567,1.763058788494623,0.8139711600728333,0.0041754478621630715,8.240759206412651e-06
458752,3.5634588e-14,4306.137991,712.9656982421875,14922,1.7748382082907483,1.8049403928502437,0.8168982790783048,0.030097921193601718,8.526731786639985e-06
466944,3.4149018e-14,4873.8035585,725.7909135818481,14934,1.4266791987232863,1.4377396308322994,0.8125211742706597,0.01105834258156139,4.179054903169499e-06
475136,4.732169e-14,3593.7135625799997,738.191379070282,14967,1.4887875718879513,1.4967122326648465,0.823756196256727,0.007923716454584163,1.8886446220917064e-06
483328,6.057104e-14,2101.50858394,750.7035706043243,15002,2.3687947504688056,2.377210234087881,0.8354511856101453,0.008412509632249066,5.947973653008809e-06
491520,7.664697e-14,2509.45689562,763.651566028595,15032,2.0760891303187234,2.0845283778292463,0.8213814251124859,0.008435675489707698,7.144041629492115e-06
499712,4.7929688e-14,2931.41278202,776.3323893547058,15052,1.8861162247718313,1.8930958819784063,0.8367273721843957,0.006977923489873075,3.467433404641396e-06
507904,4.5330998e-14,3943.9298437999996,790.2156240940094,15072,1.466949261323316,1.4777159292896545,0.8481970369815827,0.010763643093605094,6.049745466962797e-06
516096,3.4274324e-14,4423.317972580001,802.602041721344,15082,1.9508152116672135,1.9574658769757847,0.8679193045943976,0.00664941635883178,2.4978994790272878e-06
524288,4.583594e-14,5050.21248292,815.4483904838562,15097,1.3608693534042686,1.368004059744694,0.8854181511327625,0.007131809203570719,5.794273709611164e-06
532480,5.881301e-14,5107.02500078,828.0421631336212,15113,1.5490111862716731,1.5580794694617208,0.8953219625167549,0.009067489471178015,1.5874377395794227e-06
540672,3.77773e-14,5842.480468479999,841.9495465755463,15125,1.1185129032935948,1.125330011714448,0.8963153589516878,0.00681322334947278,7.770142760984978e-06
548864,3.882039e-14,5422.16076576,854.1499330997467,15137,1.53742189303739,1.5440713926153748,0.8902185009792447,0.006645789148895162,7.420858179588152e-06
557056,4.3472838e-14,5484.512164219999,866.8728218078613,15155,1.284572054221644,1.305669198724093,0.8959928743541241,0.02109613024581833,2.0285132611208566e-06
565248,3.8308136e-14,5534.40778792,879.3565635681152,15168,1.458711471001152,1.470216820963418,0.8961743011139334,0.011502444294693761,5.811335144470519e-06
573440,3.3898726e-14,5128.45886018,892.3822576999664,15182,1.4357818030577618,1.443894329818508,0.913146088924259,0.008112123043089906,8.074353126261147e-07
581632,5.0431244e-14,5311.8339364799995,905.010496377945,15194,1.4055976265721255,1.4155696765422885,0.916645929031074,0.009971668197212378,7.63545900830595e-07
589824,4.03645e-14,5950.705518639999,917.982902765274,15203,1.41709079228458,1.4261830127154915,0.897997944895178,0.009089491623754872,5.457614313425508e-06
598016,4.9146288e-14,6230.91397324,930.2193591594696,15214,1.3928878076229012,1.403178675433097,0.8795257464051247,0.010290718618867576,2.983826564037506e-07
606208,5.3858478e-14,6622.917436379998,943.0171818733215,15230,1.4455066962284036,1.4494417310491834,0.8667873233556748,0.003934105242937409,1.859155684992564e-06
614400,5.336418e-14,6243.812717960001,955.4862616062164,15244,1.9134622249461244,1.919835199939073,0.8524275015108287,0.0063706602242281805,4.629537441296072e-06
622592,6.6158084e-14,5348.343926100001,968.7230281829834,15262,1.6948632500716485,1.6989624883696053,0.8477838459424675,0.004098986722823843,5.03150265253327e-07
630784,6.042731e-14,4776.87658894,981.5851056575775,15275,2.1702901469776408,2.1746064652530115,0.8553708448074758,0.004315568489035812,1.49957266945e-06
638976,6.3524517e-14,5142.642338959999,994.0526280403137,15286,1.3237364186905325,1.3296705843243621,0.8765255846083164,0.00593373604444456,8.591787707123988e-07
647168,1.3868919e-13,3833.33238852,1006.6231319904327,15317,1.5831726889766287,1.5891682372810778,0.873650758434087,0.005992870880543769,5.354847810520869e-06
655360,5.586367e-14,3670.9619655199995,1019.1105740070343,15333,3.871879642922431,3.880651292436911,0.8765425819903612,0.00877128973426514,7.195604288023905e-07
663552,5.5792014e-14,3805.8297614800003,1032.1168839931488,15351,1.905011074169306,1.913500345631882,0.8870345738716423,0.00848914053438855,2.6185637510972584e-07
671744,5.660656e-14,4479.18991302,1045.8582048416138,15364,1.9734169785515405,1.9845477564138494,0.8935587130486965,0.011130328363981491,8.989966547259809e-07
679936,7.437538e-14,4793.2387323,1058.526023864746,15379,1.5463094696518964,1.5512917844100147,0.8862185629084707,0.0049817655264311434,1.098463374128722e-06
688128,1.0456712e-13,4601.42534408,1071.2406084537506,15403,1.8554618433990981,1.8634450944511627,0.888469815813005,0.007982289263125792,1.9235778778409205e-06
696320,9.577426e-14,3165.1152688399998,1084.0924172401428,15429,2.0399837535223924,2.0470288273284183,0.8862680376507341,0.0070434935920545005,3.1604279429525705e-06
704512,6.3971235e-14,3879.75963802,1096.8255035877228,15441,2.22808362680953,2.241275025182223,0.8832999038510024,0.013191196387619281,4.0397014700113697e-07
712704,8.275183e-14,4356.03694808,1109.2203674316406,15456,1.4413581263681408,1.4470516859384048,0.894621148891747,0.005692868150285235,1.382839957719123e-06
720896,8.751218e-14,4471.329045400001,1121.62597322464,15480,1.6384831954317634,1.6433008982159634,0.9072392034344375,0.004817501789688081,4.019890246134694e-07
729088,8.889345e-14,3757.7364615799997,1134.5179245471954,15501,2.1040024211863058,2.1086880812120734,0.9080401990562678,0.0046846813516632,1.957348209136178e-06
737280,9.033613e-14,4031.22529784,1147.891566991806,15518,2.0120688130380584,2.017633573867292,0.9283943050540984,0.005564389494278772,7.426699086210409e-07
745472,8.301872e-14,5063.5363071599995,1160.6253879070282,15528,1.623954723594943,1.6315690569507368,0.9472571907564997,0.007613362940395943,1.9408307951357397e-06
753664,7.687244e-14,4905.642954000001,1173.4737629890442,15542,1.1795602358935866,1.181467993072172,0.9768499083817005,0.0019076186343193837,2.7708853217595084e-07
761856,6.4473295e-14,6001.66370404,1186.465874671936,15551,1.5849974913464393,1.5892831050448926,0.9829961275681853,0.004285301313110553,6.247706857906432e-07
770048,5.943422e-14,6583.529427479999,1199.173829317093,15559,1.3736171723983717,1.3779738230601606,0.9755076360888779,0.004356163987795906,9.733479857887418e-07
778240,6.503268e-14,7493.194944260001,1211.5198366641998,15568,1.3023079209728166,1.3071984630289655,0.9628723047673702,0.0048904485660748636,1.8698014795093255e-07
786432,1.0888534e-13,6874.3647890600005,1224.2548019886017,15584,1.2931317556765862,1.296205955813328,0.9601643714122474,0.003073828510705166,7.432520731903703e-07
794624,7.000911e-14,6820.214451720001,1236.9963812828064,15596,2.2773982273298317,2.2911667627577175,0.9701916608959437,0.01376748105424445,2.108747282247858e-06
802816,6.0688474e-14,6757.588547519999,1249.6596550941467,15605,1.6688052478944884,1.6703344894609422,0.9630940106697381,0.0015288456867846704,7.917593382353317e-07
811008,5.3149583e-14,6941.569770439999,1262.102008342743,15613,1.3955286834185245,1.4017478811817488,0.9707281778566539,0.00621846105455507,1.4734173383653543e-06
819200,6.769434e-14,6746.8697129,1274.8371334075928,15624,1.4005669293896061,1.411214680389433,0.9515268797986209,0.010647748758632704,4.482388299225336e-09
827392,5.2884597e-14,7620.990678760002,1287.5582971572876,15632,1.4590617263049352,1.4609462894958,0.9372650680132211,0.0018834212723779266,2.283836973801176e-06
835584,7.722962e-14,7685.8118909,1300.3078768253326,15646,1.4507449651820934,1.4570027864003376,0.9267931223846972,0.006257816065344146,1.0305800130644415e-08
843776,8.00509e-14,5926.62584668,1312.918348312378,15664,2.230551259359345,2.236641377233487,0.9165618438273668,0.006089129012741703,1.9777228013662106e-06
851968,9.8817716e-14,3269.9054856200005,1326.02113199234,15693,1.955153733107727,1.9625134339648276,0.9106318923644722,0.0073595839982986775,2.33717604182504e-07
860160,7.972884e-14,2728.495691140001,1338.5248110294342,15721,3.2880622369470074,3.299979120242297,0.8978083261288703,0.01191643146803709,9.036545043899363e-07
868352,8.630649e-14,3580.7031199800003,1351.0178411006927,15736,3.264284049696289,3.2646621906372433,0.8962615007534623,0.00037749060899571786,1.3006639163898326e-06
876544,5.339512e-14,4454.39370096,1363.5222463607788,15746,2.090521585510578,2.093853668052932,0.9143706592731178,0.0033320642362447703,3.661221788190533e-08
884736,8.6355056e-14,5070.01872056,1375.8587882518768,15760,1.668095434483257,1.6735372241391957,0.9093232996761799,0.0054413481317891295,8.830482988486481e-07
892928,9.1095846e-14,4455.593119380001,1388.5735745429993,15787,2.140718836779706,2.1438404478160686,0.9421878130175173,0.0031213206101812748,5.808523625520923e-07
901120,6.567716e-14,4331.466225599999,1401.2127180099487,15797,2.7184938851045444,2.725262531363423,0.9513327033258975,0.006768551804940995,1.889078748909664e-07
909312,5.781826e-14,4359.03842926,1414.224952697754,15809,1.4499462941777892,1.4572604610195838,0.9696729644201696,0.007313423495446575,1.4866926958403579e-06
917504,5.667585e-14,5050.60807546,1426.729436159134,15821,1.6449705420993268,1.6566610667327537,0.9638379422016442,0.011690317835156293,4.135965407157591e-07
925696,1.02500636e-13,6140.549176800001,1439.4966897964478,15836,1.821378772164462,1.8282180653066384,0.9558711270801723,0.0068391320691344685,3.221460833550873e-07
933888,7.175292e-14,6479.113445519999,1452.0131225585938,15846,1.936957418109523,1.9432853823228278,0.9590553778223694,0.006327734433362248,4.5955988519752033e-07
942080,9.1169375e-14,6790.189738,1464.6143641471863,15856,1.881290913169505,1.8854424048921008,0.9624439358711243,0.004151349581806648,2.8428157788002764e-07
950272,8.0569896e-14,6996.54312998,1476.848879814148,15866,1.552008446014952,1.5572229057158626,0.9636776026338338,0.005213942612750845,1.0341763197058151e-06
958464,8.0647586e-14,7043.1375221,1489.6279799938202,15877,1.5659146693971706,1.5722238502489632,0.9613210693001747,0.006309099554077671,1.6259542930385785e-07
966656,8.1642375e-14,7224.10544074,1502.4940357208252,15887,2.0136982367606833,2.025717054569074,0.9585552514530719,0.012018796349289247,4.291820236645115e-08
974848,7.879068e-14,6873.442375400001,1515.1192834377289,15898,1.6316232975106686,1.6376854810637007,0.9616905177943409,0.006061735884109421,8.953378450243278e-07
983040,7.498574e-14,7109.4658837199995,1527.3636891841888,15909,1.7938154589472106,1.8003401426936374,0.9629467717371881,0.006524477941903309,4.11609046692212e-07
991232,7.128995e-14,7526.352850559999,1540.1137568950653,15917,1.7827193338802316,1.7857953137361857,0.9604586015455425,0.0030749642040352985,2.031303837382657e-06
999424,8.297146e-14,7593.32685712,1552.3008913993835,15928,1.4440245845980826,1.4499349131677899,0.95493966313079,0.0059103103824862295,3.637444234124224e-08
1007616,8.2442184e-14,7255.1122043,1565.1645157337189,15940,1.797689383738907,1.801902257619119,0.9568071978166699,0.0042126135432791634,5.206738656572977e-07
