total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,intrinsic_loss,entropy_loss,policy_gradient_loss,value_loss,total_loss
319488,2.7605183e-13,19712,463.1701415199999,683.5115015506744,1.7646708434782e-05,0.4151788577437401,0.00857264830856822,0.7395934818778187,0.7481749535406044
327680,1.7352016e-13,19872,455.81775649999986,701.4325606822968,2.2495422820001387e-05,0.429738208418712,0.007849318953253323,0.604443525208626,0.6123040918732893
335872,9.4827995e-14,20000,550.1858941,719.2289192676544,1.6114772819930678e-06,0.4432853578124195,-0.0011003779381388462,0.48253963800380006,0.4814400658043022
344064,5.848405e-14,20131,611.81872658,736.9994809627533,6.0827164168086866e-05,0.46296718823723493,0.0015474316376021691,0.6123147266102024,0.6138925718298885
352256,3.1420253e-14,20220,880.0922762199999,754.3043010234833,8.7718054027075e-07,0.482458908483386,0.0027634234371705473,0.6204969539423473,0.623260815969788
360448,1.5721646e-14,20305,945.22564186,771.5166192054749,2.1706348757599692e-05,0.5138806628528982,0.00015569606969265316,0.731859442149289,0.7320259913933604
368640,4.8702517e-14,20417,673.60643064,789.1689698696136,3.1289546246204836e-06,0.5424080030061305,0.002885069135228344,0.840209202747792,0.8430958363603327
376832,7.0840724e-15,20476,1375.2051807400003,806.6076264381409,1.2358635772458105e-05,0.5589903777930886,0.005970118878985516,0.9546717113582417,0.9606480095551134
385024,1.9368548e-15,20526,1417.7535835200001,824.7223896980286,2.7518658352376767e-06,0.5917824553325772,0.010776079646063244,1.1437566440086813,1.154534099587662
393216,5.2622464e-15,20562,1898.6067299200001,842.6262338161469,2.7303105147868933e-06,0.6276720388792455,0.0054596208988477914,0.9517176017165184,0.9571785877706237
401408,7.0295624e-15,20583,2673.4345592,860.2911403179169,2.4102572505152464e-05,0.6455312015488743,0.009338879875520184,1.0728961097542196,1.0822470409159926
409600,6.6501175e-15,20606,3280.39638278,878.0217373371124,5.677695266048666e-06,0.6580542697571218,0.00718934728119654,1.019824770791456,1.0270169569202856
417792,1.7484323e-15,20624,3339.4145818800002,895.2809171676636,7.599202047781084e-06,0.6745310799218714,0.002685780974664645,0.9346009360859171,0.9372905166616057
425984,2.7840482e-15,20640,3748.5031649800007,913.2677376270294,4.4839757638026614e-07,0.7037319572642445,0.007431657309789688,0.9345636816695333,0.9419955631781111
434176,9.884568e-15,20661,4314.492796580001,930.9827041625977,2.45581677314477e-06,0.7174742819741369,0.007831284606483128,0.9892631450202316,0.9970956575351014
442368,3.2486615e-15,20669,5315.209693219999,948.5523719787598,2.697791862498189e-05,0.7408097749575973,0.008732621299881883,1.2405887590372005,1.2493348692963948
450560,1.1902676e-15,20679,5528.6518295,966.0427606105804,6.590115140814312e-08,0.7539086075499654,0.008978956214341877,0.9995239899260924,1.0085029790910098
458752,5.5555605e-16,20692,5964.59075938,983.4253571033478,9.02695727397762e-07,0.7617918089032173,0.012047379778959293,0.9684812068531755,0.9805290379799987
466944,6.9756725e-15,20704,6441.09566864,1001.3659262657166,1.2590271301779477e-06,0.7718393851071597,0.012599532137620445,1.206806723913178,1.2194068855643636
475136,4.3926925e-15,20716,6555.90480734,1018.902836561203,6.732356297001197e-07,0.7682222776114941,0.008764059774993813,1.099624653911451,1.1083890503042597
483328,1.8940068e-15,20725,6619.435838199999,1036.2974796295166,2.4699389604865287e-06,0.7448142441920936,0.009601218851659165,1.0673317124776076,1.0769341662987473
491520,3.1821188e-15,20741,6066.9072613,1054.2184422016144,1.3206058190523562e-05,0.7452979653142393,0.00877093336547469,1.0640228069969453,1.0728003433915152
499712,6.4183756e-15,20752,6356.45199218,1072.05943775177,2.7879582376127977e-06,0.7606737355701625,0.012286600393236003,1.4301775290863588,1.4424655234587136
507904,1.6970934e-14,20765,6075.90837464,1089.6038327217102,5.054109581867361e-06,0.7766153323464096,0.010145175041230836,1.1344353599706665,1.1445830620666881
516096,5.0684736e-15,20780,5830.722623500001,1107.061725139618,6.2405082269179065e-06,0.7792300091125071,0.012212771433081452,1.2118166953092442,1.224032586996439
524288,2.9220799e-15,20791,6063.061325260001,1124.7330253124237,2.6349223376603837e-06,0.7717433822341263,0.00984585588405095,1.3652758126787377,1.3751229860239573
532480,7.13288e-16,20802,6084.283280899999,1141.7937288284302,6.543022863519932e-06,0.7829268710687757,0.009412794917184768,1.3074525140575133,1.3168685804861298
540672,5.9640107e-15,20812,6473.94711464,1159.1680850982666,8.850758688117022e-06,0.7868720627389848,0.008023882631753751,1.3062810253177304,1.3143093333288283
548864,5.911709e-15,20833,5480.03922768,1176.5856680870056,2.671599137285541e-06,0.7942713877186179,0.007668716771383535,1.1982129426061874,1.2058829951771397
557056,5.850251e-15,20850,4978.2247220399995,1194.3675208091736,5.042559556356352e-06,0.7952601034194231,0.011017528390758882,1.8827759661828167,1.8937960158533536
565248,5.5552334e-15,20864,4382.80043134,1212.2450857162476,2.399406641240276e-06,0.7959692611359059,0.008506743385273737,1.7452263950486668,1.7537343381372612
573440,3.9650984e-14,20876,5202.169281860001,1229.9496285915375,4.994719867179587e-06,0.7908395947888494,0.011342134827780676,1.6528485482442192,1.6641931804319334
581632,1.1539999e-14,20892,5285.472812100001,1247.5580623149872,1.404731108374524e-06,0.8055455058813095,0.00914387181462667,1.456530004114029,1.4656745782942098
589824,6.1375033e-15,20902,5992.834049099999,1264.9278695583344,6.464580342230297e-07,0.8158487463369966,0.007265180584774972,1.6626592029002496,1.6699247067140415
598016,1.2352566e-14,20926,4849.81444948,1282.1788876056671,3.9736511545013235e-06,0.8341199967078865,0.0077686346077358885,1.2161327592941233,1.2239033807274364
606208,1.8751853e-14,20941,4635.6247247,1299.133291721344,1.601615809392054e-06,0.8378255980089306,0.010362762249816037,2.2075837690965274,2.2179473321542478
614400,9.000374e-15,20969,3404.0198206400005,1316.6360247135162,1.5370171952591716e-06,0.8436532895080745,0.010786043726906282,1.590704609808745,1.6014914220442484
622592,5.8060212e-15,20984,3841.70380356,1334.4609727859497,3.875606133547926e-06,0.8449729369953275,0.014750554466738374,2.1898416199954225,2.204594112265228
630784,1.2790698e-14,21002,3769.728452720001,1352.6268413066864,3.73262981714223e-07,0.8527782722376287,0.00948665333652581,1.661143344885204,1.6706301848532206
638976,7.0834816e-15,21026,3727.2494586200005,1369.9456536769867,1.2341884482180987e-06,0.8796199353411793,0.011373341714909623,1.7876416621613316,1.7990156209704655
647168,3.5045035e-15,21057,2490.359228,1387.6282138824463,3.1622480758983216e-06,0.8896720931865275,0.00540819986287457,2.03753458178835,2.0429443627752626
655360,1.3743459e-15,21086,2595.3269064799997,1404.879306793213,1.700790262249008e-06,0.8880784768611193,0.013473882742303,2.697479443065822,2.7109541762032565
663552,1.3969803e-15,21100,3399.5534756800002,1422.74485373497,9.646964997667151e-07,0.8836312181316316,0.01626011927890725,2.796408397005871,2.812668998633028
671744,1.3012601e-15,21116,3960.3380673399997,1439.967851638794,5.226173009124923e-07,0.887795097567141,0.008191492744661034,1.6668899403535762,1.6750816944068876
679936,1.0684198e-15,21126,5113.87027836,1457.6947486400604,6.216896672468775e-07,0.9081262882798911,0.008946520003885865,1.6619765299488791,1.6709233607975982
688128,3.361578e-15,21135,6019.734945939999,1475.0235023498535,4.6743857155563674e-07,0.9172309625893831,0.013365617169162477,1.3736530669557396,1.387018917844188
696320,3.2978019e-15,21146,6388.305828680001,1492.4961519241333,9.138157074099068e-07,0.9169386374764145,0.010360983945328176,1.1740314208291238,1.1843928616823056
704512,1.1303734e-15,21166,6151.054765520001,1510.0966613292694,1.2905501886994325e-06,0.912463717814535,0.008266079861656131,1.3381491802516394,1.34641590538839
712704,4.8619585e-15,21178,5763.4304378199995,1527.3351736068726,2.154943219406097e-07,0.913870822172612,0.007702073931447112,2.2365024452330546,2.244204626911663
720896,3.9721724e-16,21191,5253.858024020001,1544.9806809425354,2.670071464767887e-07,0.9162236128002406,0.010921121172512493,1.4373199993744492,1.4482412540505352
729088,6.3383704e-15,21206,5061.3033621800005,1562.8104076385498,4.80004659755666e-07,0.9086732694879174,0.00835554304295846,1.4625194913474844,1.4708752743927724
