mean_int_reward,total_time,total timesteps,ep_rew_mean,num_episodes,intrinsic_loss,value_loss,entropy_loss,policy_gradient_loss,total_loss
0.03713192,3.310689687728882,8192,52.41499460000001,1501,,,,,
0.03566351,21.053507328033447,16384,51.74845984,2854,12.085560832568444,3.380120201408863,-1.3906015928834676,-0.014068497467861527,9.408832120225224
0.00024362054,38.43981432914734,24576,63.24325616,4039,14.836385195353069,1.7427894046995789,-1.3294588493183255,-0.025025165084156475,9.135956837291957
2.1257809e-07,56.198713064193726,32768,69.90579703999998,5076,0.051121691864682364,1.1012657718732952,-1.2541358282789588,-0.023065594053135137,1.1037610237525013
0.00037603354,73.70296239852905,40960,86.90363305999999,5957,0.006227043131138999,1.0111841989215464,-1.1728747717104853,-0.022457294951695735,0.9918404255354201
7.10795e-08,91.28784704208374,49152,93.4165287,6752,0.011643742621049568,1.1977941727731376,-1.0838752671144902,-0.015930642305791564,1.187685401777871
1.7385819e-06,108.29157781600952,57344,104.26592629999999,7457,0.0006681240240027364,1.1262671662028878,-0.9781926607247442,-0.01586564666968994,1.1107355815451994
7.2576004e-06,125.83929896354675,65536,117.89436968,8106,0.0006360960849349339,1.0987799810245633,-0.8703016525600106,-0.014200624735140758,1.08489740433189
1.5070576e-08,143.42380738258362,73728,133.66309783999998,8675,0.00032928338706881275,1.034358145087026,-0.7763289817143232,-0.008460038404052937,1.0260627483765075
9.293455e-09,160.7899341583252,81920,151.70974328,9197,0.00023195252145171707,1.087267131311819,-0.6912544932682068,-0.006681973437271791,1.080701134135273
4.7828648e-09,178.31448030471802,90112,160.08364774,9676,0.00019571021393289812,0.9974299096968025,-0.612185486825183,-0.004229145744243339,0.9932986190595254
2.8046268e-09,195.8970124721527,98304,175.83068786000004,10117,0.00010999722968705328,1.050614294782281,-0.5286476968321949,-0.006938366283996557,1.0437309271131279
1.7400996e-09,213.1130075454712,106496,181.81019119999996,10498,0.00011043973598248157,1.0207788040628656,-0.44958365773782133,-0.010016424345882699,1.0108175995849742
8.920785e-10,231.22292852401733,114688,214.47145786000002,10859,8.155687968951497e-05,0.940918525820598,-0.36755279460921886,0.005905675525524932,0.9468649797859676
0.0013258168,248.61160588264465,122880,266.97550222,11157,5.9341458333861397e-05,0.8945542940404266,-0.2903023433871567,-0.005508863591853709,0.8890751011777398
6.1780046e-11,266.1202244758606,131072,286.71058708,11429,0.007730128388311641,0.8713339406531304,-0.21374877607449888,-0.0030748519949047475,0.8721241528523814
1.5319537e-11,283.7256109714508,139264,251.77166812000004,11710,0.000115134977352227,0.8608419560361653,-0.16044236924499272,0.004214020842855398,0.8651135443676967
1.5657756e-11,301.1084990501404,147456,266.97892834000004,11965,3.889767850822068e-05,0.7790668154833839,-0.10375388711690903,-0.0005950967423438997,0.778491167580294
1.5154378e-11,318.4747779369354,155648,306.20153691999997,12195,5.061256470924036e-05,0.6420586925465613,-0.05269429823383689,0.0009558378788270871,0.643039836707743
1.5947337e-11,336.20371675491333,163840,370.02910766,12400,3.5143989195063344e-05,0.7781388216651977,-0.0027080043219029903,-0.0006544597640236996,0.7775019338957715
1.5962174e-11,353.40172362327576,172032,380.42721507999994,12595,4.4307172150226394e-05,0.6509505009977147,0.04728796426206827,0.0015127385887470693,0.652485393172537
1.5561925e-11,370.700172662735,180224,437.69337906,12774,2.6245247323331e-05,0.7362853372469544,0.08486101999878884,0.002511471934616248,0.7388099318052322
2.4359542e-11,388.1444787979126,188416,465.29471278,12949,2.888171850887744e-05,0.6974180839024484,0.12938245823606848,0.0013036527268290208,0.6987361774885319
2.6132548e-11,405.99244689941406,196608,483.84299216,13099,1.6350244096763335e-05,0.6202812788076699,0.1733185401186347,-0.0014363685189503913,0.6188530854107679
1.7715503e-11,423.5268061161041,204800,530.6048108399999,13239,2.5225860345834407e-05,0.7260893185157329,0.20341598130762578,0.0036227448877926296,0.7297246763336984
1.5753458e-11,440.7606875896454,212992,620.1070555,13364,2.0327213386650557e-05,0.7476477968040853,0.2356526145711541,0.006760589749763388,0.754418550160542
1.7802714e-11,458.19662594795227,221184,694.23509994,13474,2.5986955905743515e-05,0.7816630207351409,0.2810993505641818,0.00014150077553572206,0.7818175149886295
3.319338e-11,475.3966851234436,229376,681.21767016,13589,1.2256975165092498e-05,0.7492178867803887,0.3011374553665519,0.0020055313211745146,0.7512295465891456
1.5837059e-11,492.207594871521,237568,864.2659479600001,13676,1.2396659889457596e-05,0.6595808948390186,0.3215817746706307,9.325134553696944e-05,0.6596803445145003
1.4162815e-11,509.1500561237335,245760,1013.9733767399999,13750,1.3786623001843524e-05,0.7419180727098137,0.3447008959017694,0.0031377020598138345,0.7450626680811284
1.4440246e-11,526.5683002471924,253952,1318.98860184,13809,2.302253239676588e-05,0.7935106743359939,0.3802274625748396,0.002430898659970279,0.7959530842621625
1.4652234e-11,543.5229294300079,262144,1379.8668583,13864,2.8595222965144272e-05,0.9047975894296542,0.39216308798640964,0.002042083866033599,0.9068539709071703
1.2904929e-11,561.0541927814484,270336,1900.6222569400002,13901,1.4543584835058355e-05,0.9641144597670064,0.39758120574988426,0.004399358015976475,0.9685210895754002
