total timesteps,mean_int_reward,ep_rew_mean,total_time,num_episodes,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
204800,3.9796584e-09,403.7863371,313.51697731018066,16526,0.6422693572822027,0.6390863992292217,0.1501982521265745,-0.0031868407668405978,7.765427719208517e-06
212992,2.1191204e-09,384.4638378199999,326.38860630989075,16726,0.6447521188645624,0.6402254305877277,0.18674027360975742,-0.004531941579736401,1.0506605803595193e-05
221184,1.1694796e-09,412.9810460399999,338.58736634254456,16912,0.6740085009252652,0.6729114378038376,0.23665199838578702,-0.0011010227495749643,7.919256294552923e-06
229376,6.4524774e-10,431.70229894,351.02126359939575,17080,0.6048226826824248,0.6019147215542467,0.2722837541252375,-0.0029106998704744136,5.477484592875115e-06
237568,3.2185987e-10,505.47616016,363.7294874191284,17229,0.6755389466416091,0.671453080369986,0.31607682164758444,-0.004089481020069007,7.229496891802967e-06
245760,2.6984415e-10,583.0909465,376.1986494064331,17368,0.6688164249528199,0.6661040252219428,0.35062692826613784,-0.0027173746284851127,9.949795215868917e-06
253952,8.63965e-11,545.15924536,388.8265745639801,17498,0.6870002712588757,0.6835211215240803,0.38587311655282974,-0.003482650816486912,7.002163382985316e-06
262144,8.867367e-11,704.2581906199999,401.18700671195984,17602,0.7465862025506794,0.7417759111127323,0.4140329885762185,-0.004812780194752033,4.977513609949469e-06
270336,9.644788e-11,601.62228832,415.0454487800598,17713,0.649969480605796,0.6498887831699448,0.43843818362802267,-8.3269183353985e-05,5.143495005577314e-06
278528,1.5006631e-11,821.32101858,427.31823801994324,17803,0.8650688065215946,0.8615614743196405,0.47148993466980754,-0.0035100920259430353,5.5196479778141235e-06
286720,3.1367704e-12,1271.65034616,440.20920419692993,17867,0.868180227279663,0.868217527899484,0.4957818145398051,3.4121799911022464e-05,6.357639820020467e-06
294912,9.654874e-12,1322.73383272,452.58216643333435,17925,1.0012928005307913,0.9955862341777838,0.5237405537161977,-0.005708269782721712,3.4068594286451593e-06
303104,7.788568e-12,2174.6834516199997,464.86028122901917,17952,1.0771717994473875,1.0757383612587736,0.5491063979454338,-0.0014369390907615724,7.001804295359015e-06
311296,1.997507e-12,2163.4790758199997,477.85703802108765,17988,1.0221335340291262,1.0240778788220588,0.5833350819535553,0.0019431025004539213,2.484584957207492e-06
319488,5.1438825e-11,2999.94246412,490.587158203125,18004,1.2358863086439669,1.2381531220331712,0.629223785828799,0.0022637237868399183,6.179204728973264e-06
327680,2.5702728e-11,3894.5167622799995,503.0460557937622,18020,1.120284560439177,1.125645473362165,0.6521622085943818,0.005356357970764133,9.10990444802362e-06
335872,1.4254977e-12,5037.70812888,515.554699420929,18033,1.0946948195807635,1.0972222301344405,0.6690848099067808,0.002525910557952511,2.999991448748851e-06
344064,1.3238567e-11,5422.472543,528.3562488555908,18043,1.1051148246391675,1.1104409947175429,0.6792399501428008,0.005322579891866833,7.1803730166353216e-06
352256,7.988627e-12,5787.51095008,541.1494452953339,18054,0.8557778832153418,0.8614901737423967,0.6910582584328949,0.005709759623991057,5.061806128064949e-06
360448,4.2486613e-12,6132.652086980001,554.0614771842957,18067,1.001136173924897,1.005247515315321,0.7048167239874601,0.004110244262826799,2.194255194776229e-06
368640,3.4500619e-12,6194.31057374,566.9325714111328,18078,1.1916733619582374,1.1965729317363047,0.7016915737651288,0.004895703558363767,7.732439407137637e-06
376832,1.254591e-12,5598.18896026,579.4507467746735,18098,1.1188753152615392,1.1281304409104485,0.7145991366356611,0.009252731812439848,4.7876729389328965e-06
385024,5.835614e-13,5758.361722340001,592.3740313053131,18109,1.6063711820170283,1.6127470818571759,0.7490503059700131,0.006371833765275919,8.132149743272921e-06
393216,1.467532e-11,5563.46764682,604.8814988136292,18121,1.1781365013914182,1.1817232650513556,0.7639128941111266,0.003586448196540823,6.309267933921059e-07
401408,1.8180208e-12,5548.765363899999,617.9565706253052,18140,1.258680977858603,1.2628212145690163,0.77060452606529,0.004138415978096879,3.6414646329030466e-06
409600,9.482959e-13,4673.0445588,630.9010689258575,18156,1.7930499080335722,1.795982847978189,0.781027653068304,0.002929981590018173,5.916709197889558e-06
417792,2.5794193e-12,5062.45582872,643.8856656551361,18168,1.5574953583301976,1.5617740250888368,0.8043963119387627,0.004276115413458922,5.102690360059281e-06
425984,2.050412e-12,5406.5560556599985,656.3177201747894,18176,1.5244135944521986,1.5274484783490592,0.8175074647180736,0.0030331728716621307,3.4220503969450976e-06
434176,2.0852324e-12,6391.90302334,668.8023593425751,18185,1.1244337950600312,1.12873497279567,0.821190495789051,0.0043009382397702816,4.789917373043684e-07
442368,6.385299e-12,6853.76107572,681.7683403491974,18200,1.1008334946003742,1.1082188479537753,0.8176749119535088,0.007381835592653744,7.035521494688779e-06
450560,1.0407466e-12,7014.00903942,694.6127333641052,18212,1.5529344747425058,1.5558461609836474,0.8094379760324955,0.002910241803823128,2.8888746372579543e-06
458752,4.7912087e-13,6960.03508642,707.0386519432068,18222,1.2571857575909235,1.2616641676326794,0.8283628898672759,0.004476137524143196,4.545035225533844e-06
466944,3.805326e-12,5857.582711939998,720.1104879379272,18237,1.1955165194172879,1.2013626293295356,0.8527631176635623,0.0058451495079072085,1.9208086814825885e-06
475136,4.452938e-13,6263.902772320001,733.4089887142181,18248,1.4681184322631453,1.4704070548086263,0.8731714994646609,0.002286256100540705,4.7328898806764386e-06
483328,3.69744e-12,5463.283477339998,746.1327817440033,18266,1.3537576475355309,1.3589394839398143,0.9055659418925643,0.005180015580331935,3.6416479027939764e-06
491520,6.972218e-13,5207.93217272,758.647588968277,18280,1.7997021274873988,1.811879826213295,0.9300964661873877,0.012175977125277505,3.4432012373686318e-06
499712,9.5954494e-12,5346.5073226800005,772.020112991333,18295,1.5180411507957614,1.5210042539158795,0.9484560603275896,0.002961237844105718,3.7305520242114643e-06
507904,5.427694e-13,5208.515753680001,784.7861585617065,18306,1.771964316139929,1.7766901972525584,0.952909956406802,0.004724139337167562,3.4835509236164074e-06
516096,2.0231261e-13,5712.68093366,797.5236296653748,18319,1.2723531903815455,1.278307825822263,0.952240171097219,0.005954044392790958,1.182095853213827e-06
524288,2.323858e-13,6268.192595179999,810.319584608078,18329,1.231077332535642,1.2376178178674482,0.9590375777333975,0.0065387977571833514,3.375149245132825e-06
532480,3.1193039e-12,6565.648212540001,822.9597470760345,18337,1.2463113490433897,1.2500077670638448,0.9666449175216257,0.0036953859969587784,2.064046992275581e-06
540672,5.587988e-13,7203.581428199998,835.4532954692841,18346,1.1338083764276234,1.140420012258185,0.9659347929991782,0.0066112565464888275,7.585681453592397e-07
548864,2.53873e-12,7410.710888680001,847.8733186721802,18358,1.2472543217008933,1.2534173365825647,0.9841369308531285,0.0061623399265344865,1.3499102740885393e-06
557056,1.4871106e-12,7753.07070476,860.154488325119,18366,1.4933214128861436,1.5007151919131183,1.0120090584736317,0.007390988111030869,5.581831887752075e-06
565248,9.18983e-13,8138.381228259998,872.6632158756256,18374,1.1554195971373702,1.1656079708694667,1.027154329419136,0.01018829021650679,1.6703117941344048e-07
573440,5.877666e-13,8386.724825700001,885.7221548557281,18382,1.0846805249253522,1.0932582071032955,1.0266433056443929,0.008576683519697582,1.997316491330475e-06
581632,4.396263e-13,6737.008547779999,898.0429584980011,18401,1.1668400323920651,1.1745250431110283,1.0126233054324985,0.00768452057922323,9.80279480381624e-07
589824,1.12436183e-13,5657.0497448199985,910.844101190567,18419,1.916415934934048,1.9302716264137274,1.0058636566158383,0.013852946763663315,5.489432031974273e-06
598016,1.4341426e-12,5160.86530948,923.2349545955658,18430,2.0015208264812827,2.0087906491083873,1.0235395908355713,0.007267599409847505,4.446434514027153e-06
606208,2.4524631e-12,5377.920867100001,935.8242833614349,18441,1.3057528475415894,1.3127368751876989,1.021625111065805,0.006983699160617145,6.569709848983085e-07
614400,1.8423509e-13,5867.98510306,948.682371377945,18453,1.3136037267409848,1.317856721001573,1.019243735074997,0.004248796899838183,8.394721500273871e-06
622592,3.7562032e-13,6071.88656332,961.8300106525421,18467,1.5643668231554329,1.5701966931430689,1.0092284984886646,0.005827809365727849,4.121243816233855e-06
630784,1.5512635e-13,5830.41153582,974.3597023487091,18483,1.6994037748838309,1.7036778309660137,0.9944098384119571,0.004273456272738634,1.199618887745557e-06
638976,2.1270358e-13,4360.1505812000005,986.9291062355042,18505,1.7492369911517016,1.755989734448511,1.000331792142242,0.0067517973908210824,1.8918119764288478e-06
647168,3.065869e-14,3568.3006445200003,999.3425087928772,18528,2.208009181579109,2.2152374852694505,1.012664905935526,0.007227082304270485,2.4427721408371018e-06
655360,2.4382877e-13,2549.51955104,1012.13587474823,18563,2.1666909688618032,2.1739519601332535,1.0201796220615507,0.007259246117998169,3.4903069042135916e-06
663552,3.2337512e-13,2248.63832212,1023.8590574264526,18592,2.713602592376992,2.7228587609378336,1.0219608075916766,0.009255113623413653,2.1098748560433035e-06
671744,2.5060144e-14,2970.06998626,1036.6078932285309,18613,2.1708205486414953,2.1732199807500527,1.0278623269870877,0.0023984645150026103,1.9351871100747877e-06
679936,3.4023408e-13,3493.5685434800002,1049.327852010727,18640,1.9847461285535246,1.9913299192899223,1.038132655620575,0.006582692776437429,2.195919920969236e-06
688128,1.2987672e-14,3109.4248720599994,1062.0041065216064,18659,2.2011774649610745,2.2056275636980565,1.0616034103557468,0.004449197116904662,1.803240155484609e-06
696320,8.932222e-15,2556.99329678,1074.9469661712646,18695,1.7158324115909636,1.7224557983694766,1.0851471647620201,0.006622532106315903,1.7093443943211328e-06
704512,5.21598e-09,2156.9042794399998,1087.5664558410645,18724,2.9240829820279033,2.9275293184645625,1.114153771661222,0.003444857469591278,2.957934136604834e-06
712704,3.3923507e-13,2648.61820514,1099.9283573627472,18747,2.6771352926734835,2.6823317088586585,1.1445717208087445,0.005195650982468658,1.5304054122811107e-06
720896,1.1959845e-13,3150.84578386,1112.272872209549,18773,1.7126837690593675,1.717555020028172,1.1650944776833057,0.004870002500272958,2.496937062843041e-06
729088,9.457577e-14,3519.67479582,1125.2634468078613,18792,2.0128114847000687,2.0175943699206176,1.1792611932381987,0.004781335179086614,3.100082923987446e-06
737280,9.178404e-14,3822.4177579800003,1138.7335243225098,18811,1.6521591741591692,1.6536461149369113,1.1938738785684109,0.001485562534856311,2.756485771351902e-06
745472,8.598077e-14,4116.734749719999,1151.513682603836,18829,2.0437551031121983,2.049527102297587,1.2173250587657094,0.0057715404987028355,9.173733717754428e-07
753664,1.01764036e-13,3458.75523384,1164.4944880008698,18855,1.647802660544403,1.7397581679276417,1.2258884221315385,0.09195456556759696,1.8836312838776959e-06
761856,1.4700136e-13,3261.26670818,1177.2639570236206,18878,1.9654033463215455,1.9666070417729622,1.2197954420000314,0.0012029312074133855,1.5284880064497798e-06
770048,9.253717e-14,3646.8117921400008,1190.1449353694916,18902,1.8604995677247644,1.8699574654851538,1.216407431103289,0.009456653648234854,2.4882243087609446e-06
778240,8.573212e-14,3750.5973930600007,1202.7853031158447,18918,1.7834509020322002,1.7878959885785441,1.207551452331245,0.004444432386646739,1.3083193942498017e-06
786432,2.1035235e-13,4527.07931938,1215.2904014587402,18930,1.5373902344726957,1.5425730522097916,1.2063562124967575,0.005182384142819104,8.671885535133095e-07
794624,3.3779205e-13,4692.95989144,1228.010805606842,18948,1.3735553207399789,1.3773125829086261,1.2136018892750144,0.0037564997382525346,1.524860789489657e-06
802816,7.774352e-14,5224.449045859999,1240.4701690673828,18960,1.6351336496940347,1.6366585948657157,1.2284645527601241,0.0015241352011363353,1.6199410890843647e-06
811008,9.8965724e-14,5073.76569244,1253.005425453186,18974,1.380707686569076,1.389752385455655,1.257454494945705,0.009044121009825577,1.1557535070365332e-06
819200,8.2090476e-14,5245.14541548,1265.3668859004974,18984,1.3774833766103256,1.3939462979965198,1.2491855684667825,0.016462467744369828,9.072836484148167e-07
827392,6.927545e-14,6115.583735980001,1278.0663750171661,18993,1.2232452069642021,1.2336968485265256,1.2288113670423626,0.010450392180685816,2.4987632749218227e-06
835584,7.6973706e-14,5460.60390464,1290.9988477230072,19014,1.259737845818745,1.2657069626465718,1.220618737488985,0.005968815964384427,6.017268850000076e-07
843776,7.3705426e-14,5109.32238732,1303.8980975151062,19029,1.857549765589647,1.8651401938924952,1.2112578209489584,0.007589353872037567,2.148861621575904e-06
851968,8.7026225e-14,5241.73154662,1317.598874092102,19039,1.4826735082664526,1.486597874637885,1.2123444506898522,0.003923788935380389,1.1548721037424325e-06
860160,8.3150846e-14,5533.9725475800005,1330.4394447803497,19055,1.2710457557594055,1.2804682238054348,1.2129787424579264,0.009421535183157467,1.8657257436952013e-06
868352,7.823698e-14,5384.3964516,1343.1653470993042,19073,1.6295799740648362,1.6363168899716576,1.1996441261842847,0.006736261272789271,1.3092680638378263e-06
876544,7.039584e-14,5600.567872400001,1355.7250020503998,19083,2.04573880211683,2.0515535765464,1.1949596948921681,0.0058143169320541395,9.149950319350953e-07
884736,8.390712e-14,5601.95204058,1368.7128319740295,19092,1.2810761110769817,1.291314675705382,1.1722722224891187,0.010237604221073147,1.9208146543159275e-06
892928,8.1850664e-14,6158.708506679999,1381.7186110019684,19104,1.288897612359142,1.2990809347820442,1.14795783162117,0.010181963602494255,2.717640815942321e-06
901120,1.080669e-13,6699.56146126,1394.4897167682648,19114,1.6148752697074087,1.6192389924245596,1.1487569414079188,0.004363500806296297,4.4382170925269525e-07
909312,9.1778974e-14,7445.8452599,1407.4426321983337,19123,1.2486957598419395,1.2590638216723047,1.1338722810149193,0.01036710957756307,1.9045056046072817e-06
917504,7.717995e-14,7961.320790279998,1419.9175765514374,19131,1.3794107847643318,1.388395382591649,1.119560002349317,0.008984526575046914,1.4250454081054382e-07
925696,8.618609e-14,8091.943564599999,1432.474181652069,19139,1.2893123971080058,1.2948321598827217,1.1114954380318522,0.005519725709412661,7.413060625488521e-08
933888,1.06916104e-13,8029.27273684,1445.085206270218,19149,1.2612527460238199,1.2666731024329771,1.1160658545792104,0.005419654869883684,1.4030785472192443e-06
942080,9.150494e-14,7955.46456898,1457.5426149368286,19160,1.3379394568968563,1.3434751945527132,1.104096300341189,0.005534491406131667,2.4924994501924342e-06
950272,8.331133e-14,8086.03885968,1470.686244726181,19169,1.691886167321354,1.7045801182569853,1.0904154973104596,0.012693672439675119,5.569919119569055e-07
958464,9.366898e-14,7694.3370965799995,1483.9010396003723,19181,1.366244752900093,1.3715753832744657,1.0797460656613111,0.0053301823237012925,8.961013429089476e-07
966656,1.04358023e-13,7190.146631760002,1497.6294083595276,19193,1.8876156418235042,1.8959825374958998,1.0763639263808726,0.008366858828374086,7.368804300338788e-08
974848,9.415644e-14,6966.580739479999,1510.1991624832153,19204,1.6884023284830618,1.6973256961118863,1.0631182758137583,0.008922910794829342,9.136679908136602e-07
983040,7.934208e-14,7095.98759346,1522.8014905452728,19213,1.4870291619212366,1.4917292815442282,1.044309733249247,0.004699617134170744,1.0049776416104842e-06
991232,9.7272085e-14,6816.2572059799995,1535.177728176117,19224,1.4526498928462388,1.4579746537383005,1.036015986278653,0.005324738154696386,4.5474730533956456e-08
999424,1.1838169e-13,6434.72459196,1547.907015800476,19240,1.65666202683351,1.660438902147537,1.0178048506379127,0.0037758680532889214,2.0145214760097785e-06
1007616,1.0103061e-13,6732.463677739999,1560.8732316493988,19252,1.8933025142352562,1.8960281611113505,1.0128460496664047,0.002725450766196319,3.9221979582330925e-07
